Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
5.346851e-13	9.87752622375e-06	0.1	5.346851e-13	4.073978e-10	0.1	5.346851e-13	1.19393451e-07	0.1	5.346851e-13	4.927629e-12	0.1	5.346851e-13	7.476809e-10	0.1	5.346851e-13	1.753812e-09	0.1	5.346851e-13	3.285086e-14	0.1
1.656466e-12	9.625627742760002e-06	0.1	1.656466e-12	1.245997e-09	0.1	1.656466e-12	3.6515652e-07	0.1	1.656466e-12	1.507081e-11	0.1	1.656466e-12	2.286729e-09	0.1	1.656466e-12	5.3639105e-09	0.1	1.656466e-12	1.00472e-13	0.1
4.503261e-12	9.01483585074e-06	0.1	4.503261e-12	3.279399e-09	0.1	4.503261e-12	9.610725e-07	0.1	4.503261e-12	3.966557e-11	0.1	4.503261e-12	6.01855e-09	0.1	4.503261e-12	1.4117524e-08	0.1	4.503261e-12	2.644371e-13	0.1
9.467673e-12	8.04096158958e-06	0.1	9.467673e-12	6.521549e-09	0.1	9.467673e-12	1.9112285e-06	0.1	9.467673e-12	7.888062e-11	0.1	9.467673e-12	1.196874e-08	0.1	9.467673e-12	2.8074705e-08	0.1	9.467673e-12	5.258706e-13	0.1
1.349778e-11	7.32828271644e-06	0.1	1.349778e-11	8.894145e-09	0.1	1.349778e-11	2.6065502000000004e-06	0.1	1.349778e-11	1.075781e-10	0.1	1.349778e-11	1.632307e-08	0.1	1.349778e-11	3.8288521e-08	0.1	1.349778e-11	7.171869e-13	0.1
1.753282e-11	6.67801121922e-06	0.1	1.753282e-11	1.105898e-08	0.1	1.753282e-11	3.2409847e-06	0.1	1.753282e-11	1.337626e-10	0.1	1.753282e-11	2.02961e-08	0.1	1.753282e-11	4.7607944e-08	0.1	1.753282e-11	8.917502e-13	0.1
2.323273e-11	5.856545433960001e-06	0.1	2.323273e-11	1.379374e-08	0.1	2.323273e-11	4.0424431e-06	0.1	2.323273e-11	1.668406e-10	0.1	2.323273e-11	2.53151e-08	0.1	2.323273e-11	5.9380856e-08	0.1	2.323273e-11	1.11227e-12	0.1
3.153239e-11	4.8376596229199995e-06	0.1	3.153239e-11	1.718574e-08	0.1	3.153239e-11	5.0365135e-06	0.1	3.153239e-11	2.078682e-10	0.1	3.153239e-11	3.15403e-08	0.1	3.153239e-11	7.3983112e-08	0.1	3.153239e-11	1.385787e-12	0.1
3.983205e-11	3.9960326396627e-06	0.1	3.983205e-11	1.998762e-08	0.1	3.983205e-11	5.857642600000001e-06	0.1	3.983205e-11	2.417581e-10	0.1	3.983205e-11	3.668247e-08	0.1	3.983205e-11	8.6044955e-08	0.1	3.983205e-11	1.611719e-12	0.1
5.197875e-11	3.0209804877889e-06	0.1	5.197875e-11	2.323368e-08	0.1	5.197875e-11	6.8089461e-06	0.1	5.197875e-11	2.810208e-10	0.1	5.197875e-11	4.263986e-08	0.1	5.197875e-11	1.00018996e-07	0.1	5.197875e-11	1.873468e-12	0.1
