Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
5.949469e-10	9.788351136654999e-06	0.1	5.949469e-10	2.664384e-10	0.1	5.949469e-10	2.064898e-11	0.1	5.949469e-10	1.224592e-07	0.1	5.949469e-10	8.659249e-08	0.1	5.949469e-10	1.81229354e-09	0.1	5.949469e-10	3.591795e-10	0.1
1.47169e-09	9.4847322547442e-06	0.1	1.47169e-09	6.488364e-10	0.1	1.47169e-09	5.028484e-11	0.1	1.47169e-09	2.982153e-07	0.1	1.47169e-09	2.108718e-07	0.1	1.47169e-09	4.4133349e-09	0.1	1.47169e-09	8.746813e-10	0.1
3.656913e-09	8.768341931443e-06	0.1	3.656913e-09	1.551106e-09	0.1	3.656913e-09	1.202109e-10	0.1	3.656913e-09	7.129129e-07	0.1	3.656913e-09	5.041094e-07	0.1	3.656913e-09	1.05505026e-08	0.1	3.656913e-09	2.09101e-09	0.1
6.716224e-09	7.855374375486e-06	0.1	6.716224e-09	2.700959e-09	0.1	6.716224e-09	2.093248e-10	0.1	6.716224e-09	1.241405e-06	0.1	6.716224e-09	8.778117e-07	0.1	6.716224e-09	1.8371714899999997e-08	0.1	6.716224e-09	3.6411e-09	0.1
8.901446e-09	7.2620516641104e-06	0.1	8.901446e-09	3.44823e-09	0.1	8.901446e-09	2.672387e-10	0.1	8.901446e-09	1.584864e-06	0.1	8.901446e-09	1.120675e-06	0.1	8.901446e-09	2.3454594e-08	0.1	8.901446e-09	4.648479e-09	0.1
1.210726e-08	6.471757573931999e-06	0.1	1.210726e-08	4.443581e-09	0.1	1.210726e-08	3.443791e-10	0.1	1.210726e-08	2.042346e-06	0.1	1.210726e-08	1.444164e-06	0.1	1.210726e-08	3.0224897000000005e-08	0.1	1.210726e-08	5.99029e-09	0.1
1.700407e-08	5.427397413202201e-06	0.1	1.700407e-08	5.758922e-09	0.1	1.700407e-08	4.463192e-10	0.1	1.700407e-08	2.646903e-06	0.1	1.700407e-08	1.87165e-06	0.1	1.700407e-08	3.9171748e-08	0.1	1.700407e-08	7.76347e-09	0.1
2.232363e-08	4.4829368591984e-06	0.1	2.232363e-08	6.948442e-09	0.1	2.232363e-08	5.385088e-10	0.1	2.232363e-08	3.193634e-06	0.1	2.232363e-08	2.258244e-06	0.1	2.232363e-08	4.7262772999999995e-08	0.1	2.232363e-08	9.367035e-09	0.1
2.905723e-08	3.51935530362e-06	0.1	2.905723e-08	8.162047e-09	0.1	2.905723e-08	6.325657e-10	0.1	2.905723e-08	3.751438e-06	0.1	2.905723e-08	2.652666e-06	0.1	2.905723e-08	5.5517615e-08	0.1	2.905723e-08	1.100307e-08	0.1
3.673352e-08	2.6708520113803e-06	0.1	3.673352e-08	9.230713e-09	0.1	3.673352e-08	7.153907e-10	0.1	3.673352e-08	4.242631e-06	0.1	3.673352e-08	2.999982e-06	0.1	3.673352e-08	6.278660300000001e-08	0.1	3.673352e-08	1.244371e-08	0.1
4.440982e-08	2.0269208388968e-06	0.1	4.440982e-08	1.004173e-08	0.1	4.440982e-08	7.782481e-10	0.1	4.440982e-08	4.615404e-06	0.1	4.440982e-08	3.263563e-06	0.1	4.440982e-08	6.830306999999999e-08	0.1	4.440982e-08	1.353702e-08	0.1
5.208611e-08	1.5382380796776002e-06	0.1	5.208611e-08	1.065721e-08	0.1	5.208611e-08	8.25952e-10	0.1	5.208611e-08	4.898309e-06	0.1	5.208611e-08	3.463595e-06	0.1	5.208611e-08	7.2489531e-08	0.1	5.208611e-08	1.436674e-08	0.1
5.976241e-08	1.1673750067433e-06	0.1	5.976241e-08	1.11243e-08	0.1	5.976241e-08	8.621557e-10	0.1	5.976241e-08	5.113013e-06	0.1	5.976241e-08	3.6154e-06	0.1	5.976241e-08	7.5666662e-08	0.1	5.976241e-08	1.499642e-08	0.1
6.74387e-08	8.8592617405008e-07	0.1	6.74387e-08	1.147878e-08	0.1	6.74387e-08	8.89632e-10	0.1	6.74387e-08	5.275958e-06	0.1	6.74387e-08	3.730606e-06	0.1	6.74387e-08	7.8077791e-08	0.1	6.74387e-08	1.547428e-08	0.1
7.511499e-08	6.7233315443925e-07	0.1	7.511499e-08	1.17478e-08	0.1	7.511499e-08	9.104849e-10	0.1	7.511499e-08	5.399623e-06	0.1	7.511499e-08	3.818036e-06	0.1	7.511499e-08	7.990761999999999e-08	0.1	7.511499e-08	1.583693e-08	0.1
8.279129e-08	5.102365565882001e-07	0.1	8.279129e-08	1.195195e-08	0.1	8.279129e-08	9.263114e-10	0.1	8.279129e-08	5.493478e-06	0.1	8.279129e-08	3.884387e-06	0.1	8.279129e-08	8.1296271e-08	0.1	8.279129e-08	1.611215e-08	0.1
9.141097e-08	3.7431222212325e-07	0.1	9.141097e-08	1.212315e-08	0.1	9.141097e-08	9.395837e-10	0.1	9.141097e-08	5.572185e-06	0.1	9.141097e-08	3.940025e-06	0.1	9.141097e-08	8.2460723e-08	0.1	9.141097e-08	1.634294e-08	0.1
1.006596e-07	2.6846031465619e-07	0.1	1.006596e-07	1.225647e-08	0.1	1.006596e-07	9.49921e-10	0.1	1.006596e-07	5.633487e-06	0.1	1.006596e-07	3.983354e-06	0.1	1.006596e-07	8.3367542e-08	0.1	1.006596e-07	1.652266e-08	0.1
1.099082e-07	1.9254238511409e-07	0.1	1.099082e-07	1.235208e-08	0.1	1.099082e-07	9.573365e-10	0.1	1.099082e-07	5.67746e-06	0.1	1.099082e-07	4.01443e-06	0.1	1.099082e-07	8.4017919e-08	0.1	1.099082e-07	1.665156e-08	0.1
1.191568e-07	1.3809323904816e-07	0.1	1.191568e-07	1.242066e-08	0.1	1.191568e-07	9.626563e-10	0.1	1.191568e-07	5.709004e-06	0.1	1.191568e-07	4.036718e-06	0.1	1.191568e-07	8.4484382e-08	0.1	1.191568e-07	1.674401e-08	0.1
