Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
6.458072e-13	9.8902991069701e-06	0.1	6.458072e-13	5.372104e-08	0.1	6.458072e-13	1.120711e-10	0.1	6.458072e-13	5.905792e-09	0.1	6.458072e-13	3.0809554e-08	0.1	6.458072e-13	1.885573e-08	0.1	6.458072e-13	6.332689e-11	0.1
2.184652e-12	9.6339577326288e-06	0.1	2.184652e-12	1.793677e-07	0.1	2.184652e-12	3.742236e-10	0.1	2.184652e-12	1.971897e-08	0.1	2.184652e-12	1.0286918e-07	0.1	2.184652e-12	6.295688e-08	0.1	2.184652e-12	2.114412e-10	0.1
4.682058e-12	9.2320029861704e-06	0.1	4.682058e-12	3.763872e-07	0.1	4.682058e-12	7.85386e-10	0.1	4.682058e-12	4.137946e-08	0.1	4.682058e-12	2.1586180999999998e-07	0.1	4.682058e-12	1.321094e-07	0.1	4.682058e-12	4.436933e-10	0.1
8.079463e-12	8.7119827807868e-06	0.1	8.079463e-12	6.312763e-07	0.1	8.079463e-12	1.317506e-09	0.1	8.079463e-12	6.940383e-08	0.1	8.079463e-12	3.6204321e-07	0.1	8.079463e-12	2.215738e-07	0.1	8.079463e-12	7.441685e-10	0.1
1.37418e-11	7.9095592029183e-06	0.1	1.37418e-11	1.024588e-06	0.1	1.37418e-11	2.139074e-09	0.1	1.37418e-11	1.126515e-07	0.1	1.37418e-11	5.876112000000001e-07	0.1	1.37418e-11	3.596235e-07	0.1	1.37418e-11	1.207834e-09	0.1
2.398501e-11	6.6410672986034995e-06	0.1	2.398501e-11	1.646344e-06	0.1	2.398501e-11	3.439264e-09	0.1	2.398501e-11	1.81031e-07	0.1	2.398501e-11	9.441948e-07	0.1	2.398501e-11	5.778559e-07	0.1	2.398501e-11	1.940844e-09	0.1
3.535294e-11	5.4700087180652e-06	0.1	3.535294e-11	2.220344e-06	0.1	3.535294e-11	4.641672e-09	0.1	3.535294e-11	2.441769e-07	0.1	3.535294e-11	1.2733896e-06	0.1	3.535294e-11	7.793261e-07	0.1	3.535294e-11	2.617603e-09	0.1
4.840797e-11	4.3775875283924e-06	0.1	4.840797e-11	2.7558e-06	0.1	4.840797e-11	5.765952e-09	0.1	4.840797e-11	3.031059e-07	0.1	4.840797e-11	1.5804795000000001e-06	0.1	4.840797e-11	9.672676e-07	0.1	4.840797e-11	3.248983e-09	0.1
6.1463e-11	3.5033364050061e-06	0.1	6.1463e-11	3.18432e-06	0.1	6.1463e-11	6.668416e-09	0.1	6.1463e-11	3.502908e-07	0.1	6.1463e-11	1.8262398e-06	0.1	6.1463e-11	1.117675e-06	0.1	6.1463e-11	3.754337e-09	0.1
7.451802e-11	2.8036825890223e-06	0.1	7.451802e-11	3.52726e-06	0.1	7.451802e-11	7.393298e-09	0.1	7.451802e-11	3.880767e-07	0.1	7.451802e-11	2.022919e-06	0.1	7.451802e-11	1.238045e-06	0.1	7.451802e-11	4.158832e-09	0.1
8.757305e-11	2.2437578113329e-06	0.1	8.757305e-11	3.801711e-06	0.1	8.757305e-11	7.975997e-09	0.1	8.757305e-11	4.183405e-07	0.1	8.757305e-11	2.180319e-06	0.1	8.757305e-11	1.334375e-06	0.1	8.757305e-11	4.482609e-09	0.1
1.006281e-10	1.7956565013156e-06	0.1	1.006281e-10	4.021351e-06	0.1	1.006281e-10	8.444846e-09	0.1	1.006281e-10	4.425841e-07	0.1	1.006281e-10	2.3062857e-06	0.1	1.006281e-10	1.411467e-06	0.1	1.006281e-10	4.741787e-09	0.1
1.163813e-10	1.3723782374688e-06	0.1	1.163813e-10	4.228824e-06	0.1	1.163813e-10	8.890943e-09	0.1	1.163813e-10	4.655154e-07	0.1	1.163813e-10	2.4252736000000003e-06	0.1	1.163813e-10	1.484289e-06	0.1	1.163813e-10	4.986687e-09	0.1
1.321344e-10	1.0488777910515e-06	0.1	1.321344e-10	4.387391e-06	0.1	1.321344e-10	9.235284e-09	0.1	1.321344e-10	4.830744e-07	0.1	1.321344e-10	2.516213e-06	0.1	1.321344e-10	1.539945e-06	0.1	1.321344e-10	5.173942e-09	0.1
1.478876e-10	8.016332158184999e-07	0.1	1.478876e-10	4.50858e-06	0.1	1.478876e-10	9.501754e-09	0.1	1.478876e-10	4.965268e-07	0.1	1.478876e-10	2.5857158e-06	0.1	1.478876e-10	1.582481e-06	0.1	1.478876e-10	5.317139e-09	0.1
1.636408e-10	6.126699323508e-07	0.1	1.636408e-10	4.601202e-06	0.1	1.636408e-10	9.708613e-09	0.1	1.636408e-10	5.068404e-07	0.1	1.636408e-10	2.6388366000000003e-06	0.1	1.636408e-10	1.614991e-06	0.1	1.636408e-10	5.426661e-09	0.1
1.819189e-10	4.4850251721292e-07	0.1	1.819189e-10	4.68167e-06	0.1	1.819189e-10	9.892164e-09	0.1	1.819189e-10	5.158397e-07	0.1	1.819189e-10	2.6849857e-06	0.1	1.819189e-10	1.643234e-06	0.1	1.819189e-10	5.521906e-09	0.1
2.008282e-10	3.2480686030566994e-07	0.1	2.008282e-10	4.742301e-06	0.1	2.008282e-10	1.003462e-08	0.1	2.008282e-10	5.226635e-07	0.1	2.008282e-10	2.7197582999999997e-06	0.1	2.008282e-10	1.664515e-06	0.1	2.008282e-10	5.593773e-09	0.1
2.197375e-10	2.35226071556e-07	0.1	2.197375e-10	4.78621e-06	0.1	2.197375e-10	1.014184e-08	0.1	2.197375e-10	5.276483e-07	0.1	2.197375e-10	2.7449409e-06	0.1	2.197375e-10	1.679927e-06	0.1	2.197375e-10	5.64592e-09	0.1
2.39426e-10	1.681015784385e-07	0.1	2.39426e-10	4.819112e-06	0.1	2.39426e-10	1.022634e-08	0.1	2.39426e-10	5.314283e-07	0.1	2.39426e-10	2.7638105e-06	0.1	2.39426e-10	1.691475e-06	0.1	2.39426e-10	5.685098e-09	0.1
2.622308e-10	1.139099913245e-07	0.1	2.622308e-10	4.845675e-06	0.1	2.622308e-10	1.029956e-08	0.1	2.622308e-10	5.345349e-07	0.1	2.622308e-10	2.7790442999999998e-06	0.1	2.622308e-10	1.700799e-06	0.1	2.622308e-10	5.716851e-09	0.1
