Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.466344e-11	9.74406555837e-06	0.1	1.466344e-11	1.338946e-07	0.1	1.466344e-11	2.186531e-10	0.1	1.466344e-11	1.879811e-08	0.1	1.466344e-11	2.954667e-08	0.1	1.466344e-11	7.3305541e-08	0.1	1.466344e-11	3.09277e-11	0.1
3.130499e-11	9.46170443582e-06	0.1	3.130499e-11	2.825008e-07	0.1	3.130499e-11	4.616311e-10	0.1	3.130499e-11	3.960751e-08	0.1	3.130499e-11	6.320935e-08	0.1	3.130499e-11	1.5225655e-07	0.1	3.130499e-11	6.520718e-11	0.1
7.005991e-11	8.8357138747992e-06	0.1	7.005991e-11	6.152147e-07	0.1	7.005991e-11	1.006806e-09	0.1	7.005991e-11	8.598651e-08	0.1	7.005991e-11	1.41966e-07	0.1	7.005991e-11	3.1962458000000004e-07	0.1	7.005991e-11	1.417747e-10	0.1
1.398188e-10	7.812272751518402e-06	0.1	1.398188e-10	1.169678e-06	0.1	1.398188e-10	1.919075e-09	0.1	1.398188e-10	1.626032e-07	0.1	1.398188e-10	2.840308e-07	0.1	1.398188e-10	5.6852335e-07	0.1	1.398188e-10	2.687974e-10	0.1
2.068413e-10	6.9417144170472e-06	0.1	2.068413e-10	1.652865e-06	0.1	2.068413e-10	2.718105e-09	0.1	2.068413e-10	2.286468e-07	0.1	2.068413e-10	4.194735e-07	0.1	2.068413e-10	7.530761199999999e-07	0.1	2.068413e-10	3.788727e-10	0.1
2.581327e-10	6.342161503916e-06	0.1	2.581327e-10	1.992653e-06	0.1	2.581327e-10	3.282393e-09	0.1	2.581327e-10	2.746624e-07	0.1	2.581327e-10	5.216068e-07	0.1	2.581327e-10	8.6368626e-07	0.1	2.581327e-10	4.559151e-10	0.1
3.28521e-10	5.6034623612359994e-06	0.1	3.28521e-10	2.420244e-06	0.1	3.28521e-10	3.995474e-09	0.1	3.28521e-10	3.320364e-07	0.1	3.28521e-10	6.58703e-07	0.1	3.28521e-10	9.7897425e-07	0.1	3.28521e-10	5.524124e-10	0.1
4.283505e-10	4.702090335998401e-06	0.1	4.283505e-10	2.957501e-06	0.1	4.283505e-10	4.896492e-09	0.1	4.283505e-10	4.032263e-07	0.1	4.283505e-10	8.45461e-07	0.1	4.283505e-10	1.08330207e-06	0.1	4.283505e-10	6.728938e-10	0.1
5.651806e-10	3.69923208841e-06	0.1	5.651806e-10	3.579793e-06	0.1	5.651806e-10	5.947871e-09	0.1	5.651806e-10	4.843104e-07	0.1	5.651806e-10	1.083966e-06	0.1	5.651806e-10	1.1419293e-06	0.1	5.651806e-10	8.112795e-10	0.1
7.020107e-10	2.9119923468787e-06	0.1	7.020107e-10	4.091519e-06	0.1	7.020107e-10	6.819475e-09	0.1	7.020107e-10	5.497499e-07	0.1	7.020107e-10	1.300138e-06	0.1	7.020107e-10	1.1337002e-06	0.1	7.020107e-10	9.240311e-10	0.1
8.388408e-10	2.2936972459275e-06	0.1	8.388408e-10	4.512293e-06	0.1	8.388408e-10	7.541599e-09	0.1	8.388408e-10	6.026085e-07	0.1	8.388408e-10	1.493311e-06	0.1	8.388408e-10	1.0832847e-06	0.1	8.388408e-10	1.015943e-09	0.1
9.756709e-10	1.8078357633466e-06	0.1	9.756709e-10	4.858266e-06	0.1	9.756709e-10	8.139554e-09	0.1	9.756709e-10	6.453417e-07	0.1	9.756709e-10	1.664011e-06	0.1	9.756709e-10	1.00805684e-06	0.1	9.756709e-10	1.090905e-09	0.1
1.112501e-09	1.4258331768625e-06	0.1	1.112501e-09	5.142731e-06	0.1	1.112501e-09	8.634458e-09	0.1	1.112501e-09	6.79919e-07	0.1	1.112501e-09	1.813495e-06	0.1	1.112501e-09	9.2005894e-07	0.1	1.112501e-09	1.152075e-09	0.1
1.249331e-09	1.1253177082836e-06	0.1	1.249331e-09	5.376627e-06	0.1	1.249331e-09	9.043904e-09	0.1	1.249331e-09	7.079214e-07	0.1	1.249331e-09	1.94343e-06	0.1	1.249331e-09	8.2745808e-07	0.1	1.249331e-09	1.202016e-09	0.1
1.391664e-09	8.8038603091456e-07	0.1	1.391664e-09	5.57593e-06	0.1	1.391664e-09	9.394852e-09	0.1	1.391664e-09	7.314363e-07	0.1	1.391664e-09	2.059847e-06	0.1	1.391664e-09	7.3200752e-07	0.1	1.391664e-09	1.244287e-09	0.1
1.55601e-09	6.6376303734636e-07	0.1	1.55601e-09	5.760864e-06	0.1	1.55601e-09	9.722461e-09	0.1	1.55601e-09	7.52931e-07	0.1	1.55601e-09	2.173253e-06	0.1	1.55601e-09	6.2767701e-07	0.1	1.55601e-09	1.283244e-09	0.1
1.720356e-09	5.009907870351e-07	0.1	1.720356e-09	5.907098e-06	0.1	1.720356e-09	9.983079e-09	0.1	1.720356e-09	7.696731e-07	0.1	1.720356e-09	2.267171e-06	0.1	1.720356e-09	5.3262869e-07	0.1	1.720356e-09	1.313844e-09	0.1
1.884702e-09	3.7856614071859e-07	0.1	1.884702e-09	6.022753e-06	0.1	1.884702e-09	1.019035e-08	0.1	1.884702e-09	7.827303e-07	0.1	1.884702e-09	2.344542e-06	0.1	1.884702e-09	4.4820793e-07	0.1	1.884702e-09	1.337898e-09	0.1
2.069078e-09	2.7684454560375996e-07	0.1	2.069078e-09	6.124001e-06	0.1	2.069078e-09	1.03728e-08	0.1	2.069078e-09	7.940065e-07	0.1	2.069078e-09	2.414895e-06	0.1	2.069078e-09	3.6635858000000004e-07	0.1	2.069078e-09	1.358834e-09	0.1
2.266807e-09	1.9826096309412e-07	0.1	2.266807e-09	6.206753e-06	0.1	2.266807e-09	1.052276e-08	0.1	2.266807e-09	8.030982e-07	0.1	2.266807e-09	2.474538e-06	0.1	2.266807e-09	2.9286801000000004e-07	0.1	2.266807e-09	1.37585e-09	0.1
2.464536e-09	1.4224830807234e-07	0.1	2.464536e-09	6.269225e-06	0.1	2.464536e-09	1.063656e-08	0.1	2.464536e-09	8.098751e-07	0.1	2.464536e-09	2.521082e-06	0.1	2.464536e-09	2.3263022999999997e-07	0.1	2.464536e-09	1.38863e-09	0.1
