Batch	m_SP	13	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.939536e-10	0.986487	0.1	1.939536e-10	1.805978e-12	0.1	1.939536e-10	1.374371e-13	0.1	1.939536e-10	0.01279716	0.1	1.939536e-10	0.000715863	0.1	1.939536e-10	1.723153e-09	0.1	1.939536e-10	5.899016e-11	0.1	1.939536e-10	6.673176e-11	0.1	1.939536e-10	6.326138e-10	0.1	1.939536e-10	4.319261e-11	0.1	1.939536e-10	8.697475e-19	0.1	1.939536e-10	5.38129e-12	0.1	1.939536e-10	2.487765e-19	0.1
4.233705e-10	0.9707454	0.1	4.233705e-10	3.913118e-12	0.1	4.233705e-10	2.978266e-13	0.1	4.233705e-10	0.02767676	0.1	4.233705e-10	0.001577874	0.1	4.233705e-10	3.738746e-09	0.1	4.233705e-10	1.278472e-10	0.1	4.233705e-10	1.447036e-10	0.1	4.233705e-10	1.371814e-09	0.1	4.233705e-10	9.363618e-11	0.1	4.233705e-10	1.885788e-18	0.1	4.233705e-10	1.166981e-11	0.1	4.233705e-10	5.394018e-19	0.1
7.509675e-10	0.9487139	0.1	7.509675e-10	6.868411e-12	0.1	7.509675e-10	5.228382e-13	0.1	7.509675e-10	0.04844938	0.1	7.509675e-10	0.002836735	0.1	7.509675e-10	6.575151e-09	0.1	7.509675e-10	2.244758e-10	0.1	7.509675e-10	2.542696e-10	0.1	7.509675e-10	2.410596e-09	0.1	7.509675e-10	1.644743e-10	0.1	7.509675e-10	3.313151e-18	0.1	7.509675e-10	2.050802e-11	0.1	7.509675e-10	9.476886e-19	0.1
1.216103e-09	0.9183137	0.1	1.216103e-09	1.095875e-11	0.1	1.216103e-09	8.343971e-13	0.1	1.216103e-09	0.07700764	0.1	1.216103e-09	0.004678672	0.1	1.216103e-09	1.051998e-08	0.1	1.216103e-09	3.583285e-10	0.1	1.216103e-09	4.063372e-10	0.1	1.216103e-09	3.852442e-09	0.1	1.216103e-09	2.627007e-10	0.1	1.216103e-09	5.293449e-18	0.1	1.216103e-09	3.277788e-11	0.1	1.216103e-09	1.514155e-18	0.1
1.933404e-09	0.8733865	0.1	1.933404e-09	1.703206e-11	0.1	1.933404e-09	1.297288e-12	0.1	1.933404e-09	0.1189751	0.1	1.933404e-09	0.007638373	0.1	1.933404e-09	1.642048e-08	0.1	1.933404e-09	5.573278e-10	0.1	1.933404e-09	6.33083e-10	0.1	1.933404e-09	6.002609e-09	0.1	1.933404e-09	4.089606e-10	0.1	1.933404e-09	8.244575e-18	0.1	1.933404e-09	5.108093e-11	0.1	1.933404e-09	2.358362e-18	0.1
2.915962e-09	0.8154982	0.1	2.915962e-09	2.491271e-11	0.1	2.915962e-09	1.898493e-12	0.1	2.915962e-09	0.1725914	0.1	2.915962e-09	0.01191029	0.1	2.915962e-09	2.416043e-08	0.1	2.915962e-09	8.160421e-10	0.1	2.915962e-09	9.291604e-10	0.1	2.915962e-09	8.810695e-09	0.1	2.915962e-09	5.995501e-10	0.1	2.915962e-09	1.209491e-17	0.1	2.915962e-09	7.499597e-11	0.1	2.915962e-09	3.45987e-18	0.1
4.255667e-09	0.7428932	0.1	4.255667e-09	3.489807e-11	0.1	4.255667e-09	2.661297e-12	0.1	4.255667e-09	0.2390077	0.1	4.255667e-09	0.01809906	0.1	4.255667e-09	3.41194e-08	0.1	4.255667e-09	1.144761e-09	0.1	4.255667e-09	1.307702e-09	0.1	4.255667e-09	1.24017e-08	0.1	4.255667e-09	8.42517e-10	0.1	4.255667e-09	1.701215e-17	0.1	4.255667e-09	1.05602e-10	0.1	4.255667e-09	4.866718e-18	0.1
5.684659e-09	0.6727986	0.1	5.684659e-09	4.466541e-11	0.1	5.684659e-09	3.408748e-12	0.1	5.684659e-09	0.3020978	0.1	5.684659e-09	0.02510351	0.1	5.684659e-09	4.404951e-08	0.1	5.684659e-09	1.467442e-09	0.1	5.684659e-09	1.682214e-09	0.1	5.684659e-09	1.595541e-08	0.1	5.684659e-09	1.082033e-09	0.1	5.684659e-09	2.187052e-17	0.1	5.684659e-09	1.359227e-10	0.1	5.684659e-09	6.256878e-18	0.1
7.113651e-09	0.6095601	0.1	7.113651e-09	5.360783e-11	0.1	7.113651e-09	4.094403e-12	0.1	7.113651e-09	0.357978	0.1	7.113651e-09	0.03246177	0.1	7.113651e-09	5.333132e-08	0.1	7.113651e-09	1.764034e-09	0.1	7.113651e-09	2.029401e-09	0.1	7.113651e-09	1.925071e-08	0.1	7.113651e-09	1.303213e-09	0.1	7.113651e-09	2.636822e-17	0.1	7.113651e-09	1.640751e-10	0.1	7.113651e-09	7.543984e-18	0.1
8.542643e-09	0.5525045	0.1	8.542643e-09	6.180562e-11	0.1	8.542643e-09	4.724285e-12	0.1	8.542643e-09	0.4073786	0.1	8.542643e-09	0.04011674	0.1	8.542643e-09	6.202629e-08	0.1	8.542643e-09	2.037079e-09	0.1	8.542643e-09	2.351916e-09	0.1	8.542643e-09	2.231261e-08	0.1	8.542643e-09	1.507852e-09	0.1	8.542643e-09	3.054064e-17	0.1	8.542643e-09	1.902732e-10	0.1	8.542643e-09	8.738147e-18	0.1
