Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
4.995983e-09	0.97971	0.1	4.995983e-09	0.005912722	0.1	4.995983e-09	0.007144543	0.1	4.995983e-09	1.793868e-05	0.1	4.995983e-09	2.615697e-05	0.1
1.095238e-08	0.9562388	0.1	1.095238e-08	0.01275253	0.1	1.095238e-08	0.01540928	0.1	1.095238e-08	3.86999e-05	0.1	1.095238e-08	5.635387e-05	0.1
1.882645e-08	0.9263563	0.1	1.882645e-08	0.02146091	0.1	1.882645e-08	0.02593168	0.1	1.882645e-08	6.515175e-05	0.1	1.882645e-08	9.457958e-05	0.1
2.906852e-08	0.8893257	0.1	2.906852e-08	0.03225303	0.1	2.906852e-08	0.0389713	0.1	2.906852e-08	9.796994e-05	0.1	2.906852e-08	0.0001413419	0.1
4.056966e-08	0.8500499	0.1	4.056966e-08	0.04370085	0.1	4.056966e-08	0.05280202	0.1	4.056966e-08	0.0001328389	0.1	4.056966e-08	0.0001897831	0.1
5.46079e-08	0.8051493	0.1	5.46079e-08	0.05679056	0.1	5.46079e-08	0.06861422	0.1	5.46079e-08	0.0001728001	0.1	5.46079e-08	0.0002430273	0.1
6.864614e-08	0.7632998	0.1	6.864614e-08	0.06899408	0.1	6.864614e-08	0.08335303	0.1	6.864614e-08	0.0002101652	0.1	6.864614e-08	0.0002898686	0.1
8.62113e-08	0.7148176	0.1	8.62113e-08	0.08313679	0.1	8.62113e-08	0.1004294	0.1	8.62113e-08	0.0002536299	0.1	8.62113e-08	0.0003397725	0.1
1.070569e-07	0.6622825	0.1	1.070569e-07	0.09846951	0.1	1.070569e-07	0.1189357	0.1	1.070569e-07	0.0003009898	0.1	1.070569e-07	0.0003872757	0.1
1.344535e-07	0.6004444	0.1	1.344535e-07	0.1165298	0.1	1.344535e-07	0.1407231	0.1	1.344535e-07	0.0003571563	0.1	1.344535e-07	0.00043261	0.1
1.496739e-07	0.5692046	0.1	1.496739e-07	0.1256593	0.1	1.496739e-07	0.1517317	0.1	1.496739e-07	0.0003857296	0.1	1.496739e-07	0.0004505901	0.1
1.704201e-07	0.5297937	0.1	1.704201e-07	0.1371828	0.1	1.704201e-07	0.1656216	0.1	1.704201e-07	0.0004219893	0.1	1.704201e-07	0.0004681807	0.1
1.948501e-07	0.4875802	0.1	1.948501e-07	0.1495334	0.1	1.948501e-07	0.1805016	0.1	1.948501e-07	0.0004611137	0.1	1.948501e-07	0.0004804677	0.1
