Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
2.450233e-05	0.9892972	0.1	2.450233e-05	2.238236e-06	0.1	2.450233e-05	7.398609e-05	0.1	2.450233e-05	0.003507903	0.1	2.450233e-05	0.00111467108	0.1	2.450233e-05	6.309986e-05	0.1	2.450233e-05	1.305251e-08	0.1
2.742963e-05	0.9881875	0.1	2.742963e-05	2.530497e-06	0.1	2.742963e-05	8.456449e-05	0.1	2.742963e-05	0.003958016	0.1	2.742963e-05	0.00120267745	0.1	2.742963e-05	6.910053e-05	0.1	2.742963e-05	1.734761e-08	0.1
3.208927e-05	0.9864339	0.1	3.208927e-05	3.007449e-06	0.1	3.208927e-05	0.0001022128	0.1	3.208927e-05	0.004689145	0.1	3.208927e-05	0.00132180156	0.1	3.208927e-05	7.779018e-05	0.1	3.208927e-05	2.548819e-08	0.1
3.500154e-05	0.9853453	0.1	3.500154e-05	3.312263e-06	0.1	3.500154e-05	0.0001137033	0.1	3.500154e-05	0.005154469	0.1	3.500154e-05	0.00138421164	0.1	3.500154e-05	8.268475e-05	0.1	3.500154e-05	3.133249e-08	0.1
3.915838e-05	0.9838009	0.1	3.915838e-05	3.75521e-06	0.1	3.915838e-05	0.0001306373	0.1	3.915838e-05	0.005828435	0.1	3.915838e-05	0.00145906432	0.1	3.915838e-05	8.897728e-05	0.1	3.915838e-05	4.057877e-08	0.1
4.362636e-05	0.9821518	0.1	4.362636e-05	4.240149e-06	0.1	4.362636e-05	0.0001494258	0.1	4.362636e-05	0.006563805	0.1	4.362636e-05	0.00152333472	0.1	4.362636e-05	9.487891e-05	0.1	4.362636e-05	5.155874e-08	0.1
4.809434e-05	0.980513	0.1	4.809434e-05	4.732534e-06	0.1	4.809434e-05	0.0001686921	0.1	4.809434e-05	0.007308384	0.1	4.809434e-05	0.0015736482800000002	0.1	4.809434e-05	9.995953e-05	0.1	4.809434e-05	6.345042e-08	0.1
5.256232e-05	0.9788833	0.1	5.256232e-05	5.230765e-06	0.1	5.256232e-05	0.0001883109	0.1	5.256232e-05	0.008060168	0.1	5.256232e-05	0.00161262481	0.1	5.256232e-05	0.0001043024	0.1	5.256232e-05	7.609525e-08	0.1
5.757211e-05	0.9770655	0.1	5.757211e-05	5.794639e-06	0.1	5.757211e-05	0.0002105895	0.1	5.757211e-05	0.008909539	0.1	5.757211e-05	0.00164563736	0.1	5.757211e-05	0.0001084009	0.1	5.757211e-05	9.099711e-08	0.1
6.025761e-05	0.9760948	0.1	6.025761e-05	6.09862e-06	0.1	6.025761e-05	0.0002226077	0.1	6.025761e-05	0.009366945	0.1	6.025761e-05	0.0016595802299999999	0.1	6.025761e-05	0.0001103018	0.1	6.025761e-05	9.924401e-08	0.1
6.352354e-05	0.9749176	0.1	6.352354e-05	6.469515e-06	0.1	6.352354e-05	0.0002372604	0.1	6.352354e-05	0.009924692	0.1	6.352354e-05	0.00167364818	0.1	6.352354e-05	0.0001123665	0.1	6.352354e-05	1.094761e-07	0.1
6.712706e-05	0.9736225	0.1	6.712706e-05	6.879916e-06	0.1	6.712706e-05	0.0002534413	0.1	6.712706e-05	0.01054151	0.1	6.712706e-05	0.00168608905	0.1	6.712706e-05	0.0001143628	0.1	6.712706e-05	1.209858e-07	0.1
7.065652e-05	0.9723578	0.1	7.065652e-05	7.282717e-06	0.1	7.065652e-05	0.0002692709	0.1	7.065652e-05	0.01114666	0.1	7.065652e-05	0.00169570175	0.1	7.065652e-05	0.0001160646	0.1	7.065652e-05	1.324463e-07	0.1
7.558285e-05	0.9705983	0.1	7.558285e-05	7.845759e-06	0.1	7.558285e-05	0.0002912808	0.1	7.558285e-05	0.0119923	0.1	7.558285e-05	0.0017057405899999999	0.1	7.558285e-05	0.0001180781	0.1	7.558285e-05	1.48695e-07	0.1
8.145391e-05	0.9685094	0.1	8.145391e-05	8.517235e-06	0.1	8.145391e-05	0.000317301	0.1	8.145391e-05	0.01300064	0.1	8.145391e-05	0.00171381264	0.1	8.145391e-05	0.0001200174	0.1	8.145391e-05	1.683609e-07	0.1
8.821823e-05	0.9661129	0.1	8.821823e-05	9.290508e-06	0.1	8.821823e-05	0.0003468869	0.1	8.821823e-05	0.0141619	0.1	8.821823e-05	0.00171940272	0.1	8.821823e-05	0.0001217565	0.1	8.821823e-05	1.913211e-07	0.1
9.498255e-05	0.9637268	0.1	9.498255e-05	1.006257e-05	0.1	9.498255e-05	0.0003759497	0.1	9.498255e-05	0.01532165	0.1	9.498255e-05	0.00172230545	0.1	9.498255e-05	0.0001230849	0.1	9.498255e-05	2.145166e-07	0.1
0.0001017469	0.9613506	0.1	0.0001017469	1.083283e-05	0.1	0.0001017469	0.0004044066	0.1	0.0001017469	0.01647916	0.1	0.0001017469	0.00172343414	0.1	0.0001017469	0.0001241005	0.1	0.0001017469	2.378832e-07	0.1
0.0001085112	0.958984	0.1	0.0001085112	1.160091e-05	0.1	0.0001085112	0.0004321932	0.1	0.0001085112	0.01763399	0.1	0.0001085112	0.00172339835	0.1	0.0001085112	0.0001248786	0.1	0.0001085112	2.613773e-07	0.1
0.0001164244	0.9562272	0.1	0.0001164244	1.249633e-05	0.1	0.0001164244	0.000463782	0.1	0.0001164244	0.01898113	0.1	0.0001164244	0.00172241343	0.1	0.0001164244	0.0001255638	0.1	0.0001164244	2.889842e-07	0.1
0.0001246247	0.9533837	0.1	0.0001246247	1.342048e-05	0.1	0.0001246247	0.0004954133	0.1	0.0001246247	0.02037252	0.1	0.0001246247	0.00172073296	0.1	0.0001246247	0.0001260868	0.1	0.0001246247	3.177017e-07	0.1
0.0001331783	0.9504318	0.1	0.0001331783	1.438018e-05	0.1	0.0001331783	0.0005271575	0.1	0.0001331783	0.02181863	0.1	0.0001331783	0.00171856088	0.1	0.0001331783	0.0001264881	0.1	0.0001331783	3.47751e-07	0.1
0.0001431449	0.9470102	0.1	0.0001431449	1.54928e-05	0.1	0.0001431449	0.0005624867	0.1	0.0001431449	0.02349674	0.1	0.0001431449	0.00171573308	0.1	0.0001431449	0.0001268271	0.1	0.0001431449	3.828664e-07	0.1
0.0001535449	0.9434603	0.1	0.0001535449	1.664729e-05	0.1	0.0001535449	0.0005974124	0.1	0.0001535449	0.02523986	0.1	0.0001535449	0.00171260831	0.1	0.0001535449	0.0001270814	0.1	0.0001535449	4.196109e-07	0.1
0.0001656783	0.9393449	0.1	0.0001656783	1.798581e-05	0.1	0.0001656783	0.0006356361	0.1	0.0001656783	0.02726321	0.1	0.0001656783	0.00170885962	0.1	0.0001656783	0.000127295	0.1	0.0001656783	4.625978e-07	0.1
0.0001788906	0.9348951	0.1	0.0001788906	1.943306e-05	0.1	0.0001788906	0.0006741827	0.1	0.0001788906	0.0294539	0.1	0.0001788906	0.00170472338	0.1	0.0001788906	0.0001274625	0.1	0.0001788906	5.095374e-07	0.1
0.0001937211	0.929939	0.1	0.0001937211	2.104483e-05	0.1	0.0001937211	0.0007137025	0.1	0.0001937211	0.03189738	0.1	0.0001937211	0.00170004891	0.1	0.0001937211	0.0001275984	0.1	0.0001937211	5.623713e-07	0.1
0.0002117573	0.9239664	0.1	0.0002117573	2.298685e-05	0.1	0.0002117573	0.000756614	0.1	0.0002117573	0.03484699	0.1	0.0002117573	0.00169432349	0.1	0.0002117573	0.0001277117	0.1	0.0002117573	6.268011e-07	0.1
