Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.766542e-09	9.836011292199101e-06	0.1	1.766542e-09	3.237771e-118	0.1	1.766542e-09	1.342454e-11	0.1	1.766542e-09	1.829063e-08	0.1	1.766542e-09	8.369699e-08	0.1	1.766542e-09	2.902143e-08	0.1	1.766542e-09	3.664836e-10	0.1
5.437106e-09	9.569693731273601e-06	0.1	5.437106e-09	1.0085958e-117	0.1	5.437106e-09	4.085035e-11	0.1	5.437106e-09	5.588053e-08	0.1	5.437106e-09	2.544057e-07	0.1	5.437106e-09	8.626218e-08	0.1	5.437106e-09	1.116813e-09	0.1
1.231462e-08	9.093924751860901e-06	0.1	1.231462e-08	2.3345097e-117	0.1	1.231462e-08	9.058595e-11	0.1	1.231462e-08	1.248084e-07	0.1	1.231462e-08	5.630354e-07	0.1	1.231462e-08	1.830549e-07	0.1	1.231462e-08	2.483051e-09	0.1
2.29724e-08	8.4120626604908e-06	0.1	2.29724e-08	4.494765e-117	0.1	2.29724e-08	1.636104e-10	0.1	2.29724e-08	2.277741e-07	0.1	2.29724e-08	1.014057e-06	0.1	2.29724e-08	3.088364e-07	0.1	2.29724e-08	4.502024e-09	0.1
3.775557e-08	7.565615309396099e-06	0.1	3.775557e-08	7.690188e-117	0.1	3.775557e-08	2.573383e-10	0.1	3.775557e-08	3.629663e-07	0.1	3.775557e-08	1.589481e-06	0.1	3.775557e-08	4.419596e-07	0.1	3.775557e-08	7.116176e-09	0.1
5.494657e-08	6.706335762722399e-06	0.1	5.494657e-08	1.1672969999999999e-116	0.1	5.494657e-08	3.562895e-10	0.1	5.494657e-08	5.093308e-07	0.1	5.494657e-08	2.193166e-06	0.1	5.494657e-08	5.483047e-07	0.1	5.494657e-08	9.904061e-09	0.1
7.43581e-08	5.8716366004884e-06	0.1	7.43581e-08	1.6481412e-116	0.1	7.43581e-08	4.564184e-10	0.1	7.43581e-08	6.611646e-07	0.1	7.43581e-08	2.800674e-06	0.1	7.43581e-08	6.207148e-07	0.1	7.43581e-08	1.275501e-08	0.1
1.026518e-07	4.8631503362364e-06	0.1	1.026518e-07	2.4009465e-116	0.1	1.026518e-07	5.831306e-10	0.1	1.026518e-07	8.585735e-07	0.1	1.026518e-07	3.56594e-06	0.1	1.026518e-07	6.62756e-07	0.1	1.026518e-07	1.640769e-08	0.1
1.309454e-07	4.0490609610924e-06	0.1	1.309454e-07	3.206676e-116	0.1	1.309454e-07	6.90297e-10	0.1	1.309454e-07	1.03007e-06	0.1	1.309454e-07	4.211716e-06	0.1	1.309454e-07	6.563467e-07	0.1	1.309454e-07	1.953902e-08	0.1
1.592391e-07	3.3855373123125004e-06	0.1	1.592391e-07	4.05699e-116	0.1	1.592391e-07	7.809423e-10	0.1	1.592391e-07	1.17842e-06	0.1	1.592391e-07	4.758561e-06	0.1	1.592391e-07	6.219134e-07	0.1	1.592391e-07	2.222177e-08	0.1
