Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
4.785411e-10	9.768220363136002e-06	0.1	4.785411e-10	6.628506e-08	0.1	4.785411e-10	1.123731e-09	0.1	4.785411e-10	9.716319e-08	0.1	4.785411e-10	6.710839e-08	0.1
1.114565e-09	9.4685855256864e-06	0.1	1.114565e-09	1.520132e-07	0.1	1.114565e-09	2.576367e-09	0.1	1.114565e-09	2.228269e-07	0.1	1.114565e-09	1.539011e-07	0.1
2.650219e-09	8.7824682700524e-06	0.1	2.650219e-09	3.483185e-07	0.1	2.650219e-09	5.899383e-09	0.1	2.650219e-09	5.105786e-07	0.1	2.650219e-09	3.526428e-07	0.1
5.414398e-09	7.6703182562264e-06	0.1	5.414398e-09	6.665214e-07	0.1	5.414398e-09	1.127439e-08	0.1	5.414398e-09	9.770126e-07	0.1	5.414398e-09	6.747908e-07	0.1
8.046785e-09	6.7423900675821e-06	0.1	8.046785e-09	9.320214e-07	0.1	8.046785e-09	1.574558e-08	0.1	8.046785e-09	1.366193e-06	0.1	8.046785e-09	9.435773e-07	0.1
1.002079e-08	6.1209706505728e-06	0.1	1.002079e-08	1.109826e-06	0.1	1.002079e-08	1.873115e-08	0.1	1.002079e-08	1.626825e-06	0.1	1.002079e-08	1.12358e-06	0.1
1.269195e-08	5.3702695744647e-06	0.1	1.269195e-08	1.324627e-06	0.1	1.269195e-08	2.232607e-08	0.1	1.269195e-08	1.941689e-06	0.1	1.269195e-08	1.341031e-06	0.1
1.65894e-08	4.4369543254776e-06	0.1	1.65894e-08	1.59169e-06	0.1	1.65894e-08	2.67718e-08	0.1	1.65894e-08	2.333159e-06	0.1	1.65894e-08	1.61138e-06	0.1
2.206484e-08	3.3931641197541998e-06	0.1	2.206484e-08	1.890383e-06	0.1	2.206484e-08	3.169806e-08	0.1	2.206484e-08	2.770993e-06	0.1	2.206484e-08	1.913731e-06	0.1
2.754028e-08	2.5949262970202e-06	0.1	2.754028e-08	2.118829e-06	0.1	2.754028e-08	3.541293e-08	0.1	2.754028e-08	3.105858e-06	0.1	2.754028e-08	2.144955e-06	0.1
3.301572e-08	1.9844738432715e-06	0.1	3.301572e-08	2.293554e-06	0.1	3.301572e-08	3.820163e-08	0.1	3.301572e-08	3.361977e-06	0.1	3.301572e-08	2.321786e-06	0.1
3.849116e-08	1.5176297175360001e-06	0.1	3.849116e-08	2.427197e-06	0.1	3.849116e-08	4.028229e-08	0.1	3.849116e-08	3.557874e-06	0.1	3.849116e-08	2.457018e-06	0.1
4.39666e-08	1.1606100817472999e-06	0.1	4.39666e-08	2.52942e-06	0.1	4.39666e-08	4.182172e-08	0.1	4.39666e-08	3.707716e-06	0.1	4.39666e-08	2.560439e-06	0.1
4.944204e-08	8.875789547056e-07	0.1	4.944204e-08	2.607617e-06	0.1	4.944204e-08	4.294748e-08	0.1	4.944204e-08	3.822338e-06	0.1	4.944204e-08	2.639531e-06	0.1
5.491749e-08	6.7877813209596e-07	0.1	5.491749e-08	2.667438e-06	0.1	5.491749e-08	4.375713e-08	0.1	5.491749e-08	3.910025e-06	0.1	5.491749e-08	2.700018e-06	0.1
6.062019e-08	5.1335072689969e-07	0.1	6.062019e-08	2.714854e-06	0.1	6.062019e-08	4.434453e-08	0.1	6.062019e-08	3.979529e-06	0.1	6.062019e-08	2.747941e-06	0.1
6.723196e-08	3.7133186151991995e-07	0.1	6.723196e-08	2.755587e-06	0.1	6.723196e-08	4.478118e-08	0.1	6.723196e-08	4.039236e-06	0.1	6.723196e-08	2.789085e-06	0.1
7.384373e-08	2.6860286053494e-07	0.1	7.384373e-08	2.78508e-06	0.1	7.384373e-08	4.502532e-08	0.1	7.384373e-08	4.082467e-06	0.1	7.384373e-08	2.818848e-06	0.1
8.045551e-08	1.942939969459e-07	0.1	8.045551e-08	2.806442e-06	0.1	8.045551e-08	4.513061e-08	0.1	8.045551e-08	4.113779e-06	0.1	8.045551e-08	2.840379e-06	0.1
8.788806e-08	1.350045048844e-07	0.1	8.788806e-08	2.82352e-06	0.1	8.788806e-08	4.513104e-08	0.1	8.788806e-08	4.138811e-06	0.1	8.788806e-08	2.85756e-06	0.1
