Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.10961e-14	0.999999349888	0.1	3.10961e-14	1.560107e-10	0.1	3.10961e-14	4.880941e-11	0.1	3.10961e-14	5.838428e-11	0.1	3.10961e-14	8.804572e-13	0.1	3.10961e-14	1.624774e-08	0.1	3.10961e-14	3.974322e-10	0.1	3.10961e-14	1.134899e-09	0.1	3.10961e-14	3.688842e-10	0.1	3.10961e-14	1.982667e-09	0.1	3.10961e-14	4.017852e-08	0.1	3.10961e-14	2.683008e-07	0.1
1.71825e-13	0.99999647218	0.1	1.71825e-13	8.655703e-10	0.1	1.71825e-13	2.651269e-10	0.1	1.71825e-13	3.231943e-10	0.1	1.71825e-13	5.146271e-12	0.1	1.71825e-13	8.215974e-08	0.1	1.71825e-13	1.987737e-09	0.1	1.71825e-13	6.439836e-09	0.1	1.71825e-13	1.993521e-09	0.1	1.71825e-13	1.095556e-08	0.1	1.71825e-13	2.220131e-07	0.1	1.71825e-13	1.482523e-06	0.1
3.714845e-13	0.999992369018	0.1	3.714845e-13	1.88175e-09	0.1	3.714845e-13	5.595487e-10	0.1	3.714845e-13	7.005446e-10	0.1	3.714845e-13	1.198975e-11	0.1	3.714845e-13	1.573442e-07	0.1	3.714845e-13	3.754573e-09	0.1	3.714845e-13	1.4371e-08	0.1	3.714845e-13	4.164553e-09	0.1	3.714845e-13	2.368616e-08	0.1	3.714845e-13	4.79997e-07	0.1	3.714845e-13	3.205198e-06	0.1
6.667581e-13	0.99998641851	0.1	6.667581e-13	3.403577e-09	0.1	6.667581e-13	9.694821e-10	0.1	6.667581e-13	1.262168e-09	0.1	6.667581e-13	2.381574e-11	0.1	6.667581e-13	2.384195e-07	0.1	6.667581e-13	5.594086e-09	0.1	6.667581e-13	2.676074e-08	0.1	6.667581e-13	7.072393e-09	0.1	6.667581e-13	4.251383e-08	0.1	6.667581e-13	8.615354e-07	0.1	6.667581e-13	5.752821e-06	0.1
1.091e-12	0.999977790753	0.1	1.091e-12	5.625886e-09	0.1	1.091e-12	1.509064e-09	0.1	1.091e-12	2.076587e-09	0.1	1.091e-12	4.437989e-11	0.1	1.091e-12	3.121387e-07	0.1	1.091e-12	7.192932e-09	0.1	1.091e-12	4.548776e-08	0.1	1.091e-12	1.062222e-08	0.1	1.091e-12	6.956609e-08	0.1	1.091e-12	1.409737e-06	0.1	1.091e-12	9.413154e-06	0.1
1.599884e-12	0.99996755301	0.1	1.599884e-12	8.339764e-09	0.1	1.599884e-12	2.086742e-09	0.1	1.599884e-12	3.065209e-09	0.1	1.599884e-12	7.462778e-11	0.1	1.599884e-12	3.608412e-07	0.1	1.599884e-12	8.197348e-09	0.1	1.599884e-12	6.878792e-08	0.1	1.599884e-12	1.398874e-08	0.1	1.599884e-12	1.020172e-07	0.1	1.599884e-12	2.06733e-06	0.1	1.599884e-12	1.380372e-05	0.1
2.108768e-12	0.999957367387	0.1	2.108768e-12	1.109762e-08	0.1	2.108768e-12	2.596957e-09	0.1	2.108768e-12	4.066658e-09	0.1	2.108768e-12	1.109921e-10	0.1	2.108768e-12	3.860962e-07	0.1	2.108768e-12	8.694937e-09	0.1	2.108768e-12	9.255436e-08	0.1	2.108768e-12	1.65392e-08	0.1	2.108768e-12	1.3447e-07	0.1	2.108768e-12	2.724939e-06	0.1	2.108768e-12	1.819423e-05	0.1
2.700035e-12	0.9999455208119999	0.1	2.700035e-12	1.43466e-08	0.1	2.700035e-12	3.115446e-09	0.1	2.700035e-12	5.246349e-09	0.1	2.700035e-12	1.609659e-10	0.1	2.700035e-12	4.006051e-07	0.1	2.700035e-12	8.970036e-09	0.1	2.700035e-12	1.204264e-07	0.1	2.700035e-12	1.870186e-08	0.1	2.700035e-12	1.721786e-07	0.1	2.700035e-12	3.489025e-06	0.1	2.700035e-12	2.329545e-05	0.1
3.368671e-12	0.9999321057830001	0.1	3.368671e-12	1.80655e-08	0.1	3.368671e-12	3.618418e-09	0.1	3.368671e-12	6.601213e-09	0.1	3.368671e-12	2.275364e-10	0.1	3.368671e-12	4.079154e-07	0.1	3.368671e-12	9.104034e-09	0.1	3.368671e-12	1.520535e-07	0.1	3.368671e-12	2.038481e-08	0.1	3.368671e-12	2.148242e-07	0.1	3.368671e-12	4.353113e-06	0.1	3.368671e-12	2.906408e-05	0.1
4.158733e-12	0.9999162899760001	0.1	4.158733e-12	2.250338e-08	0.1	4.158733e-12	4.116182e-09	0.1	4.158733e-12	8.230365e-09	0.1	4.158733e-12	3.20042e-10	0.1	4.158733e-12	4.113044e-07	0.1	4.158733e-12	9.164387e-09	0.1	4.158733e-12	1.894115e-07	0.1	4.158733e-12	2.166221e-08	0.1	4.158733e-12	2.652182e-07	0.1	4.158733e-12	5.374147e-06	0.1	4.158733e-12	3.58802e-05	0.1
5.093864e-12	0.999897612482	0.1	5.093864e-12	2.779336e-08	0.1	5.093864e-12	4.594049e-09	0.1	5.093864e-12	1.019762e-08	0.1	5.093864e-12	4.490493e-10	0.1	5.093864e-12	4.126151e-07	0.1	5.093864e-12	9.187129e-09	0.1	5.093864e-12	2.33508e-07	0.1	5.093864e-12	2.255082e-08	0.1	5.093864e-12	3.248709e-07	0.1	5.093864e-12	6.582694e-06	0.1	5.093864e-12	4.394769e-05	0.1
6.301699e-12	0.9998733938369999	0.1	6.301699e-12	3.464842e-08	0.1	6.301699e-12	5.070422e-09	0.1	6.301699e-12	1.279962e-08	0.1	6.301699e-12	6.472324e-10	0.1	6.301699e-12	4.130149e-07	0.1	6.301699e-12	9.193828e-09	0.1	6.301699e-12	2.902036e-07	0.1	6.301699e-12	2.314259e-08	0.1	6.301699e-12	4.019289e-07	0.1	6.301699e-12	8.143739e-06	0.1	6.301699e-12	5.436754e-05	0.1
