Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
6.269283e-11	9.747289526130001e-06	0.1	6.269283e-11	1.111355e-10	0.1	6.269283e-11	3.726311e-11	0.1	6.269283e-11	2.22774e-07	0.1	6.269283e-11	2.866392e-08	0.1	6.269283e-11	7.8101627e-10	0.1	6.269283e-11	1.624289e-10	0.1
1.344316e-10	9.4660483919456e-06	0.1	1.344316e-10	2.348667e-10	0.1	1.344316e-10	7.874954e-11	0.1	1.344316e-10	4.707963e-07	0.1	1.344316e-10	6.057648e-08	0.1	1.344316e-10	1.65055013e-09	0.1	1.344316e-10	3.432667e-10	0.1
2.999701e-10	8.847658637745199e-06	0.1	2.999701e-10	5.069261e-10	0.1	2.999701e-10	1.699699e-10	0.1	2.999701e-10	1.016147e-06	0.1	2.999701e-10	1.307456e-07	0.1	2.999701e-10	3.5624743999999998e-09	0.1	2.999701e-10	7.408919e-10	0.1
5.979395e-10	7.8345773030226e-06	0.1	5.979395e-10	9.526281e-10	0.1	5.979395e-10	3.194128e-10	0.1	5.979395e-10	1.909569e-06	0.1	5.979395e-10	2.457005e-07	0.1	5.979395e-10	6.6946914e-09	0.1	5.979395e-10	1.392303e-09	0.1
9.756013e-10	6.715495158124e-06	0.1	9.756013e-10	1.444966e-09	0.1	9.756013e-10	4.844941e-10	0.1	9.756013e-10	2.896477e-06	0.1	9.756013e-10	3.726837e-07	0.1	9.756013e-10	1.01546454e-08	0.1	9.756013e-10	2.111873e-09	0.1
1.38432e-09	5.6837633198585e-06	0.1	1.38432e-09	1.898874e-09	0.1	1.38432e-09	6.366918e-10	0.1	1.38432e-09	3.806353e-06	0.1	1.38432e-09	4.897551e-07	0.1	1.38432e-09	1.3344531099999999e-08	0.1	1.38432e-09	2.775278e-09	0.1
1.859831e-09	4.6811813789514e-06	0.1	1.859831e-09	2.339958e-09	0.1	1.859831e-09	7.84592e-10	0.1	1.859831e-09	4.690525e-06	0.1	1.859831e-09	6.035191e-07	0.1	1.859831e-09	1.64442966e-08	0.1	1.859831e-09	3.419939e-09	0.1
2.379871e-09	3.7860174891794e-06	0.1	2.379871e-09	2.733784e-09	0.1	2.379871e-09	9.16649e-10	0.1	2.379871e-09	5.479969e-06	0.1	2.379871e-09	7.050942e-07	0.1	2.379871e-09	1.9211941999999998e-08	0.1	2.379871e-09	3.99553e-09	0.1
2.89991e-09	3.0620329296872004e-06	0.1	2.89991e-09	3.0523e-09	0.1	2.89991e-09	1.023456e-09	0.1	2.89991e-09	6.118455e-06	0.1	2.89991e-09	7.872456e-07	0.1	2.89991e-09	2.1450350000000003e-08	0.1	2.89991e-09	4.461053e-09	0.1
3.41995e-09	2.4764920059428997e-06	0.1	3.41995e-09	3.309907e-09	0.1	3.41995e-09	1.109842e-09	0.1	3.41995e-09	6.634849e-06	0.1	3.41995e-09	8.536876e-07	0.1	3.41995e-09	2.3260704999999998e-08	0.1	3.41995e-09	4.837557e-09	0.1
