Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
3.681011e-12	9.76323573138e-06	0.1	3.681011e-12	9.587311e-09	0.1	3.681011e-12	7.418699e-09	0.1	3.681011e-12	4.402082e-08	0.1	3.681011e-12	5.457907e-08	0.1	3.681011e-12	5.348449e-08	0.1	3.681011e-12	3.434362e-08	0.1	3.681011e-12	3.79306e-08	0.1	3.681011e-12	4.754165e-13	0.1	3.681011e-12	1.178651e-13	0.1	3.681011e-12	1.071144e-15	0.1	3.681011e-12	9.908676e-16	0.1	3.681011e-12	1.02664e-16	0.1	3.681011e-12	1.020313e-17	0.1	3.681011e-12	1.850285e-18	0.1	3.681011e-12	7.26878e-16	0.1	3.681011e-12	1.387281e-18	0.1	3.681011e-12	5.420938e-19	0.1	3.681011e-12	7.526235e-33	0.1	3.681011e-12	2.513038e-31	0.1	3.681011e-12	3.5169e-32	0.1
8.121024e-12	9.485330289599998e-06	0.1	8.121024e-12	2.084376e-08	0.1	8.121024e-12	1.613012e-08	0.1	8.121024e-12	9.572468e-08	0.1	8.121024e-12	1.186943e-07	0.1	8.121024e-12	1.163238e-07	0.1	8.121024e-12	7.469837e-08	0.1	8.121024e-12	8.249104e-08	0.1	8.121024e-12	1.033673e-12	0.1	8.121024e-12	2.562556e-13	0.1	8.121024e-12	2.328781e-15	0.1	8.121024e-12	2.154255e-15	0.1	8.121024e-12	2.232015e-16	0.1	8.121024e-12	2.218257e-17	0.1	8.121024e-12	4.022695e-18	0.1	8.121024e-12	1.580306e-15	0.1	8.121024e-12	3.016067e-18	0.1	8.121024e-12	1.178543e-18	0.1	8.121024e-12	3.623315e-32	0.1	8.121024e-12	1.200173e-30	0.1	8.121024e-12	1.69354e-31	0.1
1.678165e-11	8.96581668008e-06	0.1	1.678165e-11	4.186743e-08	0.1	1.678165e-11	3.240388e-08	0.1	1.678165e-11	1.923493e-07	0.1	1.678165e-11	2.385449e-07	0.1	1.678165e-11	2.338188e-07	0.1	1.678165e-11	1.501651e-07	0.1	1.678165e-11	1.657953e-07	0.1	1.678165e-11	2.076541e-12	0.1	1.678165e-11	5.147433e-13	0.1	1.678165e-11	4.677696e-15	0.1	1.678165e-11	4.327153e-15	0.1	1.678165e-11	4.483292e-16	0.1	1.678165e-11	4.455646e-17	0.1	1.678165e-11	8.08009e-18	0.1	1.678165e-11	3.174259e-15	0.1	1.678165e-11	6.058097e-18	0.1	1.678165e-11	2.367172e-18	0.1	1.678165e-11	1.514037e-31	0.1	1.678165e-11	4.938165e-30	0.1	1.678165e-11	7.080093e-31	0.1
3.217833e-11	8.111518766380001e-06	0.1	3.217833e-11	7.638221e-08	0.1	3.217833e-11	5.913096e-08	0.1	3.217833e-11	3.511511e-07	0.1	3.217833e-11	4.356139e-07	0.1	3.217833e-11	4.271034e-07	0.1	3.217833e-11	2.743491e-07	0.1	3.217833e-11	3.027936e-07	0.1	3.217833e-11	3.789266e-12	0.1	3.217833e-11	9.391527e-13	0.1	3.217833e-11	8.534008e-15	0.1	3.217833e-11	7.894533e-15	0.1	3.217833e-11	8.179224e-16	0.1	3.217833e-11	8.128752e-17	0.1	3.217833e-11	1.474111e-17	0.1	3.217833e-11	5.791084e-15	0.1	3.217833e-11	1.105206e-17	0.1	3.217833e-11	4.318343e-18	0.1	3.217833e-11	5.352057e-31	0.1	3.217833e-11	1.699574e-29	0.1	3.217833e-11	2.505027e-30	0.1
5.346542e-11	7.062845033961301e-06	0.1	5.346542e-11	1.186432e-07	0.1	5.346542e-11	9.187557e-08	0.1	5.346542e-11	5.459138e-07	0.1	5.346542e-11	6.774919e-07	0.1	5.346542e-11	6.645031e-07	0.1	5.346542e-11	4.269472e-07	0.1	5.346542e-11	4.709818e-07	0.1	5.346542e-11	5.887576e-12	0.1	5.346542e-11	1.458902e-12	0.1	5.346542e-11	1.325593e-14	0.1	5.346542e-11	1.226276e-14	0.1	5.346542e-11	1.270462e-15	0.1	5.346542e-11	1.262615e-16	0.1	5.346542e-11	2.289703e-17	0.1	5.346542e-11	8.995234e-15	0.1	5.346542e-11	1.71665e-17	0.1	5.346542e-11	6.706989e-18	0.1	5.346542e-11	1.39748e-30	0.1	5.346542e-11	4.282924e-29	0.1	5.346542e-11	6.5493e-30	0.1
8.291753e-11	5.831783778789901e-06	0.1	8.291753e-11	1.680815e-07	0.1	8.291753e-11	1.302121e-07	0.1	8.291753e-11	7.7427e-07	0.1	8.291753e-11	9.613942e-07	0.1	8.291753e-11	9.434179e-07	0.1	8.291753e-11	6.063437e-07	0.1	8.291753e-11	6.684513e-07	0.1	8.291753e-11	8.344191e-12	0.1	8.291753e-11	2.067066e-12	0.1	8.291753e-11	1.878001e-14	0.1	8.291753e-11	1.737321e-14	0.1	8.291753e-11	1.799854e-15	0.1	8.291753e-11	1.788724e-16	0.1	8.291753e-11	3.24381e-17	0.1	8.291753e-11	1.274361e-14	0.1	8.291753e-11	2.431887e-17	0.1	8.291753e-11	9.500542e-18	0.1	8.291753e-11	3.105557e-30	0.1	8.291753e-11	9.083959e-29	0.1	8.291753e-11	1.458108e-29	0.1
1.123696e-10	4.815363209254001e-06	0.1	1.123696e-10	2.087331e-07	0.1	1.123696e-10	1.617644e-07	0.1	1.123696e-10	9.625348e-07	0.1	1.123696e-10	1.195759e-06	0.1	1.123696e-10	1.173924e-06	0.1	1.123696e-10	7.547119e-07	0.1	1.123696e-10	8.315165e-07	0.1	1.123696e-10	1.036607e-11	0.1	1.123696e-10	2.567282e-12	0.1	1.123696e-10	2.332248e-14	0.1	1.123696e-10	2.157575e-14	0.1	1.123696e-10	2.235155e-15	0.1	1.123696e-10	2.221318e-16	0.1	1.123696e-10	4.028354e-17	0.1	1.123696e-10	1.582583e-14	0.1	1.123696e-10	3.019954e-17	0.1	1.123696e-10	1.179675e-17	0.1	1.123696e-10	5.260883e-30	0.1	1.123696e-10	1.472533e-28	0.1	1.123696e-10	2.474772e-29	0.1
1.567615e-10	3.6080976757789806e-06	0.1	1.567615e-10	2.567736e-07	0.1	1.567615e-10	1.990937e-07	0.1	1.567615e-10	1.185731e-06	0.1	1.567615e-10	1.474085e-06	0.1	1.567615e-10	1.448044e-06	0.1	1.567615e-10	9.313059e-07	0.1	1.567615e-10	1.02523e-06	0.1	1.567615e-10	1.275821e-11	0.1	1.567615e-10	3.158623e-12	0.1	1.567615e-10	2.869085e-14	0.1	1.567615e-10	2.654271e-14	0.1	1.567615e-10	2.749572e-15	0.1	1.567615e-10	2.732524e-16	0.1	1.567615e-10	4.955539e-17	0.1	1.567615e-10	1.946834e-14	0.1	1.567615e-10	3.714834e-17	0.1	1.567615e-10	1.450885e-17	0.1	1.567615e-10	9.047225e-30	0.1	1.567615e-10	2.380163e-28	0.1	1.567615e-10	4.268434e-29	0.1
2.011534e-10	2.70359115672545e-06	0.1	2.011534e-10	2.925435e-07	0.1	2.011534e-10	2.269256e-07	0.1	2.011534e-10	1.352554e-06	0.1	2.011534e-10	1.682588e-06	0.1	2.011534e-10	1.653735e-06	0.1	2.011534e-10	1.063951e-06	0.1	2.011534e-10	1.170382e-06	0.1	2.011534e-10	1.454187e-11	0.1	2.011534e-10	3.599111e-12	0.1	2.011534e-10	3.268822e-14	0.1	2.011534e-10	3.024157e-14	0.1	2.011534e-10	3.132592e-15	0.1	2.011534e-10	3.113143e-16	0.1	2.011534e-10	5.645971e-17	0.1	2.011534e-10	2.218053e-14	0.1	2.011534e-10	4.232155e-17	0.1	2.011534e-10	1.652657e-17	0.1	2.011534e-10	1.314999e-29	0.1	2.011534e-10	3.267394e-28	0.1	2.011534e-10	6.222622e-29	0.1
2.455453e-10	2.0258960760725997e-06	0.1	2.455453e-10	3.191772e-07	0.1	2.455453e-10	2.476753e-07	0.1	2.455453e-10	1.477228e-06	0.1	2.455453e-10	1.838807e-06	0.1	2.455453e-10	1.808095e-06	0.1	2.455453e-10	1.163589e-06	0.1	2.455453e-10	1.279138e-06	0.1	2.455453e-10	1.587185e-11	0.1	2.455453e-10	3.927234e-12	0.1	2.455453e-10	3.56647e-14	0.1	2.455453e-10	3.299616e-14	0.1	2.455453e-10	3.41778e-15	0.1	2.455453e-10	3.396535e-16	0.1	2.455453e-10	6.160147e-17	0.1	2.455453e-10	2.420002e-14	0.1	2.455453e-10	4.61729e-17	0.1	2.455453e-10	1.802733e-17	0.1	2.455453e-10	1.729837e-29	0.1	2.455453e-10	4.077636e-28	0.1	2.455453e-10	8.210112e-29	0.1
2.899372e-10	1.5181231332932397e-06	0.1	2.899372e-10	3.390083e-07	0.1	2.899372e-10	2.63144e-07	0.1	2.899372e-10	1.570386e-06	0.1	2.899372e-10	1.955873e-06	0.1	2.899372e-10	1.923949e-06	0.1	2.899372e-10	1.238435e-06	0.1	2.899372e-10	1.360617e-06	0.1	2.899372e-10	1.686357e-11	0.1	2.899372e-10	4.171658e-12	0.1	2.899372e-10	3.788099e-14	0.1	2.899372e-10	3.504761e-14	0.1	2.899372e-10	3.630126e-15	0.1	2.899372e-10	3.607539e-16	0.1	2.899372e-10	6.543101e-17	0.1	2.899372e-10	2.570375e-14	0.1	2.899372e-10	4.904014e-17	0.1	2.899372e-10	1.914323e-17	0.1	2.899372e-10	2.131134e-29	0.1	2.899372e-10	4.786005e-28	0.1	2.899372e-10	1.014465e-28	0.1
3.343291e-10	1.13765411892258e-06	0.1	3.343291e-10	3.537745e-07	0.1	3.343291e-10	2.746745e-07	0.1	3.343291e-10	1.639978e-06	0.1	3.343291e-10	2.043621e-06	0.1	3.343291e-10	2.010916e-06	0.1	3.343291e-10	1.29466e-06	0.1	3.343291e-10	1.42165e-06	0.1	3.343291e-10	1.760307e-11	0.1	3.343291e-10	4.353735e-12	0.1	3.343291e-10	3.953122e-14	0.1	3.343291e-10	3.657546e-14	0.1	3.343291e-10	3.788237e-15	0.1	3.343291e-10	3.764645e-16	0.1	3.343291e-10	6.828363e-17	0.1	3.343291e-10	2.682343e-14	0.1	3.343291e-10	5.117474e-17	0.1	3.343291e-10	1.997263e-17	0.1	3.343291e-10	2.507624e-29	0.1	3.343291e-10	5.386801e-28	0.1	3.343291e-10	1.197145e-28	0.1
