Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
7.665785e-10	9.8187618295039e-06	0.1	7.665785e-10	6.637209e-08	0.1	7.665785e-10	1.029149e-10	0.1	7.665785e-10	7.948749e-09	0.1	7.665785e-10	4.999512e-08	0.1	7.665785e-10	5.6717228999999994e-08	0.1	7.665785e-10	2.408417e-12	0.1
2.074061e-09	9.517377921755e-06	0.1	2.074061e-09	1.7764666e-07	0.1	2.074061e-09	2.748953e-10	0.1	2.074061e-09	2.12035e-08	0.1	2.074061e-09	1.34472e-07	0.1	2.074061e-09	1.4892019699999999e-07	0.1	2.074061e-09	6.42319e-12	0.1
5.577847e-09	8.7547229499344e-06	0.1	5.577847e-09	4.641563e-07	0.1	5.577847e-09	7.144654e-10	0.1	5.577847e-09	5.491659e-08	0.1	5.577847e-09	3.558079e-07	0.1	5.577847e-09	3.6957109000000003e-07	0.1	5.577847e-09	1.662691e-11	0.1
1.07839e-08	7.7333034794204e-06	0.1	1.07839e-08	8.59923e-07	0.1	1.07839e-08	1.31387e-09	0.1	1.07839e-08	1.004888e-07	0.1	1.07839e-08	6.707339e-07	0.1	1.07839e-08	6.3411643e-07	0.1	1.07839e-08	3.040119e-11	0.1
1.57107e-08	6.877038664023499e-06	0.1	1.57107e-08	1.2036408e-06	0.1	1.57107e-08	1.826963e-09	0.1	1.57107e-08	1.391103e-07	0.1	1.57107e-08	9.530685e-07	0.1	1.57107e-08	8.2518466e-07	0.1	1.57107e-08	4.205623e-11	0.1
1.958026e-08	6.271776128128899e-06	0.1	1.958026e-08	1.4540187e-06	0.1	1.958026e-08	2.196244e-09	0.1	1.958026e-08	1.666706e-07	0.1	1.958026e-08	1.164019e-06	0.1	1.958026e-08	9.4118184e-07	0.1	1.958026e-08	5.036204e-11	0.1
2.483746e-08	5.5341988025492e-06	0.1	2.483746e-08	1.7684981e-06	0.1	2.483746e-08	2.654587e-09	0.1	2.483746e-08	2.005853e-07	0.1	2.483746e-08	1.435454e-06	0.1	2.483746e-08	1.05846301e-06	0.1	2.483746e-08	6.056885e-11	0.1
3.20645e-08	4.660195076988e-06	0.1	3.20645e-08	2.1564464e-06	0.1	3.20645e-08	3.211337e-09	0.1	3.20645e-08	2.413128e-07	0.1	3.20645e-08	1.780558e-06	0.1	3.20645e-08	1.15811899e-06	0.1	3.20645e-08	7.280353e-11	0.1
4.172593e-08	3.7041546974875e-06	0.1	4.172593e-08	2.603714e-06	0.1	4.172593e-08	3.840779e-09	0.1	4.172593e-08	2.866746e-07	0.1	4.172593e-08	2.193164e-06	0.1	4.172593e-08	1.2082789e-06	0.1	4.172593e-08	8.639739e-11	0.1
5.138737e-08	2.9448910104159e-06	0.1	5.138737e-08	2.9802830000000002e-06	0.1	5.138737e-08	4.359755e-09	0.1	5.138737e-08	3.234607e-07	0.1	5.138737e-08	2.553565e-06	0.1	5.138737e-08	1.19325385e-06	0.1	5.138737e-08	9.739138e-11	0.1
6.10488e-08	2.3417830880552e-06	0.1	6.10488e-08	3.2966699999999997e-06	0.1	6.10488e-08	4.787459e-09	0.1	6.10488e-08	3.532998e-07	0.1	6.10488e-08	2.866277e-06	0.1	6.10488e-08	1.1369854699999999e-06	0.1	6.10488e-08	1.062858e-10	0.1
7.071023e-08	1.8626158543465e-06	0.1	7.071023e-08	3.5619960000000003e-06	0.1	7.071023e-08	5.139798e-09	0.1	7.071023e-08	3.775103e-07	0.1	7.071023e-08	3.136079e-06	0.1	7.071023e-08	1.05644983e-06	0.1	7.071023e-08	1.134842e-10	0.1
8.037167e-08	1.4818405503182e-06	0.1	8.037167e-08	3.784125e-06	0.1	8.037167e-08	5.429942e-09	0.1	8.037167e-08	3.971591e-07	0.1	8.037167e-08	3.367733e-06	0.1	8.037167e-08	9.6349343e-07	0.1	8.037167e-08	1.193121e-10	0.1
