Batch	m_SP	13	W4	W1	W2	W3	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.094349e-08	0.9800988	0.1	1.094349e-08	1.094348e-108	0.1	1.094349e-08	6.312498e-12	0.1	1.094349e-08	1.83998e-10	0.1	1.094349e-08	0.01990046	0.1	1.094349e-08	1.204276e-08	0.1	1.094349e-08	6.692052e-09	0.1	1.094349e-08	2.267058e-07	0.1	1.094349e-08	1.001033e-07	0.1	1.094349e-08	6.812539e-09	0.1	1.094349e-08	4.667081e-14	0.1	1.094349e-08	1.204768e-09	0.1	1.094349e-08	7.985276e-19	0.1
1.932969e-08	0.9653058	0.1	1.932969e-08	1.932967e-108	0.1	1.932969e-08	1.114724e-11	0.1	1.932969e-08	3.251949e-10	0.1	1.932969e-08	0.03469296	0.1	1.932969e-08	2.127787e-08	0.1	1.932969e-08	1.18277e-08	0.1	1.932969e-08	4.006679e-07	0.1	1.932969e-08	1.769204e-07	0.1	1.932969e-08	1.204067e-08	0.1	1.932969e-08	8.250409e-14	0.1	1.932969e-08	2.129312e-09	0.1	1.932969e-08	1.41148e-18	0.1
3.100423e-08	0.9453522	0.1	3.100423e-08	3.100419e-108	0.1	3.100423e-08	1.787372e-11	0.1	3.100423e-08	5.220308e-10	0.1	3.100423e-08	0.05464584	0.1	3.100423e-08	3.414326e-08	0.1	3.100423e-08	1.898747e-08	0.1	3.100423e-08	6.431686e-07	0.1	3.100423e-08	2.840065e-07	0.1	3.100423e-08	1.932936e-08	0.1	3.100423e-08	1.324842e-13	0.1	3.100423e-08	3.418208e-09	0.1	3.100423e-08	2.266296e-18	0.1
4.892373e-08	0.9161175	0.1	4.892373e-08	4.892362e-108	0.1	4.892373e-08	2.818871e-11	0.1	4.892373e-08	8.247557e-10	0.1	4.892373e-08	0.08387936	0.1	4.892373e-08	5.391028e-08	0.1	4.892373e-08	2.999967e-08	0.1	4.892373e-08	1.016098e-06	0.1	4.892373e-08	4.486975e-07	0.1	4.892373e-08	3.053988e-08	0.1	4.892373e-08	2.094102e-13	0.1	4.892373e-08	5.400535e-09	0.1	4.892373e-08	3.581902e-18	0.1
7.353638e-08	0.8785607	0.1	7.353638e-08	7.353612e-108	0.1	7.353638e-08	4.233606e-11	0.1	7.353638e-08	1.241668e-09	0.1	7.353638e-08	0.1214346	0.1	7.353638e-08	8.10969e-08	0.1	7.353638e-08	4.51671e-08	0.1	7.353638e-08	1.529643e-06	0.1	7.353638e-08	6.755028e-07	0.1	7.353638e-08	4.598045e-08	0.1	7.353638e-08	3.154639e-13	0.1	7.353638e-08	8.130695e-09	0.1	7.353638e-08	5.396174e-18	0.1
1.069251e-07	0.8320506	0.1	1.069251e-07	1.069245e-107	0.1	1.069251e-07	6.148681e-11	0.1	1.069251e-07	1.809151e-09	0.1	1.069251e-07	0.1679426	0.1	1.069251e-07	1.180388e-07	0.1	1.069251e-07	6.581455e-08	0.1	1.069251e-07	2.228565e-06	0.1	1.069251e-07	9.84204e-07	0.1	1.069251e-07	6.699963e-08	0.1	1.069251e-07	4.600159e-13	0.1	1.069251e-07	1.184699e-08	0.1	1.069251e-07	7.871654e-18	0.1
1.425077e-07	0.7875837	0.1	1.425077e-07	1.425068e-107	0.1	1.425077e-07	8.183918e-11	0.1	1.425077e-07	2.416134e-09	0.1	1.425077e-07	0.2124072	0.1	1.425077e-07	1.574777e-07	0.1	1.425077e-07	8.790133e-08	0.1	1.425077e-07	2.976014e-06	0.1	1.425077e-07	1.314366e-06	0.1	1.425077e-07	8.948381e-08	0.1	1.425077e-07	6.148646e-13	0.1	1.425077e-07	1.582202e-08	0.1	1.425077e-07	1.052937e-17	0.1
1.780904e-07	0.7478317	0.1	1.780904e-07	1.780889e-107	0.1	1.780904e-07	1.02128e-10	0.1	1.780904e-07	3.02517e-09	0.1	1.780904e-07	0.2521569	0.1	1.780904e-07	1.969798e-07	0.1	1.780904e-07	1.100645e-07	0.1	1.780904e-07	3.725872e-06	0.1	1.780904e-07	1.645612e-06	0.1	1.780904e-07	1.120453e-07	0.1	1.780904e-07	7.704677e-13	0.1	1.780904e-07	1.981047e-08	0.1	1.780904e-07	1.320909e-17	0.1
2.136731e-07	0.7122947	0.1	2.136731e-07	2.136709e-107	0.1	2.136731e-07	1.22349e-10	0.1	2.136731e-07	3.636055e-09	0.1	2.136731e-07	0.2876916	0.1	2.136731e-07	2.365369e-07	0.1	2.136731e-07	1.322959e-07	0.1	2.136731e-07	4.477884e-06	0.1	2.136731e-07	1.977826e-06	0.1	2.136731e-07	1.346758e-07	0.1	2.136731e-07	9.267634e-13	0.1	2.136731e-07	2.38109e-08	0.1	2.136731e-07	1.591281e-17	0.1
2.564537e-07	0.674521	0.1	2.564537e-07	2.564506e-107	0.1	2.564537e-07	1.465651e-10	0.1	2.564537e-07	4.372703e-09	0.1	2.564537e-07	0.3254625	0.1	2.564537e-07	2.841589e-07	0.1	2.564537e-07	1.591047e-07	0.1	2.564537e-07	5.384553e-06	0.1	2.564537e-07	2.378374e-06	0.1	2.564537e-07	1.61965e-07	0.1	2.564537e-07	1.115517e-12	0.1	2.564537e-07	2.863462e-08	0.1	2.564537e-07	1.919829e-17	0.1
