Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.348261e-14	0.9999972967299999	0.1	2.348261e-14	9.825222e-10	0.1	2.348261e-14	3.6444e-10	0.1	2.348261e-14	2.905191e-10	0.1	2.348261e-14	4.890627e-12	0.1	2.348261e-14	4.069889e-08	0.1	2.348261e-14	1.120135e-09	0.1	2.348261e-14	3.232325e-09	0.1	2.348261e-14	1.419686e-09	0.1	2.348261e-14	3.29911e-08	0.1	2.348261e-14	1.705185e-07	0.1	2.348261e-14	1.108719e-06	0.1
1.243763e-13	0.99998584499	0.1	1.243763e-13	5.237931e-09	0.1	1.243763e-13	1.883513e-09	0.1	1.243763e-13	1.547633e-09	0.1	1.243763e-13	2.6774e-11	0.1	1.243763e-13	2.042338e-07	0.1	1.243763e-13	5.656258e-09	0.1	1.243763e-13	1.741151e-08	0.1	1.243763e-13	7.463786e-09	0.1	1.243763e-13	1.747399e-07	0.1	1.243763e-13	9.031563e-07	0.1	1.243763e-13	5.872315e-06	0.1
2.734206e-13	0.99996894578	0.1	2.734206e-13	1.161894e-08	0.1	2.734206e-13	3.99473e-09	0.1	2.734206e-13	3.431116e-09	0.1	2.734206e-13	6.170155e-11	0.1	2.734206e-13	4.152914e-07	0.1	2.734206e-13	1.160138e-08	0.1	2.734206e-13	3.914066e-08	0.1	2.734206e-13	1.620213e-08	0.1	2.734206e-13	3.841411e-07	0.1	2.734206e-13	1.985437e-06	0.1	2.734206e-13	1.290915e-05	0.1
5.600054e-13	0.9999364628	0.1	5.600054e-13	2.416821e-08	0.1	5.600054e-13	7.646183e-09	0.1	5.600054e-13	7.141339e-09	0.1	5.600054e-13	1.376801e-10	0.1	5.600054e-13	7.366088e-07	0.1	5.600054e-13	2.088334e-08	0.1	5.600054e-13	8.307695e-08	0.1	5.600054e-13	3.223925e-08	0.1	5.600054e-13	7.867948e-07	0.1	5.600054e-13	4.066451e-06	0.1	5.600054e-13	2.643921e-05	0.1
9.29877e-13	0.99989473171	0.1	9.29877e-13	4.08101e-08	0.1	9.29877e-13	1.166224e-08	0.1	9.29877e-13	1.210193e-08	0.1	9.29877e-13	2.531878e-10	0.1	9.29877e-13	1.027784e-06	0.1	9.29877e-13	2.96013e-08	0.1	9.29877e-13	1.42895e-07	0.1	9.29877e-13	5.122237e-08	0.1	9.29877e-13	1.306491e-06	0.1	9.29877e-13	6.752205e-06	0.1	9.29877e-13	4.390044e-05	0.1
1.423704e-12	0.9998392179500001	0.1	1.423704e-12	6.360191e-08	0.1	1.423704e-12	1.600854e-08	0.1	1.423704e-12	1.90251e-08	0.1	1.423704e-12	4.387707e-10	0.1	1.423704e-12	1.272313e-06	0.1	1.423704e-12	3.72412e-08	0.1	1.423704e-12	2.263054e-07	0.1	1.423704e-12	7.335001e-08	0.1	1.423704e-12	2.000394e-06	0.1	1.423704e-12	1.033794e-05	0.1	1.423704e-12	6.721183e-05	0.1
2.03587e-12	0.99977043051	0.1	2.03587e-12	9.242181e-08	0.1	2.03587e-12	2.012638e-08	0.1	2.03587e-12	2.807577e-08	0.1	2.03587e-12	7.199864e-10	0.1	2.03587e-12	1.43964e-06	0.1	2.03587e-12	4.272987e-08	0.1	2.03587e-12	3.328665e-07	0.1	2.03587e-12	9.584476e-08	0.1	2.03587e-12	2.860641e-06	0.1	2.03587e-12	1.478275e-05	0.1	2.03587e-12	9.61069e-05	0.1
2.790844e-12	0.9996858077099999	0.1	2.790844e-12	1.283315e-07	0.1	2.790844e-12	2.377162e-08	0.1	2.790844e-12	3.99304e-08	0.1	2.790844e-12	1.147212e-09	0.1	2.790844e-12	1.538755e-06	0.1	2.790844e-12	4.615547e-08	0.1	2.790844e-12	4.664637e-07	0.1	2.790844e-12	1.170357e-07	0.1	2.790844e-12	3.921664e-06	0.1	2.790844e-12	2.026411e-05	0.1	2.790844e-12	0.0001317387	0.1
3.545817e-12	0.99960119404	0.1	3.545817e-12	1.642e-07	0.1	3.545817e-12	2.629528e-08	0.1	3.545817e-12	5.251644e-08	0.1	3.545817e-12	1.665939e-09	0.1	3.545817e-12	1.582329e-06	0.1	3.545817e-12	4.774056e-08	0.1	3.545817e-12	6.007977e-07	0.1	3.545817e-12	1.324537e-07	0.1	3.545817e-12	4.982797e-06	0.1	3.545817e-12	2.574506e-05	0.1	3.545817e-12	0.0001673661	0.1
4.395924e-12	0.9995059830599999	0.1	4.395924e-12	2.041386e-07	0.1	4.395924e-12	2.822258e-08	0.1	4.395924e-12	6.751325e-08	0.1	4.395924e-12	2.362608e-09	0.1	4.395924e-12	1.602899e-06	0.1	4.395924e-12	4.852434e-08	0.1	4.395924e-12	7.519345e-07	0.1	4.395924e-12	1.446846e-07	0.1	4.395924e-12	6.17779e-06	0.1	4.395924e-12	3.191617e-05	0.1	4.395924e-12	0.0002074777	0.1
