Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
9.594829e-11	9.737720674236e-06	0.1	9.594829e-11	6.451706e-08	0.1	9.594829e-11	1.232632e-07	0.1	9.594829e-11	7.237991e-08	0.1
2.055701e-10	9.446582754517601e-06	0.1	2.055701e-10	1.361726e-07	0.1	2.055701e-10	2.60162e-07	0.1	2.055701e-10	1.52756e-07	0.1
4.59342e-10	8.805574018197e-06	0.1	4.59342e-10	2.939875e-07	0.1	4.59342e-10	5.616588e-07	0.1	4.59342e-10	3.297289e-07	0.1
9.161315e-10	7.759399213967e-06	0.1	9.161315e-10	5.517133e-07	0.1	9.161315e-10	1.053994e-06	0.1	9.161315e-10	6.18582e-07	0.1
1.490103e-09	6.6192622581875005e-06	0.1	1.490103e-09	8.328554e-07	0.1	1.490103e-09	1.591003e-06	0.1	1.490103e-09	9.334126e-07	0.1
2.108359e-09	5.577875813265e-06	0.1	2.108359e-09	1.089952e-06	0.1	2.108359e-09	2.082015e-06	0.1	2.108359e-09	1.221013e-06	0.1
2.827284e-09	4.5711725455583e-06	0.1	2.827284e-09	1.338845e-06	0.1	2.827284e-09	2.557281e-06	0.1	2.827284e-09	1.499079e-06	0.1
3.613322e-09	3.6772449437047e-06	0.1	3.613322e-09	1.56025e-06	0.1	3.613322e-09	2.979969e-06	0.1	3.613322e-09	1.746044e-06	0.1
4.39936e-09	2.9581757392186998e-06	0.1	4.39936e-09	1.738712e-06	0.1	4.39936e-09	3.320595e-06	0.1	4.39936e-09	1.944747e-06	0.1
5.185398e-09	2.3797566372342e-06	0.1	5.185398e-09	1.882594e-06	0.1	5.185398e-09	3.595146e-06	0.1	5.185398e-09	2.104624e-06	0.1
6.003795e-09	1.8974024513287002e-06	0.1	6.003795e-09	2.002887e-06	0.1	6.003795e-09	3.824618e-06	0.1	6.003795e-09	2.237987e-06	0.1
6.951629e-09	1.4596190618548e-06	0.1	6.951629e-09	2.112406e-06	0.1	6.951629e-09	4.033463e-06	0.1	6.951629e-09	2.359068e-06	0.1
7.899462e-09	1.1228823598434e-06	0.1	7.899462e-09	2.196966e-06	0.1	7.899462e-09	4.194643e-06	0.1	7.899462e-09	2.452242e-06	0.1
8.847295e-09	8.6386258686472e-07	0.1	8.847295e-09	2.262287e-06	0.1	8.847295e-09	4.319091e-06	0.1	8.847295e-09	2.523947e-06	0.1
9.795128e-09	6.646200012679e-07	0.1	9.795128e-09	2.312775e-06	0.1	9.795128e-09	4.415227e-06	0.1	9.795128e-09	2.579133e-06	0.1
1.089882e-08	4.8978302456706e-07	0.1	1.089882e-08	2.357337e-06	0.1	1.089882e-08	4.500024e-06	0.1	1.089882e-08	2.627591e-06	0.1
1.204148e-08	3.5709825780432e-07	0.1	1.204148e-08	2.391404e-06	0.1	1.204148e-08	4.564798e-06	0.1	1.204148e-08	2.664397e-06	0.1
1.318413e-08	2.6038239530663e-07	0.1	1.318413e-08	2.41645e-06	0.1	1.318413e-08	4.612373e-06	0.1	1.318413e-08	2.691252e-06	0.1
1.43729e-08	1.8747733783756e-07	0.1	1.43729e-08	2.435521e-06	0.1	1.43729e-08	4.648557e-06	0.1	1.43729e-08	2.711519e-06	0.1
1.574612e-08	1.2829906755738e-07	0.1	1.574612e-08	2.451199e-06	0.1	1.574612e-08	4.678263e-06	0.1	1.574612e-08	2.727995e-06	0.1
