Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
3.453071e-11	0.9831924	0.1	3.453071e-11	0.004300346	0.1	3.453071e-11	0.005734298	0.1	3.453071e-11	0.0001301169	0.1	3.453071e-11	0.0003892244	0.1
7.102155e-11	0.9658474	0.1	7.102155e-11	0.008737403	0.1	7.102155e-11	0.01165195	0.1	7.102155e-11	0.0002645514	0.1	7.102155e-11	0.0007911023	0.1
1.290247e-10	0.9391241	0.1	1.290247e-10	0.015572	0.1	1.290247e-10	0.02076932	0.1	1.290247e-10	0.0004720161	0.1	1.290247e-10	0.001410593	0.1
2.151823e-10	0.9012475	0.1	2.151823e-10	0.02525606	0.1	2.151823e-10	0.03369235	0.1	2.151823e-10	0.0007668741	0.1	2.151823e-10	0.002289007	0.1
3.451175e-10	0.8479161	0.1	3.451175e-10	0.03888566	0.1	3.451175e-10	0.05188963	0.1	3.451175e-10	0.001183946	0.1	3.451175e-10	0.003525536	0.1
5.510682e-10	0.7716692	0.1	5.510682e-10	0.0583612	0.1	5.510682e-10	0.0779107	0.1	5.510682e-10	0.001785179	0.1	5.510682e-10	0.005288923	0.1
8.00652e-10	0.6908812	0.1	8.00652e-10	0.07898657	0.1	8.00652e-10	0.1054922	0.1	8.00652e-10	0.002430901	0.1	8.00652e-10	0.007143033	0.1
1.079324e-09	0.6131137	0.1	1.079324e-09	0.09883664	0.1	1.079324e-09	0.13206	0.1	1.079324e-09	0.003064451	0.1	1.079324e-09	0.008900414	0.1
1.411136e-09	0.5344031	0.1	1.411136e-09	0.1189323	0.1	1.411136e-09	0.1589782	0.1	1.411136e-09	0.003722898	0.1	1.411136e-09	0.01063122	0.1
1.756233e-09	0.4654216	0.1	1.756233e-09	0.1365586	0.1	1.756233e-09	0.1826053	0.1	1.756233e-09	0.004320396	0.1	1.756233e-09	0.01208419	0.1
2.10133e-09	0.4069917	0.1	2.10133e-09	0.1515098	0.1	2.10133e-09	0.2026574	0.1	2.10133e-09	0.004847665	0.1	2.10133e-09	0.01324415	0.1
2.446427e-09	0.3571293	0.1	2.446427e-09	0.1642928	0.1	2.446427e-09	0.2198093	0.1	2.446427e-09	0.005318793	0.1	2.446427e-09	0.01416079	0.1
2.791524e-09	0.3143064	0.1	2.791524e-09	0.1752962	0.1	2.791524e-09	0.2345796	0.1	2.791524e-09	0.005744336	0.1	2.791524e-09	0.01487478	0.1
3.136621e-09	0.2773269	0.1	3.136621e-09	0.1848223	0.1	3.136621e-09	0.2473733	0.1	3.136621e-09	0.006132326	0.1	3.136621e-09	0.01541973	0.1
3.481718e-09	0.245242	0.1	3.481718e-09	0.1931099	0.1	3.481718e-09	0.2585114	0.1	3.481718e-09	0.00648896	0.1	3.481718e-09	0.01582372	0.1
3.826815e-09	0.217289	0.1	3.826815e-09	0.2003502	0.1	3.826815e-09	0.268251	0.1	3.826815e-09	0.00681909	0.1	3.826815e-09	0.01611028	0.1
4.171911e-09	0.1928483	0.1	4.171911e-09	0.2066978	0.1	4.171911e-09	0.2768012	0.1	4.171911e-09	0.007126562	0.1	4.171911e-09	0.01629923	0.1
