Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
7.763732e-13	9.884687302299999e-06	0.1	7.763732e-13	1.587465e-09	0.1	7.763732e-13	8.597728499999999e-08	0.1	7.763732e-13	2.582227e-11	0.1	7.763732e-13	8.699266e-09	0.1	7.763732e-13	2.066642e-09	0.1	7.763732e-13	7.312709e-13	0.1
2.854767e-12	9.621854559059998e-06	0.1	2.854767e-12	5.759454e-09	0.1	2.854767e-12	3.1192907000000003e-07	0.1	2.854767e-12	9.368176e-11	0.1	2.854767e-12	3.15575e-08	0.1	2.854767e-12	7.497953e-09	0.1	2.854767e-12	2.653094e-12	0.1
6.468715e-12	9.181378450583699e-06	0.1	6.468715e-12	1.275164e-08	0.1	6.468715e-12	6.9060867e-07	0.1	6.468715e-12	2.074013e-10	0.1	6.468715e-12	6.98538e-08	0.1	6.468715e-12	1.660075e-08	0.1	6.468715e-12	5.873981e-12	0.1
1.142809e-11	8.609576944025e-06	0.1	1.142809e-11	2.182941e-08	0.1	1.142809e-11	1.1822154999999998e-06	0.1	1.142809e-11	3.550177e-10	0.1	1.142809e-11	1.195466e-07	0.1	1.142809e-11	2.841869e-08	0.1	1.142809e-11	1.005547e-11	0.1
1.947022e-11	7.7571003034086e-06	0.1	1.947022e-11	3.536501e-08	0.1	1.947022e-11	1.9151867e-06	0.1	1.947022e-11	5.750748e-10	0.1	1.947022e-11	1.935847e-07	0.1	1.947022e-11	4.604014e-08	0.1	1.947022e-11	1.629012e-11	0.1
3.331277e-11	6.482825095978991e-06	0.1	3.331277e-11	5.56025e-08	0.1	3.331277e-11	3.0109571e-06	0.1	3.331277e-11	9.039717e-10	0.1	3.331277e-11	3.041451e-07	0.1	3.331277e-11	7.238664e-08	0.1	3.331277e-11	2.561119e-11	0.1
4.849769e-11	5.32453174486155e-06	0.1	4.849769e-11	7.40032e-08	0.1	4.849769e-11	4.0071379e-06	0.1	4.849769e-11	1.202884e-09	0.1	4.849769e-11	4.045161e-07	0.1	4.849769e-11	9.6342e-08	0.1	4.849769e-11	3.408562e-11	0.1
6.569615e-11	4.26064112898466e-06	0.1	6.569615e-11	9.090909e-08	0.1	6.569615e-11	4.9222683e-06	0.1	6.569615e-11	1.477391e-09	0.1	6.569615e-11	4.965885e-07	0.1	6.569615e-11	1.183515e-07	0.1	6.569615e-11	4.187103e-11	0.1
8.289462e-11	3.40941302368948e-06	0.1	8.289462e-11	1.044394e-07	0.1	8.289462e-11	5.6545787e-06	0.1	8.289462e-11	1.696991e-09	0.1	8.289462e-11	5.701647e-07	0.1	8.289462e-11	1.359664e-07	0.1	8.289462e-11	4.810148e-11	0.1
1.000931e-10	2.72831382273479e-06	0.1	1.000931e-10	1.152683e-07	0.1	1.000931e-10	6.240603799999999e-06	0.1	1.000931e-10	1.872678e-09	0.1	1.000931e-10	6.289693e-07	0.1	1.000931e-10	1.500644e-07	0.1	1.000931e-10	5.308762e-11	0.1
