Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
2620.604	0.9887083	0.1	2620.604	0.005151506	0.1	2620.604	0.003070089	0.1	2620.604	4.657169e-10	0.1	2620.604	5.938023e-14	0.1
5473.422	0.9765994	0.1	5473.422	0.01067583	0.1	5473.422	0.006362365	0.1	5473.422	9.651386e-10	0.1	5473.422	7.82168e-14	0.1
10135.75	0.9572115	0.1	10135.75	0.01952102	0.1	10135.75	0.01163374	0.1	10135.75	1.76478e-09	0.1	10135.75	7.721259e-14	0.1
17145.56	0.928967	0.1	17145.56	0.03240675	0.1	17145.56	0.0193131	0.1	17145.56	2.929702e-09	0.1	17145.56	1.853308e-13	0.1
27962.93	0.8874041	0.1	27962.93	0.05136867	0.1	27962.93	0.03061361	0.1	27962.93	4.643939e-09	0.1	27962.93	0.0	0.1
38780.29	0.8481381	0.1	38780.29	0.06928273	0.1	38780.29	0.0412896	0.1	38780.29	6.263447e-09	0.1	38780.29	1.28144e-13	0.1
51420.03	0.8049481	0.1	51420.03	0.08898702	0.1	51420.03	0.05303244	0.1	51420.03	8.044802e-09	0.1	51420.03	4.910912e-14	0.1
69321.57	0.7483069	0.1	69321.57	0.1148282	0.1	69321.57	0.06843244	0.1	69321.57	1.038097e-08	0.1	69321.57	0.0	0.1
90427.25	0.6876312	0.1	90427.25	0.1425103	0.1	90427.25	0.08492925	0.1	90427.25	1.288356e-08	0.1	90427.25	2.233927e-13	0.1
121234.2	0.609334	0.1	121234.2	0.1782323	0.1	121234.2	0.1062168	0.1	121234.2	1.611304e-08	0.1	121234.2	2.907297e-13	0.1
152041.1	0.5413874	0.1	152041.1	0.2092328	0.1	152041.1	0.1246899	0.1	152041.1	1.891569e-08	0.1	152041.1	0.0	0.1
182848.0	0.4821299	0.1	182848.0	0.2362698	0.1	182848.0	0.1408001	0.1	182848.0	2.136004e-08	0.1	182848.0	2.300522e-13	0.1
217426.6	0.4243223	0.1	217426.6	0.2626463	0.1	217426.6	0.1565157	0.1	217426.6	2.374474e-08	0.1	217426.6	0.0	0.1
254519.6	0.3708965	0.1	254519.6	0.2870248	0.1	254519.6	0.1710393	0.1	254519.6	2.594884e-08	0.1	254519.6	0.0	0.1
291612.6	0.3249039	0.1	291612.6	0.3080131	0.1	291612.6	0.1835415	0.1	291612.6	2.784649e-08	0.1	291612.6	0.0	0.1
