Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.858497e-15	1.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1	3.858497e-15	0.0	0.1
2.927884e-14	1.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1	2.927884e-14	0.0	0.1
7.636696e-14	1.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1	7.636696e-14	0.0	0.1
1.575214e-13	1.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1	1.575214e-13	0.0	0.1
2.678451e-13	1.0000001	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1	2.678451e-13	0.0	0.1
3.781688e-13	1.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1	3.781688e-13	0.0	0.1
5.944548e-13	1.0000000999999998	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1	5.944548e-13	0.0	0.1
9.837695e-13	1.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1	9.837695e-13	0.0	0.1
1.462742e-12	1.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1	1.462742e-12	0.0	0.1
2.011316e-12	1.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1	2.011316e-12	0.0	0.1
