Batch	m_SP	2	P2_L	W4_L	
1.212609e-11	9.737699882107202e-06	0.1	1.212609e-11	2.6085637e-07	0.1
2.595921e-11	9.447082934562398e-06	0.1	2.595921e-11	5.5009852e-07	0.1
5.797253e-11	8.8073557393622e-06	0.1	5.797253e-11	1.18681487e-06	0.1
1.155965e-10	7.7630524158464e-06	0.1	1.155965e-10	2.22625104e-06	0.1
1.880455e-10	6.6239863976224e-06	0.1	1.880455e-10	3.3600796000000004e-06	0.1
2.661092e-10	5.5829958078506e-06	0.1	2.661092e-10	4.3963518999999995e-06	0.1
3.568817e-10	4.576455239064599e-06	0.1	3.568817e-10	5.398398400000001e-06	0.1
4.561266e-10	3.6824339598477997e-06	0.1	4.561266e-10	6.288488e-06	0.1
5.553714e-10	2.96307625528964e-06	0.1	5.553714e-10	7.004727600000001e-06	0.1
6.546163e-10	2.3842534779767195e-06	0.1	6.546163e-10	7.5810715000000005e-06	0.1
7.579461e-10	1.90142308477772e-06	0.1	7.579461e-10	8.0618595e-06	0.1
8.776155e-10	1.46307572590024e-06	0.1	8.776155e-10	8.498371599999998e-06	0.1
9.972848e-10	1.1257879647903798e-06	0.1	9.972848e-10	8.8342621e-06	0.1
1.116954e-09	8.662593234670201e-07	0.1	1.116954e-09	9.0927254e-06	0.1
1.236624e-09	6.665617174990199e-07	0.1	1.236624e-09	9.2916103e-06	0.1
1.375922e-09	4.913228283468999e-07	0.1	1.375922e-09	9.4661396e-06	0.1
1.520127e-09	3.5828448516698e-07	0.1	1.520127e-09	9.598644e-06	0.1
1.664332e-09	2.6127027349002e-07	0.1	1.664332e-09	9.695271199999999e-06	0.1
1.814342e-09	1.8811883924796603e-07	0.1	1.814342e-09	9.7681311e-06	0.1
1.987572e-09	1.28734154565414e-07	0.1	1.987572e-09	9.8272812e-06	0.1
