Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.0002687371	9.866785344461499e-06	0.1	0.0002687371	9.020593e-10	0.1	0.0002687371	2.735357e-08	0.1	0.0002687371	1.996892e-08	0.1	0.0002687371	8.2626602e-08	0.1	0.0002687371	1.507198e-09	0.1	0.0002687371	6.360621e-10	0.1
0.0005474775	9.730710745738e-06	0.1	0.0005474775	1.825038e-09	0.1	0.0005474775	5.534117e-08	0.1	0.0005474775	4.040069e-08	0.1	0.0005474775	1.6716818299999998e-07	0.1	0.0005474775	3.04935e-09	0.1	0.0005474775	1.286865e-09	0.1
0.001104958	9.464166518080799e-06	0.1	0.001104958	3.632978e-09	0.1	0.001104958	1.101637e-07	0.1	0.001104958	8.042277e-08	0.1	0.001104958	3.3276977900000003e-07	0.1	0.001104958	6.070134e-09	0.1	0.001104958	2.561669e-09	0.1
0.00190136	9.096004581329401e-06	0.1	0.00190136	6.130177e-09	0.1	0.00190136	1.858869e-07	0.1	0.00190136	1.357029e-07	0.1	0.00190136	5.615053969999999e-07	0.1	0.00190136	1.024256e-08	0.1	0.00190136	4.32248e-09	0.1
0.00221992	8.952781204216101e-06	0.1	0.00221992	7.101644e-09	0.1	0.00221992	2.153449e-07	0.1	0.00221992	1.572081e-07	0.1	0.00221992	6.50488659e-07	0.1	0.00221992	1.186573e-08	0.1	0.00221992	5.007474e-09	0.1
0.002578301	8.794349020004801e-06	0.1	0.002578301	8.176269e-09	0.1	0.002578301	2.47931e-07	0.1	0.002578301	1.80997e-07	0.1	0.002578301	7.489209950000001e-07	0.1	0.002578301	1.366126e-08	0.1	0.002578301	5.765208e-09	0.1
0.003144812	8.5496078082591e-06	0.1	0.003144812	9.836331e-09	0.1	0.003144812	2.982695e-07	0.1	0.003144812	2.177455e-07	0.1	0.003144812	9.00977394e-07	0.1	0.003144812	1.643496e-08	0.1	0.003144812	6.935741e-09	0.1
0.003918516	8.2263196868379e-06	0.1	0.003918516	1.202915e-08	0.1	0.003918516	3.64763e-07	0.1	0.003918516	2.662877e-07	0.1	0.003918516	1.101833693e-06	0.1	0.003918516	2.009882e-08	0.1	0.003918516	8.481933e-09	0.1
0.004733499	7.898994950431e-06	0.1	0.004733499	1.424936e-08	0.1	0.004733499	4.320868e-07	0.1	0.004733499	3.154361e-07	0.1	0.004733499	1.305197027e-06	0.1	0.004733499	2.380844e-08	0.1	0.004733499	1.004743e-08	0.1
0.005548481	7.5846950165172e-06	0.1	0.005548481	1.638123e-08	0.1	0.005548481	4.967319e-07	0.1	0.005548481	3.626289e-07	0.1	0.005548481	1.500469187e-06	0.1	0.005548481	2.737045e-08	0.1	0.005548481	1.155064e-08	0.1
0.006363464	7.2829010607534e-06	0.1	0.006363464	1.842827e-08	0.1	0.006363464	5.588047e-07	0.1	0.006363464	4.079438e-07	0.1	0.006363464	1.687971696e-06	0.1	0.006363464	3.079073e-08	0.1	0.006363464	1.299403e-08	0.1
0.007178447	6.993116780920001e-06	0.1	0.007178447	2.039386e-08	0.1	0.007178447	6.184076e-07	0.1	0.007178447	4.514557e-07	0.1	0.007178447	1.86801301e-06	0.1	0.007178447	3.407492e-08	0.1	0.007178447	1.438e-08	0.1
0.007993429	6.7148617491897006e-06	0.1	0.007993429	2.228123e-08	0.1	0.007993429	6.75639e-07	0.1	0.007993429	4.932363e-07	0.1	0.007993429	2.040890527e-06	0.1	0.007993429	3.722842e-08	0.1	0.007993429	1.571081e-08	0.1
0.008906322	6.4163040784891e-06	0.1	0.008906322	2.430633e-08	0.1	0.008906322	7.370462e-07	0.1	0.008906322	5.380654e-07	0.1	0.008906322	2.22638255e-06	0.1	0.008906322	4.061204e-08	0.1	0.008906322	1.713873e-08	0.1
0.01013576	6.035089956908399e-06	0.1	0.01013576	2.689207e-08	0.1	0.01013576	8.154542e-07	0.1	0.01013576	5.953055e-07	0.1	0.01013576	2.4632278300000003e-06	0.1	0.01013576	4.493242e-08	0.1	0.01013576	1.896197e-08	0.1
0.01190819	5.525020726313199e-06	0.1	0.01190819	3.035182e-08	0.1	0.01190819	9.203653e-07	0.1	0.01190819	6.718937e-07	0.1	0.01190819	2.78013076e-06	0.1	0.01190819	5.071311e-08	0.1	0.01190819	2.14015e-08	0.1
0.01434497	4.893387917075099e-06	0.1	0.01434497	3.463613e-08	0.1	0.01434497	1.05028e-06	0.1	0.01434497	7.667349e-07	0.1	0.01434497	3.17256097e-06	0.1	0.01434497	5.787152e-08	0.1	0.01434497	2.442243e-08	0.1
0.01739939	4.2026354231059e-06	0.1	0.01739939	3.932145e-08	0.1	0.01739939	1.192354e-06	0.1	0.01739939	8.704532e-07	0.1	0.01739939	3.60172146e-06	0.1	0.01739939	6.569994e-08	0.1	0.01739939	2.772612e-08	0.1
0.02138026	3.4465800578682e-06	0.1	0.02138026	4.444971e-08	0.1	0.02138026	1.347859e-06	0.1	0.02138026	9.83977e-07	0.1	0.02138026	4.07145534e-06	0.1	0.02138026	7.426846e-08	0.1	0.02138026	3.134213e-08	0.1
0.02558379	2.7953581871746e-06	0.1	0.02558379	4.886692e-08	0.1	0.02558379	1.481803e-06	0.1	0.02558379	1.08176e-06	0.1	0.02558379	4.476056970000001e-06	0.1	0.02558379	8.164892e-08	0.1	0.02558379	3.445676e-08	0.1
0.03067798	2.1687814677899998e-06	0.1	0.03067798	5.311695e-08	0.1	0.03067798	1.610678e-06	0.1	0.03067798	1.175842e-06	0.1	0.03067798	4.86534637e-06	0.1	0.03067798	8.875005e-08	0.1	0.03067798	3.745352e-08	0.1
0.03577216	1.6826510867742e-06	0.1	0.03577216	5.641434e-08	0.1	0.03577216	1.710666e-06	0.1	0.03577216	1.248836e-06	0.1	0.03577216	5.16737715e-06	0.1	0.03577216	9.425948e-08	0.1	0.03577216	3.977856e-08	0.1
0.04086634	1.3054876340752e-06	0.1	0.04086634	5.897262e-08	0.1	0.04086634	1.788241e-06	0.1	0.04086634	1.305469e-06	0.1	0.04086634	5.40170856e-06	0.1	0.04086634	9.853396e-08	0.1	0.04086634	4.158245e-08	0.1
0.04596053	1.012863996496e-06	0.1	0.04596053	6.095748e-08	0.1	0.04596053	1.848428e-06	0.1	0.04596053	1.349407e-06	0.1	0.04596053	5.5835142e-06	0.1	0.04596053	1.018503e-07	0.1	0.04596053	4.298199e-08	0.1
0.05105471	7.8583200507245e-07	0.1	0.05105471	6.249742e-08	0.1	0.05105471	1.895125e-06	0.1	0.05105471	1.383497e-06	0.1	0.05105471	5.7245696e-06	0.1	0.05105471	1.044234e-07	0.1	0.05105471	4.406783e-08	0.1
0.05717364	5.7934347241992e-07	0.1	0.05717364	6.389803e-08	0.1	0.05717364	1.937595e-06	0.1	0.05717364	1.414502e-06	0.1	0.05717364	5.8528597899999995e-06	0.1	0.05717364	1.067635e-07	0.1	0.05717364	4.505542e-08	0.1
0.06329257	4.2711278066085997e-07	0.1	0.06329257	6.49306e-08	0.1	0.06329257	1.968906e-06	0.1	0.06329257	1.43736e-06	0.1	0.06329257	5.9474409500000005e-06	0.1	0.06329257	1.084888e-07	0.1	0.06329257	4.57835e-08	0.1
0.0694115	3.1488299881278004e-07	0.1	0.0694115	6.569185e-08	0.1	0.0694115	1.99199e-06	0.1	0.0694115	1.454211e-06	0.1	0.0694115	6.0171688799999995e-06	0.1	0.0694115	1.097607e-07	0.1	0.0694115	4.632027e-08	0.1
0.07578532	2.2921376375475e-07	0.1	0.07578532	6.627294e-08	0.1	0.07578532	2.009611e-06	0.1	0.07578532	1.467075e-06	0.1	0.07578532	6.07039497e-06	0.1	0.07578532	1.107316e-07	0.1	0.07578532	4.673001e-08	0.1
0.08317871	1.5858861496344002e-07	0.1	0.08317871	6.675199e-08	0.1	0.08317871	2.024137e-06	0.1	0.08317871	1.477679e-06	0.1	0.08317871	6.11427396e-06	0.1	0.08317871	1.115321e-07	0.1	0.08317871	4.706779e-08	0.1
