Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.062469e-07	9.99989900001e-06	0.1	1.062469e-07	4.647055e-15	0.1	1.062469e-07	5.10736e-15	0.1	1.062469e-07	4.869928e-16	0.1	1.062469e-07	1.54746467e-14	0.1	1.062469e-07	5.997043e-16	0.1	1.062469e-07	2.936186e-16	0.1
4.894027e-07	9.99989700003e-06	0.1	4.894027e-07	2.069546e-14	0.1	4.894027e-07	2.348172e-14	0.1	4.894027e-07	2.318274e-15	0.1	4.894027e-07	7.177430389999999e-14	0.1	4.894027e-07	2.841103e-15	0.1	4.894027e-07	1.403939e-15	0.1
1.088166e-06	9.99989700003e-06	0.1	1.088166e-06	4.326611e-14	0.1	1.088166e-06	5.167443e-14	0.1	1.088166e-06	5.397648e-15	0.1	1.088166e-06	1.61071072e-13	0.1	1.088166e-06	6.571961e-15	0.1	1.088166e-06	3.298494e-15	0.1
4.619415e-06	9.99989600004e-06	0.1	4.619415e-06	1.430401e-13	0.1	4.619415e-06	2.084676e-13	0.1	4.619415e-06	2.630206e-14	0.1	4.619415e-06	7.03863789e-13	0.1	4.619415e-06	3.145217e-14	0.1	4.619415e-06	1.687197e-14	0.1
2.294084e-05	9.999892000080001e-06	0.1	2.294084e-05	1.987201e-13	0.1	2.294084e-05	6.837882e-13	0.1	2.294084e-05	1.72824e-13	0.1	2.294084e-05	3.74414476e-12	0.1	2.294084e-05	2.004743e-13	0.1	2.294084e-05	1.720487e-13	0.1
6.789934e-05	9.99988300017e-06	0.1	6.789934e-05	1.988028e-13	0.1	6.789934e-05	1.01866e-12	0.1	6.789934e-05	5.441576e-13	0.1	6.789934e-05	1.12748637e-11	0.1	6.789934e-05	6.27666e-13	0.1	6.789934e-05	7.608815e-13	0.1
0.0001882976	9.999859000410001e-06	0.1	0.0001882976	1.987462e-13	0.1	0.0001882976	1.077887e-12	0.1	0.0001882976	1.539225e-12	0.1	0.0001882976	3.14466952e-11	0.1	0.0001882976	1.772424e-12	0.1	0.0001882976	2.547281e-12	0.1
0.0005366786	9.999789001110001e-06	0.1	0.0005366786	1.98752e-13	0.1	0.0005366786	1.071904e-12	0.1	0.0005366786	4.418774e-12	0.1	0.0005366786	8.981441799999999e-11	0.1	0.0005366786	5.085027e-12	0.1	0.0005366786	7.760697e-12	0.1
0.001756012	9.999545003550001e-06	0.1	0.001756012	1.988659e-13	0.1	0.001756012	1.071857e-12	0.1	0.001756012	1.450209e-11	0.1	0.001756012	2.94046264e-10	0.1	0.001756012	1.668044e-11	0.1	0.001756012	2.60021e-11	0.1
0.004891441	9.99891800982e-06	0.1	0.004891441	1.998284e-13	0.1	0.004891441	1.071844e-12	0.1	0.004891441	4.053352e-11	0.1	0.004891441	8.1812935e-10	0.1	0.004891441	4.652675e-11	0.1	0.004891441	7.290573e-11	0.1
0.01185906	9.99753702363e-06	0.1	0.01185906	2.051174e-13	0.1	0.01185906	1.071993e-12	0.1	0.01185906	9.971628e-11	0.1	0.01185906	1.96899033e-09	0.1	0.01185906	1.132337e-10	0.1	0.01185906	1.771157e-10	0.1
