Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
9.293661e-10	9.78292333762e-06	0.1	9.293661e-10	1.21647264e-07	0.1	9.293661e-10	4.905698e-11	0.1	9.293661e-10	2.363194e-09	0.1	9.293661e-10	5.420811e-08	0.1	9.293661e-10	2.298367e-09	0.1	9.293661e-10	6.928109e-14	0.1
2.730698e-09	9.4422182075992e-06	0.1	2.730698e-09	3.5130856e-07	0.1	2.730698e-09	1.416678e-10	0.1	2.730698e-09	6.824664e-09	0.1	2.730698e-09	1.565135e-07	0.1	2.730698e-09	6.458984e-09	0.1	2.730698e-09	2.000669e-13	0.1
7.818626e-09	8.5428227228612e-06	0.1	7.818626e-09	9.5849632e-07	0.1	7.818626e-09	3.86481e-10	0.1	7.818626e-09	1.861951e-08	0.1	7.818626e-09	4.267663e-07	0.1	7.818626e-09	1.631008e-08	0.1	7.818626e-09	5.457639e-13	0.1
1.46887e-08	7.4631765090483e-06	0.1	1.46887e-08	1.68922575e-06	0.1	1.46887e-08	6.810309e-10	0.1	1.46887e-08	3.281275e-08	0.1	1.46887e-08	7.515623e-07	0.1	1.46887e-08	2.586947e-08	0.1	1.46887e-08	9.616282e-13	0.1
2.309018e-08	6.3269794979157e-06	0.1	2.309018e-08	2.4605463799999997e-06	0.1	2.309018e-08	9.918413e-10	0.1	2.309018e-08	4.779194e-08	0.1	2.309018e-08	1.09386e-06	0.1	2.309018e-08	3.307993e-08	0.1	2.309018e-08	1.400359e-12	0.1
3.221558e-08	5.2883628266136005e-06	0.1	3.221558e-08	3.1678569e-06	0.1	3.221558e-08	1.276751e-09	0.1	3.221558e-08	6.152495e-08	0.1	3.221558e-08	1.407249e-06	0.1	3.221558e-08	3.690735e-08	0.1	3.221558e-08	1.802432e-12	0.1
4.271603e-08	4.30275502818972e-06	0.1	4.271603e-08	3.8412142e-06	0.1	4.271603e-08	1.547871e-09	0.1	4.271603e-08	7.459491e-08	0.1	4.271603e-08	1.70513e-06	0.1	4.271603e-08	3.787098e-08	0.1	4.271603e-08	2.184938e-12	0.1
5.413319e-08	3.4386391482744003e-06	0.1	5.413319e-08	4.4334497e-06	0.1	5.413319e-08	1.786217e-09	0.1	5.413319e-08	8.608617e-08	0.1	5.413319e-08	1.966736e-06	0.1	5.413319e-08	3.635789e-08	0.1	5.413319e-08	2.521102e-12	0.1
6.555035e-08	2.7482424876623e-06	0.1	6.555035e-08	4.9080153e-06	0.1	6.555035e-08	1.977118e-09	0.1	6.555035e-08	9.529058e-08	0.1	6.555035e-08	2.176093e-06	0.1	6.555035e-08	3.338997e-08	0.1	6.555035e-08	2.790263e-12	0.1
7.696751e-08	2.19657399564032e-06	0.1	7.696751e-08	5.2882055e-06	0.1	7.696751e-08	2.129985e-09	0.1	7.696751e-08	1.026615e-07	0.1	7.696751e-08	2.343634e-06	0.1	7.696751e-08	2.976717e-08	0.1	7.696751e-08	3.00573e-12	0.1
8.980791e-08	1.7073627127306201e-06	0.1	8.980791e-08	5.6261609000000005e-06	0.1	8.980791e-08	2.265807e-09	0.1	8.980791e-08	1.092106e-07	0.1	8.980791e-08	2.492424e-06	0.1	8.980791e-08	2.551496e-08	0.1	8.980791e-08	3.197113e-12	0.1
1.035971e-07	1.30267832853067e-06	0.1	1.035971e-07	5.9063671e-06	0.1	1.035971e-07	2.378366e-09	0.1	1.035971e-07	1.14638e-07	0.1	1.035971e-07	2.615686e-06	0.1	1.035971e-07	2.116637e-08	0.1	1.035971e-07	3.355661e-12	0.1
1.173864e-07	9.9393823769148e-07	0.1	1.173864e-07	6.1205789e-06	0.1	1.173864e-07	2.464375e-09	0.1	1.173864e-07	1.18785e-07	0.1	1.173864e-07	2.709852e-06	0.1	1.173864e-07	1.727489e-08	0.1	1.173864e-07	3.476772e-12	0.1
1.311756e-07	7.583822326491601e-07	0.1	1.311756e-07	6.2843022000000005e-06	0.1	1.311756e-07	2.530083e-09	0.1	1.311756e-07	1.21953e-07	0.1	1.311756e-07	2.781785e-06	0.1	1.311756e-07	1.392578e-08	0.1	1.311756e-07	3.569267e-12	0.1
1.460879e-07	5.6604673723287e-07	0.1	1.460879e-07	6.418193799999999e-06	0.1	1.460879e-07	2.583797e-09	0.1	1.460879e-07	1.245426e-07	0.1	1.460879e-07	2.840586e-06	0.1	1.460879e-07	1.091285e-08	0.1	1.460879e-07	3.644855e-12	0.1
1.626848e-07	4.0875664838085e-07	0.1	1.626848e-07	6.5278473e-06	0.1	1.626848e-07	2.627768e-09	0.1	1.626848e-07	1.266624e-07	0.1	1.626848e-07	2.888726e-06	0.1	1.626848e-07	8.235128e-09	0.1	1.626848e-07	3.706715e-12	0.1
1.792817e-07	2.9517094091221e-07	0.1	1.792817e-07	6.607134800000001e-06	0.1	1.792817e-07	2.659549e-09	0.1	1.792817e-07	1.281944e-07	0.1	1.792817e-07	2.923525e-06	0.1	1.792817e-07	6.162672e-09	0.1	1.792817e-07	3.751412e-12	0.1
1.958787e-07	2.1314544754195e-07	0.1	1.958787e-07	6.6644525999999995e-06	0.1	1.958787e-07	2.682516e-09	0.1	1.958787e-07	1.293014e-07	0.1	1.958787e-07	2.948678e-06	0.1	1.958787e-07	4.581581e-09	0.1	1.958787e-07	3.783705e-12	0.1
2.152328e-07	1.4580686178368698e-07	0.1	2.152328e-07	6.7115538e-06	0.1	2.152328e-07	2.701382e-09	0.1	2.152328e-07	1.302106e-07	0.1	2.152328e-07	2.969344e-06	0.1	2.152328e-07	3.22135e-09	0.1	2.152328e-07	3.810224e-12	0.1
