Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
1.012884e-09	0.985412	0.1	1.012884e-09	0.0007220949	0.1	1.012884e-09	8.88347e-06	0.1	1.012884e-09	0.001802733	0.1	1.012884e-09	0.0034101708999999996	0.1	1.012884e-09	0.0007972088	0.1	1.012884e-09	1.10167e-06	0.1
2.392864e-09	0.9674957	0.1	2.392864e-09	0.001682693	0.1	2.392864e-09	2.070109e-05	0.1	2.392864e-09	0.004200898	0.1	2.392864e-09	0.007946699	0.1	2.392864e-09	0.00185773	0.1	2.392864e-09	2.567215e-06	0.1
5.152823e-09	0.9330891	0.1	5.152823e-09	0.003527426	0.1	5.152823e-09	4.339566e-05	0.1	5.152823e-09	0.008806334	0.1	5.152823e-09	0.016658645500000003	0.1	5.152823e-09	0.003894357	0.1	5.152823e-09	5.381649e-06	0.1
8.898695e-09	0.8892192	0.1	8.898695e-09	0.005879545	0.1	8.898695e-09	7.233227e-05	0.1	8.898695e-09	0.01467848	0.1	8.898695e-09	0.027766780999999997	0.1	8.898695e-09	0.006491148	0.1	8.898695e-09	8.97018e-06	0.1
1.400035e-08	0.834188	0.1	1.400035e-08	0.008830086	0.1	1.400035e-08	0.0001086309	0.1	1.400035e-08	0.0220446	0.1	1.400035e-08	0.041701024999999996	0.1	1.400035e-08	0.009748611	0.1	1.400035e-08	1.34717e-05	0.1
2.17193e-08	0.7598915	0.1	2.17193e-08	0.01281355	0.1	2.17193e-08	0.0001576369	0.1	2.17193e-08	0.03198944	0.1	2.17193e-08	0.060513364	0.1	2.17193e-08	0.01414644	0.1	2.17193e-08	1.954911e-05	0.1
3.22549e-08	0.6728989	0.1	3.22549e-08	0.01747772	0.1	3.22549e-08	0.0002150172	0.1	3.22549e-08	0.0436337	0.1	3.22549e-08	0.082540425	0.1	3.22549e-08	0.01929579	0.1	3.22549e-08	2.666505e-05	0.1
4.625707e-08	0.5774595	0.1	4.625707e-08	0.02259478	0.1	4.625707e-08	0.0002779691	0.1	4.625707e-08	0.0564086	0.1	4.625707e-08	0.106706251	0.1	4.625707e-08	0.02494514	0.1	4.625707e-08	3.447194e-05	0.1
6.112587e-08	0.4952522	0.1	6.112587e-08	0.02700239	0.1	6.112587e-08	0.000332193	0.1	6.112587e-08	0.06741233	0.1	6.112587e-08	0.12752169	0.1	6.112587e-08	0.02981123	0.1	6.112587e-08	4.119645e-05	0.1
7.599468e-08	0.42792	0.1	7.599468e-08	0.03061245	0.1	7.599468e-08	0.0003766053	0.1	7.599468e-08	0.07642498	0.1	7.599468e-08	0.14457059	0.1	7.599468e-08	0.03379683	0.1	7.599468e-08	4.670418e-05	0.1
