Batch	m_SP	2	N7a_L	N1a_L	
2.462622e-11	0.98980572519	0.1	2.462622e-11	5.056173e-06	0.1
2.858569e-11	0.98818178488	0.1	2.858569e-11	5.407286e-06	0.1
3.290774e-11	0.9864136194099999	0.1	3.290774e-11	5.7038402e-06	0.1
3.777368e-11	0.9844285359	0.1	3.777368e-11	5.9540873999999995e-06	0.1
4.310145e-11	0.9822618741699999	0.1	4.310145e-11	6.1531543000000005e-06	0.1
4.912194e-11	0.97982203178	0.1	4.912194e-11	6.3124045000000006e-06	0.1
5.602502e-11	0.97703587873	0.1	5.602502e-11	6.4393214e-06	0.1
6.387865e-11	0.9738804353299999	0.1	6.387865e-11	6.541259e-06	0.1
7.318098e-11	0.97016276034	0.1	7.318098e-11	6.6329518e-06	0.1
8.460913e-11	0.96562474569	0.1	8.460913e-11	6.731276300000001e-06	0.1
9.814807e-11	0.96029005579	0.1	9.814807e-11	6.851330299999999e-06	0.1
1.14056e-10	0.9540787763	0.1	1.14056e-10	7.0137316000000006e-06	0.1
1.348046e-10	0.94606859692	0.1	1.348046e-10	7.2707342e-06	0.1
1.599633e-10	0.9364923717599999	0.1	1.599633e-10	7.6548814e-06	0.1
1.906216e-10	0.92502103093	0.1	1.906216e-10	8.229082200000001e-06	0.1
2.315184e-10	0.91005016298	0.1	2.315184e-10	9.1696014e-06	0.1
2.789684e-10	0.89314189129	0.1	2.789684e-10	1.0498238599999999e-05	0.1
3.280566e-10	0.87615449337	0.1	3.280566e-10	1.2125191e-05	0.1
3.792326e-10	0.85897237924	0.1	3.792326e-10	1.40769788e-05	0.1
4.3876e-10	0.83963915502	0.1	4.3876e-10	1.6652267699999997e-05	0.1
5.007029e-10	0.8202375460400001	0.1	5.007029e-10	1.9653112299999998e-05	0.1
5.72308e-10	0.79868017846	0.1	5.72308e-10	2.3493795199999998e-05	0.1
6.497158e-10	0.7763767643	0.1	6.497158e-10	2.8049490800000002e-05	0.1
7.358274e-10	0.7527242034799999	0.1	7.358274e-10	3.355413969999999e-05	0.1
8.366729e-10	0.7264874403399999	0.1	8.366729e-10	4.05078154e-05	0.1
9.515333e-10	0.69840316486	0.1	9.515333e-10	4.8988968600000004e-05	0.1
1.081891e-09	0.66868269685	0.1	1.081891e-09	5.9199328e-05	0.1
1.249809e-09	0.63348716435	0.1	1.249809e-09	7.304146800000001e-05	0.1
1.455441e-09	0.59464821421	0.1	1.455441e-09	9.0692636e-05	0.1
1.699456e-09	0.5539204025000001	0.1	1.699456e-09	0.000112130607	0.1
1.99643e-09	0.51110728202	0.1	1.99643e-09	0.00013825438400000002	0.1
2.293403e-09	0.47457781545	0.1	2.293403e-09	0.000163804172	0.1
2.590376e-09	0.44333441098	0.1	2.590376e-09	0.000188341895	0.1
2.887349e-09	0.41655229036	0.1	2.887349e-09	0.00021159496299999998	0.1
3.184323e-09	0.39354566200999996	0.1	3.184323e-09	0.00023341187500000002	0.1
3.481296e-09	0.37374162053	0.1	3.481296e-09	0.000253728124	0.1
3.778269e-09	0.35665986449	0.1	3.778269e-09	0.00027254010900000004	0.1
4.075243e-09	0.34189603857	0.1	4.075243e-09	0.000289886317	0.1
4.372216e-09	0.32910877982	0.1	4.372216e-09	0.000305831897	0.1
4.681069e-09	0.31759672281	0.1	4.681069e-09	0.000321017454	0.1
5.037443e-09	0.30622571265	0.1	5.037443e-09	0.000336899709	0.1
5.393817e-09	0.29656916973999997	0.1	5.393817e-09	0.0003511793	0.1
5.807463e-09	0.28712976342999996	0.1	5.807463e-09	0.00036595353599999994	0.1
6.271838e-09	0.27836505623	0.1	6.271838e-09	0.000380510893	0.1
6.790828e-09	0.27037686761999996	0.1	6.790828e-09	0.0003945942529999999	0.1
7.309817e-09	0.26386676190999997	0.1	7.309817e-09	0.00040671993400000006	0.1
7.828807e-09	0.25849246944	0.1	7.828807e-09	0.000417195679	0.1
8.347796e-09	0.25399238963	0.1	8.347796e-09	0.000426277729	0.1
8.866786e-09	0.25016624628	0.1	8.866786e-09	0.000434177454	0.1
9.385775e-09	0.24686055500999998	0.1	9.385775e-09	0.00044106820599999996	0.1
9.904765e-09	0.24395740032	0.1	9.904765e-09	0.000447091802	0.1
1.042375e-08	0.24136641780999998	0.1	1.042375e-08	0.000452364379	0.1
1.094274e-08	0.23901808241	0.1	1.094274e-08	0.000456981033	0.1
1.146173e-08	0.23685879801999998	0.1	1.146173e-08	0.000461019818	0.1
1.198072e-08	0.23484749123	0.1	1.198072e-08	0.000464545171	0.1
1.258284e-08	0.23265768398999997	0.1	1.258284e-08	0.00046806244499999995	0.1
1.320573e-08	0.23051736037	0.1	1.320573e-08	0.00047112351	0.1
1.382863e-08	0.22847373008	0.1	1.382863e-08	0.00047365935100000003	0.1
1.445152e-08	0.22650455301	0.1	1.445152e-08	0.000475722405	0.1
1.517872e-08	0.2242778296	0.1	1.517872e-08	0.000477591233	0.1
1.593198e-08	0.22203435424999998	0.1	1.593198e-08	0.00047897359900000004	0.1
1.668525e-08	0.21984069845999998	0.1	1.668525e-08	0.00047984763599999994	0.1
1.753168e-08	0.21742264194	0.1	1.753168e-08	0.00048028234300000005	0.1
1.844021e-08	0.21487163624	0.1	1.844021e-08	0.00048016818200000003	0.1
1.934875e-08	0.21235884313999998	0.1	1.934875e-08	0.00047951426200000004	0.1
2.041434e-08	0.20945342245	0.1	2.041434e-08	0.00047813391500000003	0.1
2.15192e-08	0.20648293054	0.1	2.15192e-08	0.00047608306	0.1
2.276163e-08	0.20318877976	0.1	2.276163e-08	0.00047311863400000003	0.1
2.409577e-08	0.19970237588	0.1	2.409577e-08	0.00046926536	0.1
2.560639e-08	0.19581491806	0.1	2.560639e-08	0.00046419367100000004	0.1
2.723468e-08	0.19169365015	0.1	2.723468e-08	0.000458029759	0.1
2.912941e-08	0.18698531263999998	0.1	2.912941e-08	0.000450128726	0.1
3.109075e-08	0.18220790275	0.1	3.109075e-08	0.000441314305	0.1
3.305209e-08	0.17752695993000003	0.1	3.305209e-08	0.000432022761	0.1
3.541228e-08	0.17201993007	0.1	3.541228e-08	0.000420406688	0.1
3.777246e-08	0.16664842205000002	0.1	3.777246e-08	0.00040849849599999995	0.1
4.013265e-08	0.161410931425	0.1	4.013265e-08	0.00039645113	0.1
4.249283e-08	0.156305954482	0.1	4.249283e-08	0.00038438221299999997	0.1
4.485302e-08	0.15133218721500002	0.1	4.485302e-08	0.00037238217600000004	0.1
4.72132e-08	0.146488625859	0.1	4.72132e-08	0.000360519681	0.1
4.995972e-08	0.141014441012	0.1	4.995972e-08	0.00034695605000000006	0.1
5.280281e-08	0.135529622591	0.1	5.280281e-08	0.000333246562	0.1
5.564591e-08	0.130227415299	0.1	5.564591e-08	0.0003199171740000001	0.1
5.848901e-08	0.125105509375	0.1	5.848901e-08	0.000306996541	0.1
6.144913e-08	0.119961326055	0.1	6.144913e-08	0.000293996395	0.1
6.487733e-08	0.114239732096	0.1	6.487733e-08	0.000279528935	0.1
6.830554e-08	0.10876620184199999	0.1	6.830554e-08	0.00026569515000000003	0.1
7.173374e-08	0.10353481093099999	0.1	7.173374e-08	0.000252489498	0.1
7.5723e-08	0.097743360624	0.1	7.5723e-08	0.000237897114	0.1
7.985253e-08	0.092073136917	0.1	7.985253e-08	0.00022364394900000002	0.1
8.398205e-08	0.08672121472800001	0.1	8.398205e-08	0.000210225521	0.1
8.901848e-08	0.08060634955	0.1	8.901848e-08	0.000194938609	0.1
9.405491e-08	0.074922698925	0.1	9.405491e-08	0.000180774199	0.1
1.001072e-07	0.06862973789	0.1	1.001072e-07	0.000165142788	0.1
1.061596e-07	0.062884707091	0.1	1.061596e-07	0.00015092037999999997	0.1
1.13468e-07	0.056620945042	0.1	1.13468e-07	0.00013546636199999998	0.1
1.207764e-07	0.051030479544	0.1	1.207764e-07	0.000121719864	0.1
1.280848e-07	0.046049221877	0.1	1.280848e-07	0.000109508253	0.1
1.353933e-07	0.041617219788	0.1	1.353933e-07	9.867223000000001e-05	0.1
1.427017e-07	0.037678838310999996	0.1	1.427017e-07	8.906602e-05	0.1
1.500101e-07	0.03418291026	0.1	1.500101e-07	8.055704e-05	0.1
1.573186e-07	0.031082655526	0.1	1.573186e-07	7.302527299999999e-05	0.1
1.64627e-07	0.028335560665	0.1	1.64627e-07	6.6362519e-05	0.1
1.719354e-07	0.025903127868	0.1	1.719354e-07	6.0471614000000004e-05	0.1
1.792439e-07	0.023750664109	0.1	1.792439e-07	5.52654789e-05	0.1
1.865523e-07	0.021846969885	0.1	1.865523e-07	5.06663315e-05	0.1
1.938607e-07	0.020164088199	0.1	1.938607e-07	4.66047662e-05	0.1
2.011692e-07	0.018677033399999998	0.1	2.011692e-07	4.30190166e-05	0.1
2.093613e-07	0.017215436371	0.1	2.093613e-07	3.949758069999999e-05	0.1
2.181425e-07	0.015859331852	0.1	2.181425e-07	3.62329133e-05	0.1
2.269237e-07	0.014691976663000001	0.1	2.269237e-07	3.3424619000000004e-05	0.1
2.35705e-07	0.0136874318176	0.1	2.35705e-07	3.1009476e-05	0.1
2.444862e-07	0.012823231643499999	0.1	2.444862e-07	2.89328337e-05	0.1
2.532675e-07	0.012079942028799999	0.1	2.532675e-07	2.7147564500000004e-05	0.1
2.620487e-07	0.0114407889873	0.1	2.620487e-07	2.56129842e-05	0.1
2.708299e-07	0.0108912772881	0.1	2.708299e-07	2.42940839e-05	0.1
2.796112e-07	0.010418899307700001	0.1	2.796112e-07	2.31606277e-05	0.1
2.883924e-07	0.0100128919742	0.1	2.883924e-07	2.21866609e-05	0.1
