Batch	m_SP	13	W2	W1	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
4.112531e-11	0.9892173	0.1	4.112531e-11	4.112425e-111	0.1	4.112531e-11	0.01067558	0.1	4.112531e-11	3.330752e-05	0.1	4.112531e-11	3.871984e-05	0.1	4.112531e-11	7.349561e-07	0.1	4.112531e-11	7.243058e-07	0.1	4.112531e-11	3.093728e-06	0.1	4.112531e-11	1.944223e-06	0.1	4.112531e-11	8.552692e-07	0.1	4.112531e-11	1.037649e-05	0.1	4.112531e-11	2.04613e-07	0.1	4.112531e-11	1.210987e-11	0.1
8.484957e-11	0.9778807	0.1	8.484957e-11	8.484507e-111	0.1	8.484957e-11	0.02189926	0.1	8.484957e-11	6.793514e-05	0.1	8.484957e-11	7.981295e-05	0.1	8.484957e-11	1.522705e-06	0.1	8.484957e-11	1.48652e-06	0.1	8.484957e-11	6.376468e-06	0.1	8.484957e-11	3.991169e-06	0.1	8.484957e-11	1.75531e-06	0.1	8.484957e-11	2.134697e-05	0.1	8.484957e-11	4.199464e-07	0.1	8.484957e-11	2.484731e-11	0.1
1.589481e-10	0.9589651	0.1	1.589481e-10	1.589324e-110	0.1	1.589481e-10	0.04062612	0.1	1.589481e-10	0.0001249146	0.1	1.589481e-10	0.0001491639	0.1	1.589481e-10	2.872313e-06	0.1	1.589481e-10	2.759978e-06	0.1	1.589481e-10	1.192479e-05	0.1	1.589481e-10	7.413123e-06	0.1	1.589481e-10	3.258952e-06	0.1	1.589481e-10	3.979358e-05	0.1	1.589481e-10	7.797239e-07	0.1	1.589481e-10	4.611327e-11	0.1
2.576325e-10	0.9343407	0.1	2.576325e-10	2.575914e-110	0.1	2.576325e-10	0.06500379	0.1	2.576325e-10	0.0001978007	0.1	2.576325e-10	0.0002407082	0.1	2.576325e-10	4.697479e-06	0.1	2.576325e-10	4.420998e-06	0.1	2.576325e-10	1.928609e-05	0.1	2.576325e-10	1.187993e-05	0.1	2.576325e-10	5.219764e-06	0.1	2.576325e-10	6.407932e-05	0.1	2.576325e-10	1.248981e-06	0.1	2.576325e-10	7.382145e-11	0.1
3.866172e-10	0.9031074	0.1	3.866172e-10	3.865254e-110	0.1	3.866172e-10	0.09592271	0.1	3.866172e-10	0.0002885422	0.1	3.866172e-10	0.0003584855	0.1	3.866172e-10	7.128962e-06	0.1	3.866172e-10	6.533378e-06	0.1	3.866172e-10	2.886207e-05	0.1	3.866172e-10	1.756512e-05	0.1	3.866172e-10	7.711998e-06	0.1	3.866172e-10	9.534058e-05	0.1	3.866172e-10	1.845642e-06	0.1	3.866172e-10	1.09006e-10	0.1
5.156019e-10	0.8729192	0.1	5.156019e-10	5.154398e-110	0.1	5.156019e-10	0.1258054	0.1	5.156019e-10	0.0003748279	0.1	5.156019e-10	0.0004736939	0.1	5.156019e-10	9.610002e-06	0.1	5.156019e-10	8.581371e-06	0.1	5.156019e-10	3.838973e-05	0.1	5.156019e-10	2.308056e-05	0.1	5.156019e-10	1.012587e-05	0.1	5.156019e-10	0.0001260612	0.1	5.156019e-10	2.423878e-06	0.1	5.156019e-10	1.430559e-10	0.1
6.987315e-10	0.8317855	0.1	6.987315e-10	6.984372e-110	0.1	6.987315e-10	0.1665198	0.1	6.987315e-10	0.0004907345	0.1	6.987315e-10	0.0006322603	0.1	6.987315e-10	1.32126e-05	0.1	6.987315e-10	1.138269e-05	0.1	6.987315e-10	5.18406e-05	0.1	6.987315e-10	3.062754e-05	0.1	6.987315e-10	1.342197e-05	0.1	6.987315e-10	0.0001687591	0.1	6.987315e-10	3.214186e-06	0.1	6.987315e-10	1.8952e-10	0.1
8.818611e-10	0.792592	0.1	8.818611e-10	8.813975e-110	0.1	8.818611e-10	0.2053106	0.1	8.818611e-10	0.0005998956	0.1	8.818611e-10	0.0007845399	0.1	8.818611e-10	1.690274e-05	0.1	8.818611e-10	1.406452e-05	0.1	8.818611e-10	6.521024e-05	0.1	8.818611e-10	3.785189e-05	0.1	8.818611e-10	1.656887e-05	0.1	8.818611e-10	0.0002103925	0.1	8.818611e-10	3.969786e-06	0.1	8.818611e-10	2.338673e-10	0.1
1.064991e-09	0.755247	0.1	1.064991e-09	1.064322e-109	0.1	1.064991e-09	0.2422686	0.1	1.064991e-09	0.0007031068	0.1	1.064991e-09	0.0009303567	0.1	1.064991e-09	2.067364e-05	0.1	1.064991e-09	1.663254e-05	0.1	1.064991e-09	7.850731e-05	0.1	1.064991e-09	4.476484e-05	0.1	1.064991e-09	1.957166e-05	0.1	1.064991e-09	0.0002509766	0.1	1.064991e-09	4.692048e-06	0.1	1.064991e-09	2.761924e-10	0.1
1.24812e-09	0.7196632	0.1	1.24812e-09	1.247212e-109	0.1	1.24812e-09	0.2774805	0.1	1.24812e-09	0.0008009444	0.1	1.24812e-09	0.001069725	0.1	1.24812e-09	2.451882e-05	0.1	1.24812e-09	1.909215e-05	0.1	1.24812e-09	9.173989e-05	0.1	1.24812e-09	5.137745e-05	0.1	1.24812e-09	2.243535e-05	0.1	1.24812e-09	0.0002905269	0.1	1.24812e-09	5.382302e-06	0.1	1.24812e-09	3.165858e-10	0.1
