Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
5.059846e-09	0.9877635	0.1	5.059846e-09	5.852788e-06	0.1	5.059846e-09	4.787064e-06	0.1	5.059846e-09	0.002517163	0.1	5.059846e-09	3.4098661e-05	0.1	5.059846e-09	6.227645e-06	0.1	5.059846e-09	0.003553059	0.1
7.757852e-09	0.9813342	0.1	7.757852e-09	8.879533e-06	0.1	7.757852e-09	7.314776e-06	0.1	7.757852e-09	0.003841439	0.1	7.757852e-09	5.2084205000000006e-05	0.1	7.757852e-09	9.515545e-06	0.1	7.757852e-09	0.005418119	0.1
1.225461e-08	0.9707686	0.1	1.225461e-08	1.378421e-05	0.1	1.225461e-08	1.149824e-05	0.1	1.225461e-08	0.00602278	0.1	1.225461e-08	8.181027000000001e-05	0.1	1.225461e-08	1.49573e-05	0.1	1.225461e-08	0.008477748	0.1
1.861211e-08	0.9561567	0.1	1.861211e-08	2.043228e-05	0.1	1.861211e-08	1.737017e-05	0.1	1.861211e-08	0.009055963	0.1	1.861211e-08	0.000123422812	0.1	1.861211e-08	2.259756e-05	0.1	1.861211e-08	0.01269209	0.1
2.663876e-08	0.9382631	0.1	2.663876e-08	2.83751e-05	0.1	2.663876e-08	2.475699e-05	0.1	2.663876e-08	0.01281013	0.1	2.663876e-08	0.000175529221	0.1	2.663876e-08	3.221594e-05	0.1	2.663876e-08	0.01781165	0.1
3.508269e-08	0.9201172	0.1	3.508269e-08	3.622709e-05	0.1	3.508269e-08	3.255536e-05	0.1	3.508269e-08	0.01668179	0.1	3.508269e-08	0.00023016733	0.1	3.508269e-08	4.238133e-05	0.1	3.508269e-08	0.02293641	0.1
4.352663e-08	0.9026714	0.1	4.352663e-08	4.360415e-05	0.1	4.352663e-08	4.044188e-05	0.1	4.352663e-08	0.02048717	0.1	4.352663e-08	0.00028495284	0.1	4.352663e-08	5.267257e-05	0.1	4.352663e-08	0.02777724	0.1
5.197057e-08	0.8859245	0.1	5.197057e-08	5.05462e-05	0.1	5.197057e-08	4.846965e-05	0.1	5.197057e-08	0.0242384	0.1	5.197057e-08	0.00034015767	0.1	5.197057e-08	6.315452e-05	0.1	5.197057e-08	0.03232228	0.1
6.14367e-08	0.8679718	0.1	6.14367e-08	5.785778e-05	0.1	6.14367e-08	5.769277e-05	0.1	6.14367e-08	0.02839231	0.1	6.14367e-08	0.00040279767	0.1	6.14367e-08	7.519371e-05	0.1	6.14367e-08	0.03705716	0.1
6.651049e-08	0.8587008	0.1	6.651049e-08	6.158845e-05	0.1	6.651049e-08	6.275133e-05	0.1	6.651049e-08	0.03060063	0.1	6.651049e-08	0.00043676787	0.1	6.651049e-08	8.178923e-05	0.1	6.651049e-08	0.03943688	0.1
7.435558e-08	0.844838	0.1	7.435558e-08	6.711899e-05	0.1	7.435558e-08	7.075048e-05	0.1	7.435558e-08	0.03399493	0.1	7.435558e-08	0.00048989198	0.1	7.435558e-08	9.219807e-05	0.1	7.435558e-08	0.04289968	0.1
8.404818e-08	0.8284797	0.1	8.404818e-08	7.358635e-05	0.1	8.404818e-08	8.095778e-05	0.1	8.404818e-08	0.0381613	0.1	8.404818e-08	0.00055656928	0.1	8.404818e-08	0.0001054244	0.1	8.404818e-08	0.04681909	0.1
9.72869e-08	0.8074467	0.1	9.72869e-08	8.184191e-05	0.1	9.72869e-08	9.552697e-05	0.1	9.72869e-08	0.04381539	0.1	9.72869e-08	0.00064945216	0.1	9.72869e-08	0.000124143	0.1	9.72869e-08	0.05155123	0.1
1.128667e-07	0.7844982	0.1	1.128667e-07	9.082866e-05	0.1	1.128667e-07	0.0001136572	0.1	1.128667e-07	0.05042995	0.1	1.128667e-07	0.00076106417	0.1	1.128667e-07	0.0001470731	0.1	1.128667e-07	0.05625376	0.1
1.252997e-07	0.7674651	0.1	1.252997e-07	9.752893e-05	0.1	1.252997e-07	0.0001289133	0.1	1.252997e-07	0.05568433	0.1	1.252997e-07	0.00085141228	0.1	1.252997e-07	0.0001659726	0.1	1.252997e-07	0.05938806	0.1
1.341805e-07	0.7559355	0.1	1.341805e-07	0.0001020994	0.1	1.341805e-07	0.0001402419	0.1	1.341805e-07	0.05942518	0.1	1.341805e-07	0.0009163282300000001	0.1	1.341805e-07	0.0001797352	0.1	1.341805e-07	0.06131973	0.1
1.480561e-07	0.7388913	0.1	1.480561e-07	0.0001089384	0.1	1.480561e-07	0.0001586575	0.1	1.480561e-07	0.06524827	0.1	1.480561e-07	0.00101783111	0.1	1.480561e-07	0.0002015607	0.1	1.480561e-07	0.06387354	0.1
1.619317e-07	0.7229182	0.1	1.619317e-07	0.0001154734	0.1	1.619317e-07	0.0001779323	0.1	1.619317e-07	0.07104119	0.1	1.619317e-07	0.00111868699	0.1	1.619317e-07	0.0002236221	0.1	1.619317e-07	0.06592173	0.1
1.758073e-07	0.7078971	0.1	1.758073e-07	0.0001217681	0.1	1.758073e-07	0.0001980457	0.1	1.758073e-07	0.07679824	0.1	1.758073e-07	0.00121806758	0.1	1.758073e-07	0.0002457393	0.1	1.758073e-07	0.06753046	0.1
1.896829e-07	0.69372	0.1	1.896829e-07	0.0001278759	0.1	1.896829e-07	0.0002189727	0.1	1.896829e-07	0.08251287	0.1	1.896829e-07	0.00131519294	0.1	1.896829e-07	0.000267738	0.1	1.896829e-07	0.06876129	0.1
2.035585e-07	0.6802901	0.1	2.035585e-07	0.0001338411	0.1	2.035585e-07	0.0002406854	0.1	2.035585e-07	0.08817838	0.1	2.035585e-07	0.0014093623800000002	0.1	2.035585e-07	0.0002894556	0.1	2.035585e-07	0.06967013	0.1
