Batch	m_SP	13	W3	W1	W2	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
9.852437e-09	0.9870775	0.1	9.852437e-09	9.756933e-109	0.1	9.852437e-09	9.756933e-109	0.1	9.852437e-09	9.756933e-109	0.1	9.852437e-09	2.595916e-06	0.1	9.852437e-09	9.756933e-109	0.1	9.852437e-09	6.480296e-06	0.1	9.852437e-09	0.004224784	0.1	9.852437e-09	4.333011e-05	0.1	9.852437e-09	7.719426e-06	0.1	9.852437e-09	0.002175754	0.1	9.852437e-09	1.873728e-06	0.1	9.852437e-09	9.599181e-12	0.1
2.037736e-08	0.9735472	0.1	2.037736e-08	1.997286e-108	0.1	2.037736e-08	1.997286e-108	0.1	2.037736e-08	1.997286e-108	0.1	2.037736e-08	5.272885e-06	0.1	2.037736e-08	1.997286e-108	0.1	2.037736e-08	1.327037e-05	0.1	2.037736e-08	0.008648525	0.1	2.037736e-08	8.872155e-05	0.1	2.037736e-08	1.580687e-05	0.1	2.037736e-08	0.004453588	0.1	2.037736e-08	3.836883e-06	0.1	2.037736e-08	2.016136e-11	0.1
3.791889e-08	0.9516045	0.1	3.791889e-08	3.654091e-108	0.1	3.791889e-08	3.654091e-108	0.1	3.791889e-08	3.654091e-108	0.1	3.791889e-08	9.52316e-06	0.1	3.791889e-08	3.654091e-108	0.1	3.791889e-08	2.429864e-05	0.1	3.791889e-08	0.01582395	0.1	3.791889e-08	0.0001623992	0.1	3.791889e-08	2.893885e-05	0.1	3.791889e-08	0.008146394	0.1	3.791889e-08	7.025337e-06	0.1	3.791889e-08	3.988226e-11	0.1
6.187159e-08	0.9228118	0.1	6.187159e-08	5.828231e-108	0.1	6.187159e-08	5.828231e-108	0.1	6.187159e-08	5.828231e-108	0.1	6.187159e-08	1.492454e-05	0.1	6.187159e-08	5.828231e-108	0.1	6.187159e-08	3.881617e-05	0.1	6.187159e-08	0.02524356	0.1	6.187159e-08	0.0002592341	0.1	6.187159e-08	4.621565e-05	0.1	6.187159e-08	0.01298759	0.1	6.187159e-08	1.122317e-05	0.1	6.187159e-08	7.472088e-11	0.1
1.024244e-07	0.876926	0.1	1.024244e-07	9.293613e-108	0.1	1.024244e-07	9.293613e-108	0.1	1.024244e-07	9.293613e-108	0.1	1.024244e-07	2.31029e-05	0.1	1.024244e-07	9.293613e-108	0.1	1.024244e-07	6.212561e-05	0.1	1.024244e-07	0.04027298	0.1	1.024244e-07	0.0004140735	0.1	1.024244e-07	7.391683e-05	0.1	1.024244e-07	0.02068437	0.1	1.024244e-07	1.796735e-05	0.1	1.024244e-07	1.680623e-10	0.1
1.565036e-07	0.820786	0.1	1.565036e-07	1.353499e-107	0.1	1.565036e-07	1.353499e-107	0.1	1.565036e-07	1.353499e-107	0.1	1.565036e-07	3.234875e-05	0.1	1.565036e-07	1.353499e-107	0.1	1.565036e-07	9.11132e-05	0.1	1.565036e-07	0.05871266	0.1	1.565036e-07	0.0006047835	0.1	1.565036e-07	0.0001082581	0.1	1.565036e-07	0.03004762	0.1	1.565036e-07	2.636864e-05	0.1	1.565036e-07	3.922552e-10	0.1
2.168337e-07	0.7641401	0.1	2.168337e-07	1.78175e-107	0.1	2.168337e-07	1.78175e-107	0.1	2.168337e-07	1.78175e-107	0.1	2.168337e-07	4.076855e-05	0.1	2.168337e-07	1.78175e-107	0.1	2.168337e-07	0.0001211996	0.1	2.168337e-07	0.07741402	0.1	2.168337e-07	0.000799297	0.1	2.168337e-07	0.0001436999	0.1	2.168337e-07	0.03939622	0.1	2.168337e-07	3.511582e-05	0.1	2.168337e-07	8.225266e-10	0.1
2.675707e-07	0.7207762	0.1	2.675707e-07	2.109886e-107	0.1	2.675707e-07	2.109886e-107	0.1	2.675707e-07	2.109886e-107	0.1	2.675707e-07	4.655221e-05	0.1	2.675707e-07	2.109886e-107	0.1	2.675707e-07	0.0001450775	0.1	2.675707e-07	0.09182819	0.1	2.675707e-07	0.0009501655	0.1	2.675707e-07	0.0001716156	0.1	2.675707e-07	0.0464515	0.1	2.675707e-07	4.208497e-05	0.1	2.675707e-07	1.361349e-09	0.1
3.039182e-07	0.691851	0.1	3.039182e-07	2.328959e-107	0.1	3.039182e-07	2.328959e-107	0.1	3.039182e-07	2.328959e-107	0.1	3.039182e-07	5.007183e-05	0.1	3.039182e-07	2.328959e-107	0.1	3.039182e-07	0.0001615557	0.1	3.039182e-07	0.1015067	0.1	3.039182e-07	0.001052004	0.1	3.039182e-07	0.0001907363	0.1	3.039182e-07	0.05109157	0.1	3.039182e-07	4.691051e-05	0.1	3.039182e-07	1.85765e-09	0.1
3.568352e-07	0.652616	0.1	3.568352e-07	2.626434e-107	0.1	3.568352e-07	2.626434e-107	0.1	3.568352e-07	2.626434e-107	0.1	3.568352e-07	5.439071e-05	0.1	3.568352e-07	2.626434e-107	0.1	3.568352e-07	0.0001848126	0.1	3.568352e-07	0.1147392	0.1	3.568352e-07	0.001192002	0.1	3.568352e-07	0.000217475	0.1	3.568352e-07	0.05727752	0.1	3.568352e-07	5.374455e-05	0.1	3.568352e-07	2.755391e-09	0.1
