Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
0.0	1.0000001	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.571031e-14	1.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1	6.571031e-14	0.0	0.1
4.893519e-13	1.0000001	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1	4.893519e-13	0.0	0.1
1.478469e-12	0.9999998999999999	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1	1.478469e-12	0.0	0.1
3.83034e-12	1.0000001	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1	3.83034e-12	0.0	0.1
8.094147e-12	1.0000000999999998	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1	8.094147e-12	0.0	0.1
1.443141e-11	1.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1	1.443141e-11	0.0	0.1
2.199799e-11	1.0000001	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1	2.199799e-11	0.0	0.1
3.001884e-11	1.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1	3.001884e-11	0.0	0.1
3.985672e-11	1.0000000999999998	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1	3.985672e-11	0.0	0.1
