Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.001306626	9.8577594356241e-06	0.1	0.001306626	2.860233e-09	0.1	0.001306626	1.453441e-08	0.1	0.001306626	1.677597e-08	0.1	0.001306626	9.973156099999999e-08	0.1	0.001306626	4.513915e-09	0.1	0.001306626	3.716336e-09	0.1
0.002661795	9.712480931684e-06	0.1	0.002661795	5.783826e-09	0.1	0.002661795	2.939059e-08	0.1	0.002661795	3.392332e-08	0.1	0.002661795	2.0167110399999999e-07	0.1	0.002661795	9.12783e-09	0.1	0.002661795	7.514946e-09	0.1
0.004791345	9.4885003185704e-06	0.1	0.004791345	1.029124e-08	0.1	0.004791345	5.229491e-08	0.1	0.004791345	6.036003e-08	0.1	0.004791345	3.58835028e-07	0.1	0.004791345	1.624129e-08	0.1	0.004791345	1.33714e-08	0.1
0.005759322	9.388405420707999e-06	0.1	0.005759322	1.230555e-08	0.1	0.005759322	6.253062e-08	0.1	0.005759322	7.217434e-08	0.1	0.005759322	4.2907005e-07	0.1	0.005759322	1.94202e-08	0.1	0.005759322	1.598859e-08	0.1
0.0067273	9.2893655316816e-06	0.1	0.0067273	1.429862e-08	0.1	0.0067273	7.265835e-08	0.1	0.0067273	8.3864e-08	0.1	0.0067273	4.98564067e-07	0.1	0.0067273	2.256559e-08	0.1	0.0067273	1.857817e-08	0.1
0.008663254	9.094412688743e-06	0.1	0.008663254	1.822189e-08	0.1	0.008663254	9.259441e-08	0.1	0.008663254	1.068747e-07	0.1	0.008663254	6.35360548e-07	0.1	0.008663254	2.875716e-08	0.1	0.008663254	2.367567e-08	0.1
0.01253516	8.716692115332e-06	0.1	0.01253516	2.582315e-08	0.1	0.01253516	1.312201e-07	0.1	0.01253516	1.514574e-07	0.1	0.01253516	9.0040091e-07	0.1	0.01253516	4.075321e-08	0.1	0.01253516	3.355197e-08	0.1
0.01563269	8.425843629494401e-06	0.1	0.01563269	3.167621e-08	0.1	0.01563269	1.609624e-07	0.1	0.01563269	1.857867e-07	0.1	0.01563269	1.1044856800000001e-06	0.1	0.01563269	4.999031e-08	0.1	0.01563269	4.115684e-08	0.1
0.01864056	8.1527050581028e-06	0.1	0.01864056	3.717288e-08	0.1	0.01864056	1.888937e-07	0.1	0.01864056	2.180257e-07	0.1	0.01864056	1.29614283e-06	0.1	0.01864056	5.866497e-08	0.1	0.01864056	4.829866e-08	0.1
0.02459651	7.6377028740426e-06	0.1	0.02459651	4.753683e-08	0.1	0.02459651	2.415581e-07	0.1	0.02459651	2.788121e-07	0.1	0.02459651	1.65751325e-06	0.1	0.02459651	7.502101e-08	0.1	0.02459651	6.176451e-08	0.1
0.03111742	7.111082532609001e-06	0.1	0.03111742	5.813459e-08	0.1	0.03111742	2.954105e-07	0.1	0.03111742	3.409698e-07	0.1	0.03111742	2.0270354700000004e-06	0.1	0.03111742	9.174602e-08	0.1	0.03111742	7.553416e-08	0.1
0.03394216	6.8943825085968e-06	0.1	0.03394216	6.24955e-08	0.1	0.03394216	3.175704e-07	0.1	0.03394216	3.665473e-07	0.1	0.03394216	2.17909126e-06	0.1	0.03394216	9.862826e-08	0.1	0.03394216	8.120027e-08	0.1
0.03820819	6.579566438445e-06	0.1	0.03820819	6.883089e-08	0.1	0.03820819	3.497636e-07	0.1	0.03820819	4.037055e-07	0.1	0.03820819	2.3999930599999997e-06	0.1	0.03820819	1.086266e-07	0.1	0.03820819	8.943183e-08	0.1
0.04247421	6.2791259982297e-06	0.1	0.04247421	7.487699e-08	0.1	0.04247421	3.804868e-07	0.1	0.04247421	4.39167e-07	0.1	0.04247421	2.6108083199999997e-06	0.1	0.04247421	1.181683e-07	0.1	0.04247421	9.728751e-08	0.1
0.0457786	6.0558716670419e-06	0.1	0.0457786	7.936981e-08	0.1	0.0457786	4.03317e-07	0.1	0.0457786	4.655181e-07	0.1	0.0457786	2.7674631699999998e-06	0.1	0.0457786	1.252587e-07	0.1	0.0457786	1.03125e-07	0.1
0.04737658	5.9507724487668e-06	0.1	0.04737658	8.148483e-08	0.1	0.04737658	4.140645e-07	0.1	0.04737658	4.779231e-07	0.1	0.04737658	2.84121075e-06	0.1	0.04737658	1.285966e-07	0.1	0.04737658	1.058731e-07	0.1
0.05057254	5.7460145769897005e-06	0.1	0.05057254	8.560541e-08	0.1	0.05057254	4.350032e-07	0.1	0.05057254	5.020911e-07	0.1	0.05057254	2.98488708e-06	0.1	0.05057254	1.350995e-07	0.1	0.05057254	1.112269e-07	0.1
0.05589915	5.4202882830768e-06	0.1	0.05589915	9.216039e-08	0.1	0.05589915	4.683122e-07	0.1	0.05589915	5.405372e-07	0.1	0.05589915	3.21344585e-06	0.1	0.05589915	1.454444e-07	0.1	0.05589915	1.197438e-07	0.1
0.06655236	4.8231824745e-06	0.1	0.06655236	1.041767e-07	0.1	0.06655236	5.293728e-07	0.1	0.06655236	6.110147e-07	0.1	0.06655236	3.63242827e-06	0.1	0.06655236	1.64408e-07	0.1	0.06655236	1.353565e-07	0.1
0.07720557	4.2918547672035e-06	0.1	0.07720557	1.148692e-07	0.1	0.07720557	5.837068e-07	0.1	0.07720557	6.737284e-07	0.1	0.07720557	4.0052553099999995e-06	0.1	0.07720557	1.812826e-07	0.1	0.07720557	1.492493e-07	0.1
0.08785878	3.8190594770832e-06	0.1	0.08785878	1.243838e-07	0.1	0.08785878	6.320554e-07	0.1	0.08785878	7.295334e-07	0.1	0.08785878	4.33701175e-06	0.1	0.08785878	1.962983e-07	0.1	0.08785878	1.616116e-07	0.1
0.09851199	3.3983486841599996e-06	0.1	0.09851199	1.328503e-07	0.1	0.09851199	6.750778e-07	0.1	0.09851199	7.791909e-07	0.1	0.09851199	4.63222073e-06	0.1	0.09851199	2.096599e-07	0.1	0.09851199	1.726121e-07	0.1
0.1091652	3.023983429938e-06	0.1	0.1091652	1.403842e-07	0.1	0.1091652	7.133608e-07	0.1	0.1091652	8.233781e-07	0.1	0.1091652	4.89490955e-06	0.1	0.1091652	2.215495e-07	0.1	0.1091652	1.824008e-07	0.1
0.1198184	2.6908587528543003e-06	0.1	0.1198184	1.470881e-07	0.1	0.1198184	7.474266e-07	0.1	0.1198184	8.626976e-07	0.1	0.1198184	5.12866034e-06	0.1	0.1198184	2.321294e-07	0.1	0.1198184	1.911112e-07	0.1
0.1304716	2.3944309279429e-06	0.1	0.1304716	1.530534e-07	0.1	0.1304716	7.777396e-07	0.1	0.1304716	8.976856e-07	0.1	0.1304716	5.33666153e-06	0.1	0.1304716	2.415437e-07	0.1	0.1304716	1.98862e-07	0.1
0.1432705	2.0811562847219998e-06	0.1	0.1432705	1.593579e-07	0.1	0.1432705	8.097755e-07	0.1	0.1432705	9.346622e-07	0.1	0.1432705	5.55648364e-06	0.1	0.1432705	2.514931e-07	0.1	0.1432705	2.070533e-07	0.1
0.1566058	1.79827050788e-06	0.1	0.1566058	1.650507e-07	0.1	0.1566058	8.387038e-07	0.1	0.1566058	9.68052e-07	0.1	0.1566058	5.75498319e-06	0.1	0.1566058	2.604775e-07	0.1	0.1566058	2.1445e-07	0.1
0.169941	1.5538352059073999e-06	0.1	0.169941	1.699698e-07	0.1	0.169941	8.637e-07	0.1	0.169941	9.969032e-07	0.1	0.169941	5.92650068e-06	0.1	0.169941	2.682406e-07	0.1	0.169941	2.208414e-07	0.1
0.1832763	1.3426264434967998e-06	0.1	0.1832763	1.742202e-07	0.1	0.1832763	8.852986e-07	0.1	0.1832763	1.021833e-06	0.1	0.1832763	6.0747052e-06	0.1	0.1832763	2.749484e-07	0.1	0.1832763	2.263639e-07	0.1
0.1966116	1.1601273935157e-06	0.1	0.1966116	1.778929e-07	0.1	0.1966116	9.039613e-07	0.1	0.1966116	1.043374e-06	0.1	0.1966116	6.20276401e-06	0.1	0.1966116	2.807445e-07	0.1	0.1966116	2.311358e-07	0.1
0.2099469	1.002433958333e-06	0.1	0.2099469	1.810664e-07	0.1	0.2099469	9.200872e-07	0.1	0.2099469	1.061987e-06	0.1	0.2099469	6.31341627e-06	0.1	0.2099469	2.857528e-07	0.1	0.2099469	2.352591e-07	0.1
0.2243601	8.560066620357701e-07	0.1	0.2243601	1.840131e-07	0.1	0.2243601	9.350611e-07	0.1	0.2243601	1.07927e-06	0.1	0.2243601	6.41616364e-06	0.1	0.2243601	2.904033e-07	0.1	0.2243601	2.390878e-07	0.1
0.2403902	7.181335478905199e-07	0.1	0.2403902	1.867877e-07	0.1	0.2403902	9.491602e-07	0.1	0.2403902	1.095543e-06	0.1	0.2403902	6.51290848e-06	0.1	0.2403902	2.94782e-07	0.1	0.2403902	2.426929e-07	0.1
0.2564204	6.024669771409801e-07	0.1	0.2564204	1.891155e-07	0.1	0.2564204	9.609884e-07	0.1	0.2564204	1.109196e-06	0.1	0.2564204	6.59407021e-06	0.1	0.2564204	2.984556e-07	0.1	0.2564204	2.457173e-07	0.1
0.2724505	5.0543030535966e-07	0.1	0.2724505	1.910682e-07	0.1	0.2724505	9.709116e-07	0.1	0.2724505	1.120649e-06	0.1	0.2724505	6.66216033e-06	0.1	0.2724505	3.015374e-07	0.1	0.2724505	2.482545e-07	0.1
0.2884806	4.2402287946975e-07	0.1	0.2884806	1.927065e-07	0.1	0.2884806	9.792364e-07	0.1	0.2884806	1.130258e-06	0.1	0.2884806	6.71928358e-06	0.1	0.2884806	3.041229e-07	0.1	0.2884806	2.503831e-07	0.1
0.3045108	3.5572747466024997e-07	0.1	0.3045108	1.940809e-07	0.1	0.3045108	9.862204e-07	0.1	0.3045108	1.138319e-06	0.1	0.3045108	6.76720671e-06	0.1	0.3045108	3.062919e-07	0.1	0.3045108	2.521689e-07	0.1
0.3237559	2.8810332929216003e-07	0.1	0.3237559	1.954418e-07	0.1	0.3237559	9.931358e-07	0.1	0.3237559	1.146301e-06	0.1	0.3237559	6.81465731e-06	0.1	0.3237559	3.084396e-07	0.1	0.3237559	2.539371e-07	0.1
0.3516734	2.1218566546656e-07	0.1	0.3516734	1.969696e-07	0.1	0.3516734	1.000899e-06	0.1	0.3516734	1.155262e-06	0.1	0.3516734	6.86792829e-06	0.1	0.3516734	3.108507e-07	0.1	0.3516734	2.559221e-07	0.1
0.3853724	1.4668150369143002e-07	0.1	0.3853724	1.982878e-07	0.1	0.3853724	1.007598e-06	0.1	0.3853724	1.162993e-06	0.1	0.3853724	6.91389241e-06	0.1	0.3853724	3.129311e-07	0.1	0.3853724	2.576349e-07	0.1
0.4190713	1.013992052023e-07	0.1	0.4190713	1.991991e-07	0.1	0.4190713	1.012228e-06	0.1	0.4190713	1.168338e-06	0.1	0.4190713	6.9456667899999994e-06	0.1	0.4190713	3.143692e-07	0.1	0.4190713	2.588189e-07	0.1
