Batch	m_SP	13	W4	W1	W2	W3	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.034699e-06	0.9859951	0.1	1.034699e-06	0.001312442	0.1	1.034699e-06	1.933867e-15	0.1	1.034699e-06	5.922047e-16	0.1	1.034699e-06	0.01269241	0.1	1.034699e-06	4.206413e-12	0.1	1.034699e-06	1.140977e-15	0.1	1.034699e-06	5.401724e-13	0.1	1.034699e-06	1.319074e-13	0.1	1.034699e-06	1.653893e-15	0.1	1.034699e-06	5.733653e-24	0.1	1.034699e-06	1.8635e-16	0.1	1.034699e-06	2.187701e-27	0.1
1.529954e-06	0.9795002	0.1	1.529954e-06	0.001829292	0.1	1.529954e-06	2.851465e-15	0.1	1.529954e-06	1.24485e-15	0.1	1.529954e-06	0.01867054	0.1	1.529954e-06	6.249295e-12	0.1	1.529954e-06	1.695404e-15	0.1	1.529954e-06	8.026792e-13	0.1	1.529954e-06	1.960135e-13	0.1	1.529954e-06	2.457556e-15	0.1	1.529954e-06	8.495712e-24	0.1	1.529954e-06	2.769179e-16	0.1	1.529954e-06	3.250725e-27	0.1
2.089161e-06	0.9723146	0.1	2.089161e-06	0.002339662	0.1	2.089161e-06	3.881313e-15	0.1	2.089161e-06	2.222202e-15	0.1	2.089161e-06	0.02534572	0.1	2.089161e-06	8.575446e-12	0.1	2.089161e-06	2.326936e-15	0.1	2.089161e-06	1.10171e-12	0.1	2.089161e-06	2.690417e-13	0.1	2.089161e-06	3.372988e-15	0.1	2.089161e-06	1.162324e-23	0.1	2.089161e-06	3.800925e-16	0.1	2.089161e-06	4.461566e-27	0.1
2.763413e-06	0.9638456	0.1	2.763413e-06	0.002865036	0.1	2.763413e-06	5.114263e-15	0.1	2.763413e-06	3.693416e-15	0.1	2.763413e-06	0.03328934	0.1	2.763413e-06	1.140417e-11	0.1	2.763413e-06	3.095232e-15	0.1	2.763413e-06	1.465518e-12	0.1	2.763413e-06	3.57893e-13	0.1	2.763413e-06	4.486662e-15	0.1	2.763413e-06	1.540176e-23	0.1	2.763413e-06	5.056246e-16	0.1	2.763413e-06	5.934598e-27	0.1
3.437666e-06	0.9555747	0.1	3.437666e-06	0.003305914	0.1	3.437666e-06	6.33768e-15	0.1	3.437666e-06	5.436325e-15	0.1	3.437666e-06	0.04111941	0.1	3.437666e-06	1.425555e-11	0.1	3.437666e-06	3.870021e-15	0.1	3.437666e-06	1.832419e-12	0.1	3.437666e-06	4.475038e-13	0.1	3.437666e-06	5.60975e-15	0.1	3.437666e-06	1.918353e-23	0.1	3.437666e-06	6.322319e-16	0.1	3.437666e-06	7.420053e-27	0.1
4.111918e-06	0.947488	0.1	4.111918e-06	0.003674929	0.1	4.111918e-06	7.55163e-15	0.1	4.111918e-06	7.406955e-15	0.1	4.111918e-06	0.0488371	0.1	4.111918e-06	1.712629e-11	0.1	4.111918e-06	4.650411e-15	0.1	4.111918e-06	2.201987e-12	0.1	4.111918e-06	5.377699e-13	0.1	4.111918e-06	6.740955e-15	0.1	4.111918e-06	2.296407e-23	0.1	4.111918e-06	7.597669e-16	0.1	4.111918e-06	8.916219e-27	0.1
4.78617e-06	0.9395735	0.1	4.78617e-06	0.003982837	0.1	4.78617e-06	8.75619e-15	0.1	4.78617e-06	9.567912e-15	0.1	4.78617e-06	0.05644363	0.1	4.78617e-06	2.001361e-11	0.1	4.78617e-06	5.435637e-15	0.1	4.78617e-06	2.573859e-12	0.1	4.78617e-06	6.286025e-13	0.1	4.78617e-06	7.879172e-15	0.1	4.78617e-06	2.673958e-23	0.1	4.78617e-06	8.881042e-16	0.1	4.78617e-06	1.042164e-26	0.1
5.460422e-06	0.9318209	0.1	5.460422e-06	0.004238798	0.1	5.460422e-06	9.951444e-15	0.1	5.460422e-06	1.18874e-14	0.1	5.460422e-06	0.06394028	0.1	5.460422e-06	2.291512e-11	0.1	5.460422e-06	6.225051e-15	0.1	5.460422e-06	2.947725e-12	0.1	5.460422e-06	7.199259e-13	0.1	5.460422e-06	9.023458e-15	0.1	5.460422e-06	3.05069e-23	0.1	5.460422e-06	1.017136e-15	0.1	5.460422e-06	1.193506e-26	0.1
6.273068e-06	0.9226793	0.1	6.273068e-06	0.004489249	0.1	6.273068e-06	1.137979e-14	0.1	6.273068e-06	1.485559e-14	0.1	6.273068e-06	0.0728315	0.1	6.273068e-06	2.642818e-11	0.1	6.273068e-06	7.181277e-15	0.1	6.273068e-06	3.400606e-12	0.1	6.273068e-06	8.305551e-13	0.1	6.273068e-06	1.040955e-14	0.1	6.273068e-06	3.503292e-23	0.1	6.273068e-06	1.173448e-15	0.1	6.273068e-06	1.376825e-26	0.1
7.085713e-06	0.9137457	0.1	7.085713e-06	0.004686958	0.1	7.085713e-06	1.279493e-14	0.1	7.085713e-06	1.797545e-14	0.1	7.085713e-06	0.08156735	0.1	7.085713e-06	2.995593e-11	0.1	7.085713e-06	8.141967e-15	0.1	7.085713e-06	3.855612e-12	0.1	7.085713e-06	9.417088e-13	0.1	7.085713e-06	1.180211e-14	0.1	7.085713e-06	3.953948e-23	0.1	7.085713e-06	1.330502e-15	0.1	7.085713e-06	1.560998e-26	0.1
