Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
7.528932e-10	1.0000000039999999	0.1	7.528932e-10	0.0	0.1	7.528932e-10	0.0	0.1	7.528932e-10	0.0	0.1	7.528932e-10	0.0	0.1	7.528932e-10	0.0	0.1	7.528932e-10	0.0	0.1	7.528932e-10	0.0	0.1
2.220792e-08	0.999999985	0.1	2.220792e-08	0.0	0.1	2.220792e-08	0.0	0.1	2.220792e-08	0.0	0.1	2.220792e-08	0.0	0.1	2.220792e-08	0.0	0.1	2.220792e-08	0.0	0.1	2.220792e-08	0.0	0.1
8.250892e-08	0.99999999	0.1	8.250892e-08	0.0	0.1	8.250892e-08	0.0	0.1	8.250892e-08	0.0	0.1	8.250892e-08	0.0	0.1	8.250892e-08	0.0	0.1	8.250892e-08	0.0	0.1	8.250892e-08	0.0	0.1
1.585404e-07	0.999999918	0.1	1.585404e-07	0.0	0.1	1.585404e-07	0.0	0.1	1.585404e-07	0.0	0.1	1.585404e-07	0.0	0.1	1.585404e-07	0.0	0.1	1.585404e-07	0.0	0.1	1.585404e-07	0.0	0.1
2.943355e-07	1.000000055	0.1	2.943355e-07	0.0	0.1	2.943355e-07	0.0	0.1	2.943355e-07	0.0	0.1	2.943355e-07	0.0	0.1	2.943355e-07	0.0	0.1	2.943355e-07	0.0	0.1	2.943355e-07	0.0	0.1
4.660112e-07	0.9999999909999999	0.1	4.660112e-07	0.0	0.1	4.660112e-07	0.0	0.1	4.660112e-07	0.0	0.1	4.660112e-07	0.0	0.1	4.660112e-07	0.0	0.1	4.660112e-07	0.0	0.1	4.660112e-07	0.0	0.1
6.523022e-07	1.000000018	0.1	6.523022e-07	0.0	0.1	6.523022e-07	0.0	0.1	6.523022e-07	0.0	0.1	6.523022e-07	0.0	0.1	6.523022e-07	0.0	0.1	6.523022e-07	0.0	0.1	6.523022e-07	0.0	0.1
9.417979e-07	0.9999999230000001	0.1	9.417979e-07	0.0	0.1	9.417979e-07	0.0	0.1	9.417979e-07	0.0	0.1	9.417979e-07	0.0	0.1	9.417979e-07	0.0	0.1	9.417979e-07	0.0	0.1	9.417979e-07	0.0	0.1
1.282e-06	1.000000101	0.1	1.282e-06	0.0	0.1	1.282e-06	0.0	0.1	1.282e-06	0.0	0.1	1.282e-06	0.0	0.1	1.282e-06	0.0	0.1	1.282e-06	0.0	0.1	1.282e-06	0.0	0.1
1.656005e-06	1.000000013	0.1	1.656005e-06	0.0	0.1	1.656005e-06	0.0	0.1	1.656005e-06	0.0	0.1	1.656005e-06	0.0	0.1	1.656005e-06	0.0	0.1	1.656005e-06	0.0	0.1	1.656005e-06	0.0	0.1
2.084711e-06	1.00000003	0.1	2.084711e-06	0.0	0.1	2.084711e-06	0.0	0.1	2.084711e-06	0.0	0.1	2.084711e-06	0.0	0.1	2.084711e-06	0.0	0.1	2.084711e-06	0.0	0.1	2.084711e-06	0.0	0.1
2.569058e-06	0.999999987	0.1	2.569058e-06	0.0	0.1	2.569058e-06	0.0	0.1	2.569058e-06	0.0	0.1	2.569058e-06	0.0	0.1	2.569058e-06	0.0	0.1	2.569058e-06	0.0	0.1	2.569058e-06	0.0	0.1
3.130104e-06	1.00000003	0.1	3.130104e-06	0.0	0.1	3.130104e-06	0.0	0.1	3.130104e-06	0.0	0.1	3.130104e-06	0.0	0.1	3.130104e-06	0.0	0.1	3.130104e-06	0.0	0.1	3.130104e-06	0.0	0.1
3.870439e-06	1.000000012	0.1	3.870439e-06	0.0	0.1	3.870439e-06	0.0	0.1	3.870439e-06	0.0	0.1	3.870439e-06	0.0	0.1	3.870439e-06	0.0	0.1	3.870439e-06	0.0	0.1	3.870439e-06	0.0	0.1
4.818306e-06	0.999999953	0.1	4.818306e-06	0.0	0.1	4.818306e-06	0.0	0.1	4.818306e-06	0.0	0.1	4.818306e-06	0.0	0.1	4.818306e-06	0.0	0.1	4.818306e-06	0.0	0.1	4.818306e-06	0.0	0.1
