Batch	m_SP	1	P1	
0.000000000000e+00	9.999900000000e-06	1.000000000000e-01
8.100868000000e-06	9.999888000120e-06	1.000000000000e-01
1.004548000000e-04	9.999764001360e-06	1.000000000000e-01
2.546712000000e-04	9.999598003020e-06	1.000000000000e-01
5.052418000000e-04	9.999408004920e-06	1.000000000000e-01
9.241595000000e-04	9.999229006710e-06	1.000000000000e-01
1.478746000000e-03	9.999128007720e-06	1.000000000000e-01
2.099736000000e-03	9.999087008130e-06	1.000000000000e-01
2.846878000000e-03	9.999072008280e-06	1.000000000000e-01
3.808853000000e-03	9.999068008320e-06	1.000000000000e-01
5.125209000000e-03	9.999067008330e-06	1.000000000000e-01
7.169587000000e-03	9.999067008330e-06	1.000000000000e-01
