Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.120759e-07	1.0	0.1	2.120759e-07	0.0	0.1	2.120759e-07	0.0	0.1	2.120759e-07	0.0	0.1
0.001841349	1.0	0.1	0.001841349	0.0	0.1	0.001841349	0.0	0.1	0.001841349	0.0	0.1
0.0145766	1.0	0.1	0.0145766	0.0	0.1	0.0145766	0.0	0.1	0.0145766	0.0	0.1
0.03848694	1.0	0.1	0.03848694	0.0	0.1	0.03848694	0.0	0.1	0.03848694	0.0	0.1
0.08277016	1.0	0.1	0.08277016	0.0	0.1	0.08277016	0.0	0.1	0.08277016	0.0	0.1
0.1460319	1.0	0.1	0.1460319	0.0	0.1	0.1460319	0.0	0.1	0.1460319	0.0	0.1
0.2092936	1.0	0.1	0.2092936	0.0	0.1	0.2092936	0.0	0.1	0.2092936	0.0	0.1
0.3358171	1.0	0.1	0.3358171	0.0	0.1	0.3358171	0.0	0.1	0.3358171	0.0	0.1
0.5635594	1.0	0.1	0.5635594	0.0	0.1	0.5635594	0.0	0.1	0.5635594	0.0	0.1
0.860918	1.0	0.1	0.860918	0.0	0.1	0.860918	0.0	0.1	0.860918	0.0	0.1
1.224744	1.0	0.1	1.224744	0.0	0.1	1.224744	0.0	0.1	1.224744	0.0	0.1
1.728106	1.0	0.1	1.728106	0.0	0.1	1.728106	0.0	0.1	1.728106	0.0	0.1
2.231468	1.0	0.1	2.231468	0.0	0.1	2.231468	0.0	0.1	2.231468	0.0	0.1
2.73483	1.0	0.1	2.73483	0.0	0.1	2.73483	0.0	0.1	2.73483	0.0	0.1
3.238192	1.0	0.1	3.238192	0.0	0.1	3.238192	0.0	0.1	3.238192	0.0	0.1
3.741554	1.0	0.1	3.741554	0.0	0.1	3.741554	0.0	0.1	3.741554	0.0	0.1
4.244916	1.0	0.1	4.244916	0.0	0.1	4.244916	0.0	0.1	4.244916	0.0	0.1
4.748278	1.0	0.1	4.748278	0.0	0.1	4.748278	0.0	0.1	4.748278	0.0	0.1
5.25164	1.0	0.1	5.25164	0.0	0.1	5.25164	0.0	0.1	5.25164	0.0	0.1
5.755002	1.0	0.1	5.755002	0.0	0.1	5.755002	0.0	0.1	5.755002	0.0	0.1
6.258364	1.0	0.1	6.258364	0.0	0.1	6.258364	0.0	0.1	6.258364	0.0	0.1
6.761725	1.0	0.1	6.761725	0.0	0.1	6.761725	0.0	0.1	6.761725	0.0	0.1
7.265087	1.0	0.1	7.265087	0.0	0.1	7.265087	0.0	0.1	7.265087	0.0	0.1
7.768449	1.0	0.1	7.768449	0.0	0.1	7.768449	0.0	0.1	7.768449	0.0	0.1
8.271811	1.0	0.1	8.271811	0.0	0.1	8.271811	0.0	0.1	8.271811	0.0	0.1
8.775173	1.0	0.1	8.775173	0.0	0.1	8.775173	0.0	0.1	8.775173	0.0	0.1
9.278535	1.0	0.1	9.278535	0.0	0.1	9.278535	0.0	0.1	9.278535	0.0	0.1
9.781897	1.0	0.1	9.781897	0.0	0.1	9.781897	0.0	0.1	9.781897	0.0	0.1
10.28526	1.0	0.1	10.28526	0.0	0.1	10.28526	0.0	0.1	10.28526	0.0	0.1
10.78862	0.99999999	0.1	10.78862	0.0	0.1	10.78862	0.0	0.1	10.78862	0.0	0.1
11.29198	1.0	0.1	11.29198	0.0	0.1	11.29198	0.0	0.1	11.29198	0.0	0.1
11.79535	1.0	0.1	11.79535	0.0	0.1	11.79535	0.0	0.1	11.79535	0.0	0.1
12.35928	0.99999999	0.1	12.35928	0.0	0.1	12.35928	0.0	0.1	12.35928	0.0	0.1
12.96361	1.00000002	0.1	12.96361	0.0	0.1	12.96361	0.0	0.1	12.96361	0.0	0.1
13.56793	1.00000002	0.1	13.56793	0.0	0.1	13.56793	0.0	0.1	13.56793	0.0	0.1
14.17226	0.9999999500000001	0.1	14.17226	0.0	0.1	14.17226	0.0	0.1	14.17226	0.0	0.1
