Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
2.901439e-10	9.773795306270999e-06	0.1	2.901439e-10	1.402277e-118	0.1	2.901439e-10	1.402277e-118	0.1	2.901439e-10	1.402277e-118	0.1	2.901439e-10	1.402277e-118	0.1	2.901439e-10	1.402277e-118	0.1	2.901439e-10	1.402277e-118	0.1	2.901439e-10	2.194809e-08	0.1	2.901439e-10	1.468981e-07	0.1	2.901439e-10	4.433775e-08	0.1	2.901439e-10	1.056541e-09	0.1	2.901439e-10	1.184732e-08	0.1	2.901439e-10	1.690064e-11	0.1
6.309216e-10	9.5156620360856e-06	0.1	6.309216e-10	3.018927e-118	0.1	6.309216e-10	3.018927e-118	0.1	6.309216e-10	3.018927e-118	0.1	6.309216e-10	3.018927e-118	0.1	6.309216e-10	3.018927e-118	0.1	6.309216e-10	3.018927e-118	0.1	6.309216e-10	4.743224e-08	0.1	6.309216e-10	3.15402e-07	0.1	6.309216e-10	9.377301e-08	0.1	6.309216e-10	2.272659e-09	0.1	6.309216e-10	2.532264e-08	0.1	6.309216e-10	3.62117e-11	0.1
1.442757e-09	8.931559538115199e-06	0.1	1.442757e-09	6.74256e-118	0.1	1.442757e-09	6.74256e-118	0.1	1.442757e-09	6.74256e-118	0.1	1.442757e-09	6.74256e-118	0.1	1.442757e-09	6.74256e-118	0.1	1.442757e-09	6.74256e-118	0.1	1.442757e-09	1.068719e-07	0.1	1.442757e-09	7.000026e-07	0.1	1.442757e-09	2.007507e-07	0.1	1.442757e-09	5.065667e-09	0.1	1.442757e-09	5.55727e-08	0.1	1.442757e-09	7.991694e-11	0.1
2.741693e-09	8.080501073169e-06	0.1	2.741693e-09	1.234659e-117	0.1	2.741693e-09	1.234659e-117	0.1	2.741693e-09	1.234659e-117	0.1	2.741693e-09	1.234659e-117	0.1	2.741693e-09	1.234659e-117	0.1	2.741693e-09	1.234659e-117	0.1	2.741693e-09	1.983013e-07	0.1	2.741693e-09	1.269383e-06	0.1	2.741693e-09	3.434916e-07	0.1	2.741693e-09	9.247157e-09	0.1	2.741693e-09	9.883989e-08	0.1	2.741693e-09	1.433465e-10	0.1
3.553528e-09	7.5960626057793006e-06	0.1	3.553528e-09	1.564225e-117	0.1	3.553528e-09	1.564225e-117	0.1	3.553528e-09	1.564225e-117	0.1	3.553528e-09	1.564225e-117	0.1	3.553528e-09	1.564225e-117	0.1	3.553528e-09	1.564225e-117	0.1	3.553528e-09	2.531915e-07	0.1	3.553528e-09	1.598799e-06	0.1	3.553528e-09	4.170979e-07	0.1	3.553528e-09	1.169343e-08	0.1	3.553528e-09	1.228859e-07	0.1	3.553528e-09	1.791129e-10	0.1
4.696787e-09	6.9696095757696e-06	0.1	4.696787e-09	2.00326e-117	0.1	4.696787e-09	2.00326e-117	0.1	4.696787e-09	2.00326e-117	0.1	4.696787e-09	2.00326e-117	0.1	4.696787e-09	2.00326e-117	0.1	4.696787e-09	2.00326e-117	0.1	4.696787e-09	3.276208e-07	0.1	4.696787e-09	2.031223e-06	0.1	4.696787e-09	5.031631e-07	0.1	4.696787e-09	1.493689e-08	0.1	4.696787e-09	1.531355e-07	0.1	4.696787e-09	2.246993e-10	0.1
6.38458e-09	6.1509334217166e-06	0.1	6.38458e-09	2.601954e-117	0.1	6.38458e-09	2.601954e-117	0.1	6.38458e-09	2.601954e-117	0.1	6.38458e-09	2.601954e-117	0.1	6.38458e-09	2.601954e-117	0.1	6.38458e-09	2.601954e-117	0.1	6.38458e-09	4.315514e-07	0.1	6.38458e-09	2.608778e-06	0.1	6.38458e-09	5.98309e-07	0.1	6.38458e-09	1.93303e-08	0.1	6.38458e-09	1.90735e-07	0.1	6.38458e-09	2.82447e-10	0.1
8.380158e-09	5.3232345383496e-06	0.1	8.380158e-09	3.241334e-117	0.1	8.380158e-09	3.241334e-117	0.1	8.380158e-09	3.241334e-117	0.1	8.380158e-09	3.241334e-117	0.1	8.380158e-09	3.241334e-117	0.1	8.380158e-09	3.241334e-117	0.1	8.380158e-09	5.456835e-07	0.1	8.380158e-09	3.209617e-06	0.1	8.380158e-09	6.714741e-07	0.1	8.380158e-09	2.398245e-08	0.1	8.380158e-09	2.255966e-07	0.1	8.380158e-09	3.373892e-10	0.1
1.072654e-08	4.5111185878319995e-06	0.1	1.072654e-08	3.909635e-117	0.1	1.072654e-08	3.909635e-117	0.1	1.072654e-08	3.909635e-117	0.1	1.072654e-08	3.909635e-117	0.1	1.072654e-08	3.909635e-117	0.1	1.072654e-08	3.909635e-117	0.1	1.072654e-08	6.68479e-07	0.1	1.072654e-08	3.819354e-06	0.1	1.072654e-08	7.165282e-07	0.1	1.072654e-08	2.879815e-08	0.1	1.072654e-08	2.552711e-07	0.1	1.072654e-08	3.857856e-10	0.1
1.359914e-08	3.7068592841851997e-06	0.1	1.359914e-08	4.622076e-117	0.1	1.359914e-08	4.622076e-117	0.1	1.359914e-08	4.622076e-117	0.1	1.359914e-08	4.622076e-117	0.1	1.359914e-08	4.622076e-117	0.1	1.359914e-08	4.622076e-117	0.1	1.359914e-08	8.03345e-07	0.1	1.359914e-08	4.447983e-06	0.1	1.359914e-08	7.29446e-07	0.1	1.359914e-08	3.387529e-08	0.1	1.359914e-08	2.780097e-07	0.1	1.359914e-08	4.249514e-10	0.1
