Batch	m_SP	13	P5	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P6																							
3.309642e-10	9.7890101299991e-06	0.1	3.309642e-10	1.609215e-118	0.1	3.309642e-10	1.609215e-118	0.1	3.309642e-10	1.609215e-118	0.1	3.309642e-10	1.609215e-118	0.1	3.309642e-10	1.609215e-118	0.1	3.309642e-10	1.609215e-118	0.1	3.309642e-10	3.098166e-08	0.1	3.309642e-10	1.954254e-08	0.1	3.309642e-10	8.631081e-08	0.1	3.309642e-10	7.350159e-08	0.1	3.309642e-10	5.214002e-10	0.1	3.309642e-10	3.268574e-11	0.1
7.281723e-10	9.5422816219822e-06	0.1	7.281723e-10	3.52949e-118	0.1	7.281723e-10	3.52949e-118	0.1	7.281723e-10	3.52949e-118	0.1	7.281723e-10	3.52949e-118	0.1	7.281723e-10	3.52949e-118	0.1	7.281723e-10	3.52949e-118	0.1	7.281723e-10	6.816852e-08	0.1	7.281723e-10	4.47076e-08	0.1	7.281723e-10	1.861205e-07	0.1	7.281723e-10	1.573982e-07	0.1	7.281723e-10	1.156055e-09	0.1	7.281723e-10	7.089638e-11	0.1
1.669095e-09	8.9844284594337e-06	0.1	1.669095e-09	8.028352e-118	0.1	1.669095e-09	8.028352e-118	0.1	1.669095e-09	8.028352e-118	0.1	1.669095e-09	8.028352e-118	0.1	1.669095e-09	8.028352e-118	0.1	1.669095e-09	8.028352e-118	0.1	1.669095e-09	1.561639e-07	0.1	1.669095e-09	1.112874e-07	0.1	1.669095e-09	4.067179e-07	0.1	1.669095e-09	3.384588e-07	0.1	1.669095e-09	2.694166e-09	0.1	1.669095e-09	1.570392e-10	0.1
3.296366e-09	8.101765120379401e-06	0.1	3.296366e-09	1.563296e-117	0.1	3.296366e-09	1.563296e-117	0.1	3.296366e-09	1.563296e-117	0.1	3.296366e-09	1.563296e-117	0.1	3.296366e-09	1.563296e-117	0.1	3.296366e-09	1.563296e-117	0.1	3.296366e-09	3.074404e-07	0.1	3.296366e-09	2.469013e-07	0.1	3.296366e-09	7.391181e-07	0.1	3.296366e-09	5.989495e-07	0.1	3.296366e-09	5.447675e-09	0.1	3.296366e-09	2.918909e-10	0.1
4.847563e-09	7.3479139068654e-06	0.1	4.847563e-09	2.266077e-117	0.1	4.847563e-09	2.266077e-117	0.1	4.847563e-09	2.266077e-117	0.1	4.847563e-09	2.266077e-117	0.1	4.847563e-09	2.266077e-117	0.1	4.847563e-09	2.266077e-117	0.1	4.847563e-09	4.497385e-07	0.1	4.847563e-09	3.963316e-07	0.1	4.847563e-09	1.003435e-06	0.1	4.847563e-09	7.939458e-07	0.1	4.847563e-09	8.150716e-09	0.1	4.847563e-09	4.044936e-10	0.1
6.027267e-09	6.8259872307006995e-06	0.1	6.027267e-09	2.785346e-117	0.1	6.027267e-09	2.785346e-117	0.1	6.027267e-09	2.785346e-117	0.1	6.027267e-09	2.785346e-117	0.1	6.027267e-09	2.785346e-117	0.1	6.027267e-09	2.785346e-117	0.1	6.027267e-09	5.56232e-07	0.1	6.027267e-09	5.206663e-07	0.1	6.027267e-09	1.173627e-06	0.1	6.027267e-09	9.126937e-07	0.1	6.027267e-09	1.023822e-08	0.1	6.027267e-09	4.802661e-10	0.1
7.646575e-09	6.1745786090014e-06	0.1	7.646575e-09	3.475962e-117	0.1	7.646575e-09	3.475962e-117	0.1	7.646575e-09	3.475962e-117	0.1	7.646575e-09	3.475962e-117	0.1	7.646575e-09	3.475962e-117	0.1	7.646575e-09	3.475962e-117	0.1	7.646575e-09	6.99441e-07	0.1	7.646575e-09	7.033e-07	0.1	7.646575e-09	1.368446e-06	0.1	7.646575e-09	1.040467e-06	0.1	7.646575e-09	1.312515e-08	0.1	7.646575e-09	5.712366e-10	0.1
9.909673e-09	5.375733028015701e-06	0.1	9.909673e-09	4.39709e-117	0.1	9.909673e-09	4.39709e-117	0.1	9.909673e-09	4.39709e-117	0.1	9.909673e-09	4.39709e-117	0.1	9.909673e-09	4.39709e-117	0.1	9.909673e-09	4.39709e-117	0.1	9.909673e-09	8.928953e-07	0.1	9.909673e-09	9.757263e-07	0.1	9.909673e-09	1.574949e-06	0.1	9.909673e-09	1.1628e-06	0.1	9.909673e-09	1.71578e-08	0.1	9.909673e-09	6.750642e-10	0.1
1.29736e-08	4.4697391275625e-06	0.1	1.29736e-08	5.561074e-117	0.1	1.29736e-08	5.561074e-117	0.1	1.29736e-08	5.561074e-117	0.1	1.29736e-08	5.561074e-117	0.1	1.29736e-08	5.561074e-117	0.1	1.29736e-08	5.561074e-117	0.1	1.29736e-08	1.140709e-06	0.1	1.29736e-08	1.36368e-06	0.1	1.29736e-08	1.753711e-06	0.1	1.29736e-08	1.248802e-06	0.1	1.29736e-08	2.252497e-08	0.1	1.29736e-08	7.773693e-10	0.1
1.603753e-08	3.7292027738735997e-06	0.1	1.603753e-08	6.629853e-117	0.1	1.603753e-08	6.629853e-117	0.1	1.603753e-08	6.629853e-117	0.1	1.603753e-08	6.629853e-117	0.1	1.603753e-08	6.629853e-117	0.1	1.603753e-08	6.629853e-117	0.1	1.603753e-08	1.370951e-06	0.1	1.603753e-08	1.759589e-06	0.1	1.603753e-08	1.84189e-06	0.1	1.603753e-08	1.269781e-06	0.1	1.603753e-08	2.769476e-08	0.1	1.603753e-08	8.424393e-10	0.1
