Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
2.642336e-10	9.741366611203501e-06	0.1	2.642336e-10	5.168149e-08	0.1	2.642336e-10	4.145577e-118	0.1	2.642336e-10	2.874262e-11	0.1	2.642336e-10	3.427006e-08	0.1	2.642336e-10	1.7176491e-07	0.1	2.642336e-10	7.600221e-10	0.1
5.751372e-10	9.4457176526972e-06	0.1	5.751372e-10	1.107829e-07	0.1	5.751372e-10	8.886339e-118	0.1	5.751372e-10	6.161176e-11	0.1	5.751372e-10	7.346025e-08	0.1	5.751372e-10	3.6819002e-07	0.1	5.751372e-10	1.629162e-09	0.1
1.30072e-09	8.7901715812648e-06	0.1	1.30072e-09	2.418296e-07	0.1	1.30072e-09	1.9398144e-117	0.1	1.30072e-09	1.344928e-10	0.1	1.30072e-09	1.603572e-07	0.1	1.30072e-09	8.037266999999999e-07	0.1	1.30072e-09	3.556323e-09	0.1
2.606769e-09	7.7227125938032e-06	0.1	2.606769e-09	4.552223e-07	0.1	2.606769e-09	3.651531e-117	0.1	2.606769e-09	2.531692e-10	0.1	2.606769e-09	3.01857e-07	0.1	2.606769e-09	1.5129395e-06	0.1	2.606769e-09	6.694464e-09	0.1
4.234205e-09	6.572137048469e-06	0.1	4.234205e-09	6.852347e-07	0.1	4.234205e-09	5.496576e-117	0.1	4.234205e-09	3.810871e-10	0.1	4.234205e-09	4.543765e-07	0.1	4.234205e-09	2.2773863e-06	0.1	4.234205e-09	1.007703e-08	0.1
5.979155e-09	5.528211424837499e-06	0.1	5.979155e-09	8.939308e-07	0.1	5.979155e-09	7.170642e-117	0.1	5.979155e-09	4.971485e-10	0.1	5.979155e-09	5.927602e-07	0.1	5.979155e-09	2.9709848e-06	0.1	5.979155e-09	1.314612e-08	0.1
8.009861e-09	4.5202376605662e-06	0.1	8.009861e-09	1.095445e-06	0.1	8.009861e-09	8.787105e-117	0.1	8.009861e-09	6.092137e-10	0.1	8.009861e-09	7.263801e-07	0.1	8.009861e-09	3.6407096e-06	0.1	8.009861e-09	1.610961e-08	0.1
1.023107e-08	3.6269141138082e-06	0.1	1.023107e-08	1.274042e-06	0.1	1.023107e-08	1.0219760999999998e-116	0.1	1.023107e-08	7.08533e-10	0.1	1.023107e-08	8.448037e-07	0.1	1.023107e-08	4.2342698e-06	0.1	1.023107e-08	1.873611e-08	0.1
1.245228e-08	2.9101419137927997e-06	0.1	1.245228e-08	1.417348e-06	0.1	1.245228e-08	1.1369325e-116	0.1	1.245228e-08	7.882242e-10	0.1	1.245228e-08	9.398247e-07	0.1	1.245228e-08	4.710534e-06	0.1	1.245228e-08	2.08436e-08	0.1
1.467349e-08	2.3350275782818e-06	0.1	1.467349e-08	1.532335e-06	0.1	1.467349e-08	1.2291734999999998e-116	0.1	1.467349e-08	8.521664e-10	0.1	1.467349e-08	1.016068e-06	0.1	1.467349e-08	5.0926826e-06	0.1	1.467349e-08	2.253466e-08	0.1
1.698416e-08	1.8570334153761002e-06	0.1	1.698416e-08	1.627908e-06	0.1	1.698416e-08	1.3058414999999998e-116	0.1	1.698416e-08	9.053112e-10	0.1	1.698416e-08	1.079437e-06	0.1	1.698416e-08	5.4103054e-06	0.1	1.698416e-08	2.39402e-08	0.1
1.965266e-08	1.4254236117982002e-06	0.1	1.965266e-08	1.714209e-06	0.1	1.965266e-08	1.3750731e-116	0.1	1.965266e-08	9.532992e-10	0.1	1.965266e-08	1.136659e-06	0.1	1.965266e-08	5.6971160000000005e-06	0.1	1.965266e-08	2.520941e-08	0.1
2.232117e-08	1.094131776102e-06	0.1	2.232117e-08	1.780455e-06	0.1	2.232117e-08	1.4282169e-116	0.1	2.232117e-08	9.90134e-10	0.1	2.232117e-08	1.180582e-06	0.1	2.232117e-08	5.9172708e-06	0.1	2.232117e-08	2.618367e-08	0.1
2.498967e-08	8.398409979388e-07	0.1	2.498967e-08	1.831306e-06	0.1	2.498967e-08	1.4690115e-116	0.1	2.498967e-08	1.018408e-09	0.1	2.498967e-08	1.214297e-06	0.1	2.498967e-08	6.086262799999999e-06	0.1	2.498967e-08	2.693154e-08	0.1
2.765818e-08	6.4465325493173e-07	0.1	2.765818e-08	1.870341e-06	0.1	2.765818e-08	1.5003263999999998e-116	0.1	2.765818e-08	1.040111e-09	0.1	2.765818e-08	1.240177e-06	0.1	2.765818e-08	6.215983e-06	0.1	2.765818e-08	2.750562e-08	0.1
3.076877e-08	4.736167481764e-07	0.1	3.076877e-08	1.904547e-06	0.1	3.076877e-08	1.5277692e-116	0.1	3.076877e-08	1.059128e-09	0.1	3.076877e-08	1.262855e-06	0.1	3.076877e-08	6.329658e-06	0.1	3.076877e-08	2.80087e-08	0.1
3.398988e-08	3.4417025689263997e-07	0.1	3.398988e-08	1.930438e-06	0.1	3.398988e-08	1.5485409e-116	0.1	3.398988e-08	1.073522e-09	0.1	3.398988e-08	1.28002e-06	0.1	3.398988e-08	6.415696e-06	0.1	3.398988e-08	2.838949e-08	0.1
3.721099e-08	2.5010507355827997e-07	0.1	3.721099e-08	1.949253e-06	0.1	3.721099e-08	1.5636366e-116	0.1	3.721099e-08	1.083981e-09	0.1	3.721099e-08	1.292493e-06	0.1	3.721099e-08	6.478221e-06	0.1	3.721099e-08	2.866622e-08	0.1
4.05633e-08	1.7940231391749e-07	0.1	4.05633e-08	1.963397e-06	0.1	4.05633e-08	1.5749843999999998e-116	0.1	4.05633e-08	1.091843e-09	0.1	4.05633e-08	1.30187e-06	0.1	4.05633e-08	6.5252199999999995e-06	0.1	4.05633e-08	2.887425e-08	0.1
4.444039e-08	1.2216587517225e-07	0.1	4.444039e-08	1.974848e-06	0.1	4.444039e-08	1.5841722e-116	0.1	4.444039e-08	1.098208e-09	0.1	4.444039e-08	1.30946e-06	0.1	4.444039e-08	6.563271e-06	0.1	4.444039e-08	2.904267e-08	0.1
