Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.9236e-10	9.7365117128964e-06	0.1	1.9236e-10	9.647843e-118	0.1	1.9236e-10	9.647843e-118	0.1	1.9236e-10	9.920124e-11	0.1	1.9236e-10	9.647843e-118	0.1	1.9236e-10	9.647843e-118	0.1	1.9236e-10	9.647843e-118	0.1	1.9236e-10	2.9975e-08	0.1	1.9236e-10	1.233697e-07	0.1	1.9236e-10	8.693708e-08	0.1	1.9236e-10	7.046101e-10	0.1	1.9236e-10	2.226437e-08	0.1	1.9236e-10	3.797473e-11	0.1
4.147145e-10	9.440686927657801e-06	0.1	4.147145e-10	2.050758e-117	0.1	4.147145e-10	2.050758e-117	0.1	4.147145e-10	2.104393e-10	0.1	4.147145e-10	2.050758e-117	0.1	4.147145e-10	2.050758e-117	0.1	4.147145e-10	2.050758e-117	0.1	4.147145e-10	6.364159e-08	0.1	4.147145e-10	2.619328e-07	0.1	4.147145e-10	1.845808e-07	0.1	4.147145e-10	1.496128e-09	0.1	4.147145e-10	4.727069e-08	0.1	4.147145e-10	8.06262e-11	0.1
9.314519e-10	8.7874605793392e-06	0.1	9.314519e-10	4.458424e-117	0.1	9.314519e-10	4.458424e-117	0.1	9.314519e-10	4.553363e-10	0.1	9.314519e-10	4.458424e-117	0.1	9.314519e-10	4.458424e-117	0.1	9.314519e-10	4.458424e-117	0.1	9.314519e-10	1.37983e-07	0.1	9.314519e-10	5.679019e-07	0.1	9.314519e-10	4.001933e-07	0.1	9.314519e-10	3.244464e-09	0.1	9.314519e-10	1.024886e-07	0.1	9.314519e-10	1.748073e-10	0.1
1.861579e-09	7.7234440004703e-06	0.1	1.861579e-09	8.413243e-117	0.1	1.861579e-09	8.413243e-117	0.1	1.861579e-09	8.517296e-10	0.1	1.861579e-09	8.413243e-117	0.1	1.861579e-09	8.413243e-117	0.1	1.861579e-09	8.413243e-117	0.1	1.861579e-09	2.590762e-07	0.1	1.861579e-09	1.066283e-06	0.1	1.861579e-09	7.513962e-07	0.1	1.861579e-09	6.094114e-09	0.1	1.861579e-09	1.924309e-07	0.1	1.861579e-09	3.282154e-10	0.1
3.023829e-09	6.5731039192272e-06	0.1	3.023829e-09	1.274711e-116	0.1	3.023829e-09	1.274711e-116	0.1	3.023829e-09	1.275867e-09	0.1	3.023829e-09	1.274711e-116	0.1	3.023829e-09	1.274711e-116	0.1	3.023829e-09	1.274711e-116	0.1	3.023829e-09	3.89997e-07	0.1	3.023829e-09	1.605099e-06	0.1	3.023829e-09	1.131092e-06	0.1	3.023829e-09	9.178229e-09	0.1	3.023829e-09	2.896707e-07	0.1	3.023829e-09	4.9407e-10	0.1
4.271928e-09	5.5278548449425e-06	0.1	4.271928e-09	1.675578e-116	0.1	4.271928e-09	1.675578e-116	0.1	4.271928e-09	1.65589e-09	0.1	4.271928e-09	1.675578e-116	0.1	4.271928e-09	1.675578e-116	0.1	4.271928e-09	1.675578e-116	0.1	4.271928e-09	5.089619e-07	0.1	4.271928e-09	2.094691e-06	0.1	4.271928e-09	1.4761e-06	0.1	4.271928e-09	1.198457e-08	0.1	4.271928e-09	3.780271e-07	0.1	4.271928e-09	6.447729e-10	0.1
5.723493e-09	4.51940994806e-06	0.1	5.723493e-09	2.071354e-116	0.1	5.723493e-09	2.071354e-116	0.1	5.723493e-09	2.015685e-09	0.1	5.723493e-09	2.071354e-116	0.1	5.723493e-09	2.071354e-116	0.1	5.723493e-09	2.071354e-116	0.1	5.723493e-09	6.237448e-07	0.1	5.723493e-09	2.567042e-06	0.1	5.723493e-09	1.808957e-06	0.1	5.723493e-09	1.469718e-08	0.1	5.723493e-09	4.632729e-07	0.1	5.723493e-09	7.901696e-10	0.1
7.310703e-09	3.6260435319108003e-06	0.1	7.310703e-09	2.432835e-116	0.1	7.310703e-09	2.432835e-116	0.1	7.310703e-09	2.326177e-09	0.1	7.310703e-09	2.432835e-116	0.1	7.310703e-09	2.432835e-116	0.1	7.310703e-09	2.432835e-116	0.1	7.310703e-09	7.254381e-07	0.1	7.310703e-09	2.98549e-06	0.1	7.310703e-09	2.103827e-06	0.1	7.310703e-09	1.710637e-08	0.1	7.310703e-09	5.387911e-07	0.1	7.310703e-09	9.189744e-10	0.1
8.897912e-09	2.9092752505425e-06	0.1	8.897912e-09	2.734047e-116	0.1	8.897912e-09	2.734047e-116	0.1	8.897912e-09	2.566804e-09	0.1	8.897912e-09	2.734047e-116	0.1	8.897912e-09	2.734047e-116	0.1	8.897912e-09	2.734047e-116	0.1	8.897912e-09	8.070387e-07	0.1	8.897912e-09	3.321217e-06	0.1	8.897912e-09	2.340404e-06	0.1	8.897912e-09	1.904563e-08	0.1	8.897912e-09	5.993814e-07	0.1	8.897912e-09	1.022317e-09	0.1
1.048512e-08	2.3341946840228002e-06	0.1	1.048512e-08	2.986771e-116	0.1	1.048512e-08	2.986771e-116	0.1	1.048512e-08	2.751481e-09	0.1	1.048512e-08	2.986771e-116	0.1	1.048512e-08	2.986771e-116	0.1	1.048512e-08	2.986771e-116	0.1	1.048512e-08	8.725189e-07	0.1	1.048512e-08	3.590575e-06	0.1	1.048512e-08	2.530211e-06	0.1	1.048512e-08	2.060778e-08	0.1	1.048512e-08	6.479946e-07	0.1	1.048512e-08	1.105232e-09	0.1
