Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
1.044072e-11	9.735224673237699e-06	0.1	1.044072e-11	1.528685e-07	0.1	1.044072e-11	2.237661e-10	0.1	1.044072e-11	1.846241e-08	0.1	1.044072e-11	6.5090986e-08	0.1	1.044072e-11	2.784128e-08	0.1	1.044072e-11	5.103003e-11	0.1
2.234285e-11	9.442035690253601e-06	0.1	2.234285e-11	3.222053e-07	0.1	2.234285e-11	4.716429e-10	0.1	2.234285e-11	3.891378e-08	0.1	2.234285e-11	1.3719406e-07	0.1	2.234285e-11	5.868184e-08	0.1	2.234285e-11	1.075574e-10	0.1
4.991115e-11	8.796401636812999e-06	0.1	4.991115e-11	6.951033e-07	0.1	4.991115e-11	1.017514e-09	0.1	4.991115e-11	8.395015e-08	0.1	4.991115e-11	2.9597298999999996e-07	0.1	4.991115e-11	1.265961e-07	0.1	4.991115e-11	2.32037e-10	0.1
9.95341e-11	7.743477820807e-06	0.1	9.95341e-11	1.30324e-06	0.1	9.95341e-11	1.907808e-09	0.1	9.95341e-11	1.573979e-07	0.1	9.95341e-11	5.5491576e-07	0.1	9.95341e-11	2.373533e-07	0.1	9.95341e-11	4.350432e-10	0.1
1.617848e-10	6.598986770693201e-06	0.1	1.617848e-10	1.964264e-06	0.1	1.617848e-10	2.875647e-09	0.1	1.617848e-10	2.372345e-07	0.1	1.617848e-10	8.3637806e-07	0.1	1.617848e-10	3.577428e-07	0.1	1.617848e-10	6.557045e-10	0.1
2.287782e-10	5.5555428882529005e-06	0.1	2.287782e-10	2.566926e-06	0.1	2.287782e-10	3.758178e-09	0.1	2.287782e-10	3.100239e-07	0.1	2.287782e-10	1.0929898e-06	0.1	2.287782e-10	4.67503e-07	0.1	2.287782e-10	8.568836e-10	0.1
3.066723e-10	4.5479220598706006e-06	0.1	3.066723e-10	3.148899e-06	0.1	3.066723e-10	4.610598e-09	0.1	3.066723e-10	3.803165e-07	0.1	3.066723e-10	1.3407922e-06	0.1	3.066723e-10	5.734952e-07	0.1	3.066723e-10	1.051157e-09	0.1
3.918336e-10	3.6541885912155e-06	0.1	3.918336e-10	3.665095e-06	0.1	3.918336e-10	5.366895e-09	0.1	3.918336e-10	4.426667e-07	0.1	3.918336e-10	1.5605871000000001e-06	0.1	3.918336e-10	6.675076e-07	0.1	3.918336e-10	1.223473e-09	0.1
4.769949e-10	2.936086830375e-06	0.1	4.769949e-10	4.07985e-06	0.1	4.769949e-10	5.974798e-09	0.1	4.769949e-10	4.927667e-07	0.1	4.769949e-10	1.7371879e-06	0.1	4.769949e-10	7.430451e-07	0.1	4.769949e-10	1.361926e-09	0.1
5.621562e-10	2.359103859418e-06	0.1	5.621562e-10	4.4131e-06	0.1	5.621562e-10	6.463468e-09	0.1	5.621562e-10	5.330239e-07	0.1	5.621562e-10	1.8790853e-06	0.1	5.621562e-10	8.037384e-07	0.1	5.621562e-10	1.473172e-09	0.1
