Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
0.01688412	9.9999e-06	0.1	0.01688412	1.675919e-13	0.1	0.01688412	5.186436e-18	0.1	0.01688412	5.871648e-14	0.1	0.01688412	1.359718e-14	0.1
0.09738786	9.99989900001e-06	0.1	0.09738786	2.954366e-13	0.1	0.09738786	8.898261e-18	0.1	0.09738786	6.616351e-13	0.1	0.09738786	9.904115e-14	0.1
0.5224782	9.99989500005e-06	0.1	0.5224782	2.849639e-13	0.1	0.5224782	8.594199e-18	0.1	0.5224782	4.175114e-12	0.1	0.5224782	5.712664e-13	0.1
14.2988	9.99976600134e-06	0.1	14.2988	2.848972e-13	0.1	14.2988	8.592434e-18	0.1	14.2988	1.179082e-10	0.1	14.2988	1.580652e-11	0.1
47.35991	9.999457004430001e-06	0.1	47.35991	2.857773e-13	0.1	47.35991	8.620181e-18	0.1	47.35991	3.919976e-10	0.1	47.35991	5.029407e-11	0.1
112.1579	9.9988600104e-06	0.1	112.1579	2.886328e-13	0.1	112.1579	8.710188e-18	0.1	112.1579	9.386457e-10	0.1	112.1579	1.008626e-10	0.1
198.3196	9.99808201818e-06	0.1	198.3196	2.913057e-13	0.1	198.3196	8.794448e-18	0.1	198.3196	1.685659e-09	0.1	198.3196	1.318179e-10	0.1
306.5559	9.997118027820001e-06	0.1	306.5559	2.924148e-13	0.1	306.5559	8.829436e-18	0.1	306.5559	2.639703e-09	0.1	306.5559	1.424379e-10	0.1
474.2158	9.995630042700002e-06	0.1	474.2158	2.926423e-13	0.1	474.2158	8.836667e-18	0.1	474.2158	4.125135e-09	0.1	474.2158	1.448993e-10	0.1
706.9767	9.99356606334e-06	0.1	706.9767	2.925898e-13	0.1	706.9767	8.835099e-18	0.1	706.9767	6.188773e-09	0.1	706.9767	1.450972e-10	0.1
