Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
1.503038e-07	0.9831154	0.1	1.503038e-07	1.990511e-06	0.1	1.503038e-07	4.615768e-06	0.1	1.503038e-07	0.008058108	0.1	1.503038e-07	3.6868367e-05	0.1	1.503038e-07	4.867924e-06	0.1	1.503038e-07	0.0003368635	0.1
3.142265e-07	0.9651823	0.1	3.142265e-07	4.07584e-06	0.1	3.142265e-07	9.519854e-06	0.1	3.142265e-07	0.01661658	0.1	3.142265e-07	7.6032943e-05	0.1	3.142265e-07	1.0039e-05	0.1	3.142265e-07	0.0006946181	0.1
5.855732e-07	0.9365507	0.1	5.855732e-07	7.341576e-06	0.1	5.855732e-07	1.735566e-05	0.1	5.855732e-07	0.0302811	0.1	5.855732e-07	0.00013856658399999999	0.1	5.855732e-07	1.829693e-05	0.1	5.855732e-07	0.00126568	0.1
1.005605e-06	0.8946522	0.1	1.005605e-06	1.197202e-05	0.1	1.005605e-06	2.884383e-05	0.1	1.005605e-06	0.05027785	0.1	1.005605e-06	0.000230044772	0.1	1.005605e-06	3.038515e-05	0.1	1.005605e-06	0.002100819	0.1
1.67274e-06	0.8335602	0.1	1.67274e-06	1.838192e-05	0.1	1.67274e-06	4.567259e-05	0.1	1.67274e-06	0.0794374	0.1	1.67274e-06	0.00036320547	0.1	1.67274e-06	4.801804e-05	0.1	1.67274e-06	0.003316403	0.1
2.810918e-06	0.7424908	0.1	2.810918e-06	2.708916e-05	0.1	2.810918e-06	7.107226e-05	0.1	2.810918e-06	0.1229158	0.1	2.810918e-06	0.0005605175100000001	0.1	2.810918e-06	7.431298e-05	0.1	2.810918e-06	0.00511939	0.1
4.15336e-06	0.6522851	0.1	4.15336e-06	3.454349e-05	0.1	4.15336e-06	9.690898e-05	0.1	4.15336e-06	0.166005	0.1	4.15336e-06	0.00075301453	0.1	4.15336e-06	0.0001003523	0.1	4.15336e-06	0.006884919	0.1
5.841812e-06	0.5591405	0.1	5.841812e-06	4.076354e-05	0.1	5.841812e-06	0.0001248776	0.1	5.841812e-06	0.2105432	0.1	5.841812e-06	0.00094579211	0.1	5.841812e-06	0.0001271875	0.1	5.841812e-06	0.008668347	0.1
7.530264e-06	0.4831875	0.1	7.530264e-06	4.448713e-05	0.1	7.530264e-06	0.0001493335	0.1	7.530264e-06	0.2469195	0.1	7.530264e-06	0.00109508965	0.1	7.530264e-06	0.0001489557	0.1	7.530264e-06	0.01007111	0.1
9.218716e-06	0.4203351	0.1	9.218716e-06	4.646199e-05	0.1	9.218716e-06	0.0001713547	0.1	9.218716e-06	0.2770857	0.1	9.218716e-06	0.00120998989	0.1	9.218716e-06	0.0001667938	0.1	9.218716e-06	0.01117542	0.1
