Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
2.799687e-12	9.774286256160001e-06	0.1	2.799687e-12	2.2552239e-07	0.1	2.799687e-12	3.681604e-14	0.1	2.799687e-12	2.207035e-11	0.1	2.799687e-12	4.19384847e-11	0.1	2.799687e-12	4.587549e-12	0.1	2.799687e-12	3.912909e-19	0.1
6.14501e-12	9.51136788537e-06	0.1	6.14501e-12	4.8833471e-07	0.1	6.14501e-12	7.97196e-14	0.1	6.14501e-12	4.779002e-11	0.1	6.14501e-12	9.081146900000001e-11	0.1	6.14501e-12	9.933646e-12	0.1	6.14501e-12	8.472816e-19	0.1
1.267305e-11	9.01850181408e-06	0.1	1.267305e-11	9.8100106e-07	0.1	1.267305e-11	1.601463e-13	0.1	1.267305e-11	9.600395e-11	0.1	1.267305e-11	1.82428419e-10	0.1	1.267305e-11	1.995541e-11	0.1	1.267305e-11	1.702079e-18	0.1
2.427845e-11	8.2045079541e-06	0.1	2.427845e-11	1.79466669e-06	0.1	2.427845e-11	2.929755e-13	0.1	2.427845e-11	1.756319e-10	0.1	2.427845e-11	3.33738979e-10	0.1	2.427845e-11	3.650689e-11	0.1	2.427845e-11	3.113823e-18	0.1
4.039374e-11	7.194591053370001e-06	0.1	4.039374e-11	2.8041745e-06	0.1	4.039374e-11	4.577756e-13	0.1	4.039374e-11	2.744257e-10	0.1	4.039374e-11	5.21468695e-10	0.1	4.039374e-11	5.704219e-11	0.1	4.039374e-11	4.865363e-18	0.1
6.294318e-11	5.98664413296e-06	0.1	6.294318e-11	4.0116335e-06	0.1	6.294318e-11	6.548905e-13	0.1	6.294318e-11	3.925914e-10	0.1	6.294318e-11	7.4600935e-10	0.1	6.294318e-11	8.160415e-11	0.1	6.294318e-11	6.960354e-18	0.1
8.549263e-11	4.98150818442e-06	0.1	8.549263e-11	5.0163628e-06	0.1	8.549263e-11	8.189105e-13	0.1	8.549263e-11	4.909175e-10	0.1	8.549263e-11	9.3285055e-10	0.1	8.549263e-11	1.020422e-10	0.1	8.549263e-11	8.703604e-18	0.1
1.196696e-10	3.7703172964500004e-06	0.1	1.196696e-10	6.227064000000001e-06	0.1	1.196696e-10	1.016555e-12	0.1	1.196696e-10	6.094006e-10	0.1	1.196696e-10	1.1579947100000001e-09	0.1	1.196696e-10	1.266702e-10	0.1	1.196696e-10	1.080422e-17	0.1
1.538466e-10	2.8536124635900005e-06	0.1	1.538466e-10	7.1433974e-06	0.1	1.538466e-10	1.166144e-12	0.1	1.538466e-10	6.990761e-10	0.1	1.538466e-10	1.32839741e-09	0.1	1.538466e-10	1.453101e-10	0.1	1.538466e-10	1.23941e-17	0.1
1.880236e-10	2.15979240186e-06	0.1	1.880236e-10	7.8369364e-06	0.1	1.880236e-10	1.279363e-12	0.1	1.880236e-10	7.669481e-10	0.1	1.880236e-10	1.45736875e-09	0.1	1.880236e-10	1.59418e-10	0.1	1.880236e-10	1.359742e-17	0.1
2.222006e-10	1.63466665317e-06	0.1	2.222006e-10	8.3618503e-06	0.1	2.222006e-10	1.365054e-12	0.1	2.222006e-10	8.183179e-10	0.1	2.222006e-10	1.5549828199999999e-09	0.1	2.222006e-10	1.700958e-10	0.1	2.222006e-10	1.450817e-17	0.1
2.563776e-10	1.2372176277e-06	0.1	2.563776e-10	8.7591388e-06	0.1	2.563776e-10	1.429911e-12	0.1	2.563776e-10	8.571977e-10	0.1	2.563776e-10	1.62886264e-09	0.1	2.563776e-10	1.781773e-10	0.1	2.563776e-10	1.519748e-17	0.1
2.905546e-10	9.364042358640001e-07	0.1	2.905546e-10	9.0598309e-06	0.1	2.905546e-10	1.478998e-12	0.1	2.905546e-10	8.866244e-10	0.1	2.905546e-10	1.68477968e-09	0.1	2.905546e-10	1.84294e-10	0.1	2.905546e-10	1.571919e-17	0.1
3.247316e-10	7.087294126350001e-07	0.1	3.247316e-10	9.287413399999999e-06	0.1	3.247316e-10	1.51615e-12	0.1	3.247316e-10	9.088964e-10	0.1	3.247316e-10	1.7271016999999999e-09	0.1	3.247316e-10	1.889235e-10	0.1	3.247316e-10	1.611406e-17	0.1
3.589086e-10	5.36410835838e-07	0.1	3.589086e-10	9.4596618e-06	0.1	3.589086e-10	1.54427e-12	0.1	3.589086e-10	9.257533e-10	0.1	3.589086e-10	1.75913382e-09	0.1	3.589086e-10	1.924273e-10	0.1	3.589086e-10	1.641292e-17	0.1
3.945016e-10	4.01330386656e-07	0.1	3.945016e-10	9.5946872e-06	0.1	3.945016e-10	1.566312e-12	0.1	3.945016e-10	9.389673e-10	0.1	3.945016e-10	1.78424325e-09	0.1	3.945016e-10	1.95174e-10	0.1	3.945016e-10	1.664719e-17	0.1
4.357588e-10	2.86718732784e-07	0.1	4.357588e-10	9.709253e-06	0.1	4.357588e-10	1.585015e-12	0.1	4.357588e-10	9.501791e-10	0.1	4.357588e-10	1.8055477900000001e-09	0.1	4.357588e-10	1.975045e-10	0.1	4.357588e-10	1.684597e-17	0.1
4.770159e-10	2.04837751602e-07	0.1	4.770159e-10	9.791101100000001e-06	0.1	4.770159e-10	1.598376e-12	0.1	4.770159e-10	9.58189e-10	0.1	4.770159e-10	1.82076837e-09	0.1	4.770159e-10	1.991694e-10	0.1	4.770159e-10	1.698798e-17	0.1
5.182731e-10	1.46340336582e-07	0.1	5.182731e-10	9.8495746e-06	0.1	5.182731e-10	1.607922e-12	0.1	5.182731e-10	9.639114e-10	0.1	5.182731e-10	1.83164253e-09	0.1	5.182731e-10	2.003589e-10	0.1	5.182731e-10	1.708943e-17	0.1
