Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
7.902339e-07	0.9836556	0.1	7.902339e-07	0.0003246099	0.1	7.902339e-07	6.398983e-06	0.1	7.902339e-07	0.00383491	0.1	7.902339e-07	0.00307466408	0.1	7.902339e-07	0.0003214887	0.1	7.902339e-07	3.012688e-08	0.1
1.339477e-06	0.9733342	0.1	1.339477e-06	0.0005459112	0.1	1.339477e-06	1.077943e-05	0.1	1.339477e-06	0.006452955	0.1	1.339477e-06	0.0051708026	0.1	1.339477e-06	0.0005406621	0.1	1.339477e-06	5.066961e-08	0.1
2.057274e-06	0.9600838	0.1	2.057274e-06	0.0008299383	0.1	2.057274e-06	1.64079e-05	0.1	2.057274e-06	0.009816579	0.1	2.057274e-06	0.007861072	0.1	2.057274e-06	0.0008219581	0.1	2.057274e-06	7.703636e-08	0.1
2.880926e-06	0.9452039	0.1	2.880926e-06	0.001148811	0.1	2.880926e-06	2.272961e-05	0.1	2.880926e-06	0.01359672	0.1	2.880926e-06	0.010881393599999999	0.1	2.880926e-06	0.001137764	0.1	2.880926e-06	1.066384e-07	0.1
3.800156e-06	0.9289949	0.1	3.800156e-06	0.001496088	0.1	3.800156e-06	2.96153e-05	0.1	3.800156e-06	0.01771726	0.1	3.800156e-06	0.0141707581	0.1	3.800156e-06	0.001481702	0.1	3.800156e-06	1.388776e-07	0.1
4.719386e-06	0.9131916	0.1	4.719386e-06	0.001834611	0.1	4.719386e-06	3.632765e-05	0.1	4.719386e-06	0.02173678	0.1	4.719386e-06	0.0173772129	0.1	4.719386e-06	0.001816971	0.1	4.719386e-06	1.703042e-07	0.1
5.756536e-06	0.8958309	0.1	5.756536e-06	0.002206442	0.1	5.756536e-06	4.370048e-05	0.1	5.756536e-06	0.02615424	0.1	5.756536e-06	0.020899147	0.1	5.756536e-06	0.002185226	0.1	5.756536e-06	2.048229e-07	0.1
6.872299e-06	0.8776898	0.1	6.872299e-06	0.002594947	0.1	6.872299e-06	5.140397e-05	0.1	6.872299e-06	0.03077182	0.1	6.872299e-06	0.0245790096	0.1	6.872299e-06	0.002569996	0.1	6.872299e-06	2.408895e-07	0.1
7.988062e-06	0.8600813	0.1	7.988062e-06	0.002972013	0.1	7.988062e-06	5.888066e-05	0.1	7.988062e-06	0.0352549	0.1	7.988062e-06	0.0281505342	0.1	7.988062e-06	0.002943436	0.1	7.988062e-06	2.758941e-07	0.1
9.199439e-06	0.8415417	0.1	9.199439e-06	0.003368994	0.1	9.199439e-06	6.675226e-05	0.1	9.199439e-06	0.03997587	0.1	9.199439e-06	0.0319106931	0.1	9.199439e-06	0.0033366	0.1	9.199439e-06	3.127476e-07	0.1
