Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.044018e-11	9.7352376731064e-06	0.1	1.044018e-11	8.187998e-118	0.1	1.044018e-11	3.505874e-12	0.1	1.044018e-11	2.237557e-10	0.1	1.044018e-11	8.187998e-118	0.1	1.044018e-11	1.528597e-07	0.1	1.044018e-11	1.366189e-10	0.1	1.044018e-11	1.846169e-08	0.1	1.044018e-11	5.804322e-08	0.1	1.044018e-11	2.783997e-08	0.1	1.044018e-11	5.102755e-11	0.1	1.044018e-11	7.044914e-09	0.1	1.044018e-11	8.713799e-13	0.1
2.234171e-11	9.442063689968e-06	0.1	2.234171e-11	1.920689e-117	0.1	2.234171e-11	7.385086e-12	0.1	2.234171e-11	4.716246e-10	0.1	2.234171e-11	1.920689e-117	0.1	2.234171e-11	3.221849e-07	0.1	2.234171e-11	2.879667e-10	0.1	2.234171e-11	3.891292e-08	0.1	2.234171e-11	1.223407e-07	0.1	2.234171e-11	5.86795e-08	0.1	2.234171e-11	1.075528e-10	0.1	2.234171e-11	1.484886e-08	0.1	2.234171e-11	1.836636e-12	0.1
4.990859e-11	8.7964626361725e-06	0.1	4.990859e-11	5.133563e-117	0.1	4.990859e-11	1.590998e-11	0.1	4.990859e-11	1.017489e-09	0.1	4.990859e-11	5.133563e-117	0.1	4.990859e-11	6.950479e-07	0.1	4.990859e-11	6.212935e-10	0.1	4.990859e-11	8.395128e-08	0.1	4.990859e-11	2.639354e-07	0.1	4.990859e-11	1.265928e-07	0.1	4.990859e-11	2.320289e-10	0.1	4.990859e-11	3.203431e-08	0.1	4.990859e-11	3.962237e-12	0.1
9.952896e-11	7.743588819586e-06	0.1	9.952896e-11	1.307268e-116	0.1	9.952896e-11	2.975273e-11	0.1	9.952896e-11	1.907816e-09	0.1	9.952896e-11	1.307268e-116	0.1	9.952896e-11	1.303098e-06	0.1	9.952896e-11	1.165046e-09	0.1	9.952896e-11	1.574107e-07	0.1	9.952896e-11	4.948704e-07	0.1	9.952896e-11	2.373531e-07	0.1	9.952896e-11	4.350354e-10	0.1	9.952896e-11	6.006216e-08	0.1	9.952896e-11	7.428774e-12	0.1
1.617767e-10	6.5991437689034e-06	0.1	1.617767e-10	2.651354e-116	0.1	1.617767e-10	4.469302e-11	0.1	1.617767e-10	2.875769e-09	0.1	1.617767e-10	2.651354e-116	0.1	1.617767e-10	1.963977e-06	0.1	1.617767e-10	1.756357e-09	0.1	1.617767e-10	2.372751e-07	0.1	1.617767e-10	7.459202e-07	0.1	1.617767e-10	3.577549e-07	0.1	1.617767e-10	6.557084e-10	0.1	1.617767e-10	9.052968e-08	0.1	1.617767e-10	1.119684e-11	0.1
2.287672e-10	5.5557368859443e-06	0.1	2.287672e-10	4.469384e-116	0.1	2.287672e-10	5.818403e-11	0.1	2.287672e-10	3.758498e-09	0.1	2.287672e-10	4.469384e-116	0.1	2.287672e-10	2.566442e-06	0.1	2.287672e-10	2.295794e-09	0.1	2.287672e-10	3.101083e-07	0.1	2.287672e-10	9.748415e-07	0.1	2.287672e-10	4.675367e-07	0.1	2.287672e-10	8.569113e-10	0.1	2.287672e-10	1.183097e-07	0.1	2.287672e-10	1.463227e-11	0.1
3.066578e-10	4.5481500570662e-06	0.1	3.066578e-10	6.988969e-116	0.1	3.066578e-10	7.104526e-11	0.1	3.066578e-10	4.611226e-09	0.1	3.066578e-10	6.988969e-116	0.1	3.066578e-10	3.148138e-06	0.1	3.066578e-10	2.817139e-09	0.1	3.066578e-10	3.804668e-07	0.1	3.066578e-10	1.19595e-06	0.1	3.066578e-10	5.735624e-07	0.1	3.066578e-10	1.051223e-09	0.1	3.066578e-10	1.451392e-07	0.1	3.066578e-10	1.794982e-11	0.1
3.918151e-10	3.6544445879642998e-06	0.1	3.918151e-10	1.01538e-115	0.1	3.918151e-10	8.225165e-11	0.1	3.918151e-10	5.367939e-09	0.1	3.918151e-10	1.01538e-115	0.1	3.918151e-10	3.663983e-06	0.1	3.918151e-10	3.28008e-09	0.1	3.918151e-10	4.429043e-07	0.1	3.918151e-10	1.392124e-06	0.1	3.918151e-10	6.676199e-07	0.1	3.918151e-10	1.223593e-09	0.1	3.918151e-10	1.6894e-07	0.1	3.918151e-10	2.089245e-11	0.1
4.769724e-10	2.936362826787e-06	0.1	4.769724e-10	1.366506e-115	0.1	4.769724e-10	9.10482e-11	0.1	4.769724e-10	5.976327e-09	0.1	4.769724e-10	1.366506e-115	0.1	4.769724e-10	4.078346e-06	0.1	4.769724e-10	3.65259e-09	0.1	4.769724e-10	4.931046e-07	0.1	4.769724e-10	1.549806e-06	0.1	4.769724e-10	7.432097e-07	0.1	4.769724e-10	1.36211e-09	0.1	4.769724e-10	1.880675e-07	0.1	4.769724e-10	2.325687e-11	0.1
5.621298e-10	2.3593938555899996e-06	0.1	5.621298e-10	1.745459e-115	0.1	5.621298e-10	9.791038e-11	0.1	5.621298e-10	6.465535e-09	0.1	5.621298e-10	1.745459e-115	0.1	5.621298e-10	4.411172e-06	0.1	5.621298e-10	3.952438e-09	0.1	5.621298e-10	5.334725e-07	0.1	5.621298e-10	1.676559e-06	0.1	5.621298e-10	8.03961e-07	0.1	5.621298e-10	1.473427e-09	0.1	5.621298e-10	2.034401e-07	0.1	5.621298e-10	2.515671e-11	0.1
6.507794e-10	1.8788738227534e-06	0.1	6.507794e-10	2.163628e-115	0.1	6.507794e-10	1.034095e-10	0.1	6.507794e-10	6.873361e-09	0.1	6.507794e-10	2.163628e-115	0.1	6.507794e-10	4.688243e-06	0.1	6.507794e-10	4.202734e-09	0.1	6.507794e-10	5.671268e-07	0.1	6.507794e-10	1.782185e-06	0.1	6.507794e-10	8.545733e-07	0.1	6.507794e-10	1.566158e-09	0.1	6.507794e-10	2.16247e-07	0.1	6.507794e-10	2.673902e-11	0.1
7.533983e-10	1.4434933682232e-06	0.1	7.533983e-10	2.671501e-115	0.1	7.533983e-10	1.081232e-10	0.1	7.533983e-10	7.243372e-09	0.1	7.533983e-10	2.671501e-115	0.1	7.533983e-10	4.93914e-06	0.1	7.533983e-10	4.430236e-09	0.1	7.533983e-10	5.976632e-07	0.1	7.533983e-10	1.877965e-06	0.1	7.533983e-10	9.004521e-07	0.1	7.533983e-10	1.650204e-09	0.1	7.533983e-10	2.27856e-07	0.1	7.533983e-10	2.817275e-11	0.1
8.560172e-10	1.1090178062479e-06	0.1	8.560172e-10	3.199236e-115	0.1	8.560172e-10	1.114608e-10	0.1	8.560172e-10	7.528154e-09	0.1	8.560172e-10	3.199236e-115	0.1	8.560172e-10	5.131731e-06	0.1	8.560172e-10	4.605775e-09	0.1	8.560172e-10	6.211687e-07	0.1	8.560172e-10	1.95163e-06	0.1	8.560172e-10	9.357202e-07	0.1	8.560172e-10	1.714801e-09	0.1	8.560172e-10	2.367799e-07	0.1	8.560172e-10	2.927427e-11	0.1
9.586361e-10	8.520607561908599e-07	0.1	9.586361e-10	3.742214e-115	0.1	9.586361e-10	1.137442e-10	0.1	9.586361e-10	7.747457e-09	0.1	9.586361e-10	3.742214e-115	0.1	9.586361e-10	5.279529e-06	0.1	9.586361e-10	4.741393e-09	0.1	9.586361e-10	6.392729e-07	0.1	9.586361e-10	2.008304e-06	0.1	9.586361e-10	9.628368e-07	0.1	9.586361e-10	1.764455e-09	0.1	9.586361e-10	2.43641e-07	0.1	9.586361e-10	3.012057e-11	0.1
1.061255e-09	6.546569001426e-07	0.1	1.061255e-09	4.296887e-115	0.1	1.061255e-09	1.152209e-10	0.1	1.061255e-09	7.916453e-09	0.1	1.061255e-09	4.296887e-115	0.1	1.061255e-09	5.392916e-06	0.1	1.061255e-09	4.846337e-09	0.1	1.061255e-09	6.532276e-07	0.1	1.061255e-09	2.051925e-06	0.1	1.061255e-09	9.836909e-07	0.1	1.061255e-09	1.802631e-09	0.1	1.061255e-09	2.489175e-07	0.1	1.061255e-09	3.07708e-11	0.1
1.18081e-09	4.815988575216e-07	0.1	1.18081e-09	4.954259e-115	0.1	1.18081e-09	1.161744e-10	0.1	1.18081e-09	8.065249e-09	0.1	1.18081e-09	4.954259e-115	0.1	1.18081e-09	5.492123e-06	0.1	1.18081e-09	4.939279e-09	0.1	1.18081e-09	6.65519e-07	0.1	1.18081e-09	2.090268e-06	0.1	1.18081e-09	1.002001e-06	0.1	1.18081e-09	1.836134e-09	0.1	1.18081e-09	2.5355e-07	0.1	1.18081e-09	3.134093e-11	0.1
1.304599e-09	3.5048015816009e-07	0.1	1.304599e-09	5.644308e-115	0.1	1.304599e-09	1.165187e-10	0.1	1.304599e-09	8.178701e-09	0.1	1.304599e-09	5.644308e-115	0.1	1.304599e-09	5.567069e-06	0.1	1.304599e-09	5.010748e-09	0.1	1.304599e-09	6.748964e-07	0.1	1.304599e-09	2.119434e-06	0.1	1.304599e-09	1.015904e-06	0.1	1.304599e-09	1.861559e-09	0.1	1.304599e-09	2.570675e-07	0.1	1.304599e-09	3.177299e-11	0.1
1.428388e-09	2.5508230328881e-07	0.1	1.428388e-09	6.341313e-115	0.1	1.428388e-09	1.163903e-10	0.1	1.428388e-09	8.261967e-09	0.1	1.428388e-09	6.341313e-115	0.1	1.428388e-09	5.621375e-06	0.1	1.428388e-09	5.063809e-09	0.1	1.428388e-09	6.817848e-07	0.1	1.428388e-09	2.14077e-06	0.1	1.428388e-09	1.026052e-06	0.1	1.428388e-09	1.880098e-09	0.1	1.428388e-09	2.596344e-07	0.1	1.428388e-09	3.208745e-11	0.1
1.557198e-09	1.8329811546013e-07	0.1	1.557198e-09	7.071909e-115	0.1	1.557198e-09	1.158984e-10	0.1	1.557198e-09	8.325381e-09	0.1	1.557198e-09	7.071909e-115	0.1	1.557198e-09	5.662002e-06	0.1	1.557198e-09	5.104854e-09	0.1	1.557198e-09	6.870378e-07	0.1	1.557198e-09	2.156949e-06	0.1	1.557198e-09	1.033721e-06	0.1	1.557198e-09	1.894091e-09	0.1	1.557198e-09	2.615742e-07	0.1	1.557198e-09	3.232418e-11	0.1
1.706091e-09	1.2512982313128e-07	0.1	1.706091e-09	7.921179e-115	0.1	1.706091e-09	1.150136e-10	0.1	1.706091e-09	8.377705e-09	0.1	1.706091e-09	7.921179e-115	0.1	1.706091e-09	5.69463e-06	0.1	1.706091e-09	5.139502e-09	0.1	1.706091e-09	6.913811e-07	0.1	1.706091e-09	2.170211e-06	0.1	1.706091e-09	1.039977e-06	0.1	1.706091e-09	1.905485e-09	0.1	1.706091e-09	2.631562e-07	0.1	1.706091e-09	3.251614e-11	0.1
