Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
5.460789e-11	9.733827660750001e-06	0.1	5.460789e-11	2.3135653000000001e-07	0.1	5.460789e-11	5.760038e-11	0.1	5.460789e-11	1.050535e-08	0.1	5.460789e-11	1.964381e-08	0.1	5.460789e-11	4.446868e-09	0.1	5.460789e-11	7.520877e-13	0.1
1.168659e-10	9.4391056640699e-06	0.1	1.168659e-10	4.8762354e-07	0.1	1.168659e-10	1.214027e-10	0.1	1.168659e-10	2.214183e-08	0.1	1.168659e-10	4.1402710000000004e-08	0.1	1.168659e-10	9.372537e-09	0.1	1.168659e-10	1.585154e-12	0.1
2.61146e-10	8.789950341592e-06	0.1	2.61146e-10	1.05208011e-06	0.1	2.61146e-10	2.619344e-10	0.1	2.61146e-10	4.777247e-08	0.1	2.61146e-10	8.932909e-08	0.1	2.61146e-10	2.022187e-08	0.1	2.61146e-10	3.420075e-12	0.1
5.208501e-10	7.7319033605751e-06	0.1	5.208501e-10	1.9720776e-06	0.1	5.208501e-10	4.909848e-10	0.1	5.208501e-10	8.954738e-08	0.1	5.208501e-10	1.67443442e-07	0.1	5.208501e-10	3.7905e-08	0.1	5.208501e-10	6.410778e-12	0.1
8.462071e-10	6.5842395231968e-06	0.1	8.462071e-10	2.9700001000000003e-06	0.1	8.462071e-10	7.394364e-10	0.1	8.462071e-10	1.348607e-07	0.1	8.462071e-10	2.5217414e-07	0.1	8.462071e-10	5.708591e-08	0.1	8.462071e-10	9.654798e-12	0.1
1.196095e-09	5.5394092816392e-06	0.1	1.196095e-09	3.8785053e-06	0.1	1.196095e-09	9.656264e-10	0.1	1.196095e-09	1.761138e-07	0.1	1.196095e-09	3.2931265e-07	0.1	1.196095e-09	7.454815e-08	0.1	1.196095e-09	1.260814e-11	0.1
1.602896e-09	4.5312185154431e-06	0.1	1.602896e-09	4.7551526e-06	0.1	1.602896e-09	1.183885e-09	0.1	1.602896e-09	2.159202e-07	0.1	1.602896e-09	4.0374631e-07	0.1	1.602896e-09	9.139805e-08	0.1	1.602896e-09	1.545793e-11	0.1
2.047639e-09	3.6377167122352003e-06	0.1	2.047639e-09	5.5320740000000005e-06	0.1	2.047639e-09	1.377316e-09	0.1	2.047639e-09	2.511984e-07	0.1	2.047639e-09	4.6971251e-07	0.1	2.047639e-09	1.063311e-07	0.1	2.047639e-09	1.798352e-11	0.1
2.492382e-09	2.9204041672476e-06	0.1	2.492382e-09	6.1557961e-06	0.1	2.492382e-09	1.532606e-09	0.1	2.492382e-09	2.795202e-07	0.1	2.492382e-09	5.2267092e-07	0.1	2.492382e-09	1.183196e-07	0.1	2.492382e-09	2.00111e-11	0.1
2.937125e-09	2.344536209818e-06	0.1	2.937125e-09	6.6565276e-06	0.1	2.937125e-09	1.657275e-09	0.1	2.937125e-09	3.022572e-07	0.1	2.937125e-09	5.6518663e-07	0.1	2.937125e-09	1.279441e-07	0.1	2.937125e-09	2.163887e-11	0.1
3.400059e-09	1.865389293949e-06	0.1	3.400059e-09	7.0731576e-06	0.1	3.400059e-09	1.761006e-09	0.1	3.400059e-09	3.211754e-07	0.1	3.400059e-09	6.0056141e-07	0.1	3.400059e-09	1.359521e-07	0.1	3.400059e-09	2.299324e-11	0.1
3.935753e-09	1.4317821070421998e-06	0.1	3.935753e-09	7.450190599999999e-06	0.1	3.935753e-09	1.85488e-09	0.1	3.935753e-09	3.382956e-07	0.1	3.935753e-09	6.3257419e-07	0.1	3.935753e-09	1.43199e-07	0.1	3.935753e-09	2.421889e-11	0.1
4.471446e-09	1.0989656914464e-06	0.1	4.471446e-09	7.7395827e-06	0.1	4.471446e-09	1.926933e-09	0.1	4.471446e-09	3.514362e-07	0.1	4.471446e-09	6.5714562e-07	0.1	4.471446e-09	1.487613e-07	0.1	4.471446e-09	2.515963e-11	0.1
5.00714e-09	8.435129525491201e-07	0.1	5.00714e-09	7.961705699999999e-06	0.1	5.00714e-09	1.982239e-09	0.1	5.00714e-09	3.615224e-07	0.1	5.00714e-09	6.7600547e-07	0.1	5.00714e-09	1.530307e-07	0.1	5.00714e-09	2.588171e-11	0.1
5.542834e-09	6.4743944859696e-07	0.1	5.542834e-09	8.1321966e-06	0.1	5.542834e-09	2.024691e-09	0.1	5.542834e-09	3.69264e-07	0.1	5.542834e-09	6.9048144e-07	0.1	5.542834e-09	1.563077e-07	0.1	5.542834e-09	2.643593e-11	0.1
6.16723e-09	4.756441727256e-07	0.1	6.16723e-09	8.2815774e-06	0.1	6.16723e-09	2.061887e-09	0.1	6.16723e-09	3.76047e-07	0.1	6.16723e-09	7.0316487e-07	0.1	6.16723e-09	1.591789e-07	0.1	6.16723e-09	2.692154e-11	0.1
6.813802e-09	3.4562819435727e-07	0.1	6.813802e-09	8.3946289e-06	0.1	6.813802e-09	2.090039e-09	0.1	6.813802e-09	3.811805e-07	0.1	6.813802e-09	7.1276383e-07	0.1	6.813802e-09	1.613519e-07	0.1	6.813802e-09	2.728904e-11	0.1
7.460374e-09	2.5115166195414996e-07	0.1	7.460374e-09	8.4767795e-06	0.1	7.460374e-09	2.110498e-09	0.1	7.460374e-09	3.849107e-07	0.1	7.460374e-09	7.197389599999999e-07	0.1	7.460374e-09	1.629309e-07	0.1	7.460374e-09	2.755609e-11	0.1
8.133278e-09	1.8014216437054e-07	0.1	8.133278e-09	8.538523799999999e-06	0.1	8.133278e-09	2.125876e-09	0.1	8.133278e-09	3.877144e-07	0.1	8.133278e-09	7.249814599999999e-07	0.1	8.133278e-09	1.641177e-07	0.1	8.133278e-09	2.775681e-11	0.1
8.911511e-09	1.2266051392053e-07	0.1	8.911511e-09	8.588505699999999e-06	0.1	8.911511e-09	2.138327e-09	0.1	8.911511e-09	3.89984e-07	0.1	8.911511e-09	7.2922527e-07	0.1	8.911511e-09	1.650783e-07	0.1	8.911511e-09	2.791929e-11	0.1
