Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
100300.3	9.9999e-06	0.1	100300.3	4.904362e-15	0.1	100300.3	1.671395e-22	0.1	100300.3	1.033685e-17	0.1	100300.3	4.943401e-19	0.1
3300300.0	9.9999e-06	0.1	3300300.0	3.658143e-14	0.1	3300300.0	1.233373e-21	0.1	3300300.0	5.124163e-14	0.1	3300300.0	6.514791e-17	0.1
89418040.0	9.99989800002e-06	0.1	89418040.0	3.501188e-14	0.1	89418040.0	1.180606e-21	0.1	89418040.0	1.78037e-12	0.1	89418040.0	0.0	0.1
314073000.0	9.99989400006e-06	0.1	314073000.0	3.504552e-14	0.1	314073000.0	1.181783e-21	0.1	314073000.0	6.288202e-12	0.1	314073000.0	8.356487e-16	0.1
463843000.0	9.99989100009e-06	0.1	463843000.0	3.495608e-14	0.1	463843000.0	1.178677e-21	0.1	463843000.0	9.292677e-12	0.1	463843000.0	1.222203e-16	0.1
988038000.0	9.9998800002e-06	0.1	988038000.0	3.495669e-14	0.1	988038000.0	1.178698e-21	0.1	988038000.0	1.980661e-11	0.1	988038000.0	1.205761e-15	0.1
2635508000.0	9.999847000530001e-06	0.1	2635508000.0	3.495745e-14	0.1	2635508000.0	1.178728e-21	0.1	2635508000.0	5.28522e-11	0.1	2635508000.0	3.462617e-16	0.1
7428148000.0	9.99975100149e-06	0.1	7428148000.0	3.495704e-14	0.1	7428148000.0	1.17874e-21	0.1	7428148000.0	1.489825e-10	0.1	7428148000.0	1.396368e-16	0.1
24202390000.0	9.999415004850001e-06	0.1	24202390000.0	3.495867e-14	0.1	24202390000.0	1.179072e-21	0.1	24202390000.0	4.854103e-10	0.1	24202390000.0	1.269251e-15	0.1
74827750000.0	9.998400015e-06	0.1	74827750000.0	3.498302e-14	0.1	74827750000.0	1.182673e-21	0.1	74827750000.0	1.500067e-09	0.1	74827750000.0	2.746184e-16	0.1
194365900000.0	9.996014038860002e-06	0.1	194365900000.0	3.515779e-14	0.1	194365900000.0	1.206821e-21	0.1	194365900000.0	3.886139e-09	0.1	194365900000.0	8.121648e-17	0.1
396274000000.0	9.99205207848e-06	0.1	396274000000.0	3.580273e-14	0.1	396274000000.0	1.29428e-21	0.1	396274000000.0	7.848367e-09	0.1	396274000000.0	2.546185e-15	0.1
700157800000.0	9.98638413516e-06	0.1	700157800000.0	3.74985e-14	0.1	700157800000.0	1.522547e-21	0.1	700157800000.0	1.35159e-08	0.1	700157800000.0	2.266065e-15	0.1
1116008000000.0	9.97950320397e-06	0.1	1116008000000.0	4.078099e-14	0.1	1116008000000.0	1.963027e-21	0.1	1116008000000.0	2.039732e-08	0.1	1116008000000.0	2.466669e-15	0.1
1648121000000.0	9.97251627384e-06	0.1	1648121000000.0	4.548738e-14	0.1	1648121000000.0	2.593487e-21	0.1	1648121000000.0	2.738441e-08	0.1	1648121000000.0	0.0	0.1
2323761000000.0	9.96650633394e-06	0.1	2323761000000.0	5.064184e-14	0.1	2323761000000.0	3.283428e-21	0.1	2323761000000.0	3.339396e-08	0.1	2323761000000.0	0.0	0.1
