Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.2654632	9.840739623432001e-06	0.1	0.2654632	2.817048e-14	0.1	0.2654632	1.287801e-13	0.1	0.2654632	2.695614e-08	0.1	0.2654632	9.343202e-08	0.1	0.2654632	1.406112e-08	0.1	0.2654632	2.47087e-08	0.1
0.3146251	9.826394769751e-06	0.1	0.3146251	2.885159e-14	0.1	0.3146251	1.291092e-13	0.1	0.3146251	3.429132e-08	0.1	0.3146251	9.490617000000001e-08	0.1	0.3146251	1.507569e-08	0.1	0.3146251	2.922979e-08	0.1
0.3659648	9.812609910358e-06	0.1	0.3659648	2.934825e-14	0.1	0.3659648	1.29527e-13	0.1	0.3659648	4.176892e-08	0.1	0.3659648	9.5826291e-08	0.1	0.3659648	1.578859e-08	0.1	0.3659648	3.390393e-08	0.1
0.4260156	9.7975970634906e-06	0.1	0.4260156	2.981684e-14	0.1	0.4260156	1.301144e-13	0.1	0.4260156	5.004289e-08	0.1	0.4260156	9.657937600000001e-08	0.1	0.4260156	1.637959e-08	0.1	0.4260156	3.929929e-08	0.1
0.4964778	9.7812582301484e-06	0.1	0.4964778	3.031569e-14	0.1	0.4964778	1.309359e-13	0.1	0.4964778	5.890166e-08	0.1	0.4964778	9.730500300000001e-08	0.1	0.4964778	1.691615e-08	0.1	0.4964778	4.551722e-08	0.1
0.5776832	9.7640244059352e-06	0.1	0.5776832	3.086772e-14	0.1	0.5776832	1.320477e-13	0.1	0.5776832	6.784417e-08	0.1	0.5776832	9.8070132e-08	0.1	0.5776832	1.744605e-08	0.1	0.5776832	5.251293e-08	0.1
0.6710992	9.7462476126156e-06	0.1	0.6710992	3.147125e-14	0.1	0.6710992	1.335209e-13	0.1	0.6710992	7.645125e-08	0.1	0.6710992	9.8893725e-08	0.1	0.6710992	1.79956e-08	0.1	0.6710992	6.030938e-08	0.1
0.7921	9.72629981808e-06	0.1	0.7921	3.216883e-14	0.1	0.7921	1.356851e-13	0.1	0.7921	8.516515e-08	0.1	0.7921	9.9845375e-08	0.1	0.7921	1.862057e-08	0.1	0.7921	6.996648e-08	0.1
0.9383607	9.7063040240388e-06	0.1	0.9383607	3.284576e-14	0.1	0.9383607	1.385872e-13	0.1	0.9383607	9.267848e-08	0.1	0.9383607	1.00774358e-07	0.1	0.9383607	1.922702e-08	0.1	0.9383607	8.09134e-08	0.1
1.101462	9.6883662088002e-06	0.1	1.101462	3.338491e-14	0.1	1.101462	1.420455e-13	0.1	1.101462	9.817801e-08	0.1	1.101462	1.01519527e-07	0.1	1.101462	1.971343e-08	0.1	1.101462	9.21201e-08	0.1
1.29298	9.6717853795845e-06	0.1	1.29298	3.378475e-14	0.1	1.29298	1.462016e-13	0.1	1.29298	1.02069e-07	0.1	1.29298	1.02075481e-07	0.1	1.29298	2.007944e-08	0.1	1.29298	1.038886e-07	0.1
1.523093	9.6564945370818e-06	0.1	1.523093	3.404448e-14	0.1	1.523093	1.51061e-13	0.1	1.523093	1.045772e-07	0.1	1.523093	1.02438475e-07	0.1	1.523093	2.032476e-08	0.1	1.523093	1.160627e-07	0.1
1.800441	9.6427537143184e-06	0.1	1.800441	3.418277e-14	0.1	1.800441	1.564053e-13	0.1	1.800441	1.059803e-07	0.1	1.800441	1.02632829e-07	0.1	1.800441	2.046512e-08	0.1	1.800441	1.280649e-07	0.1
2.077788	9.6326078198368e-06	0.1	2.077788	3.423241e-14	0.1	2.077788	1.609864e-13	0.1	2.077788	1.065692e-07	0.1	2.077788	1.02703335e-07	0.1	2.077788	2.05247e-08	0.1	2.077788	1.374916e-07	0.1
2.399757	9.6240269090792e-06	0.1	2.399757	3.424637e-14	0.1	2.399757	1.65282e-13	0.1	2.399757	1.068331e-07	0.1	2.399757	1.02723994e-07	0.1	2.399757	2.055161e-08	0.1	2.399757	1.457611e-07	0.1
2.762665	9.6172839792064e-06	0.1	2.762665	3.424388e-14	0.1	2.762665	1.689188e-13	0.1	2.762665	1.069281e-07	0.1	2.762665	1.0272151e-07	0.1	2.762665	2.056145e-08	0.1	2.762665	1.524023e-07	0.1
3.170252	9.612257031487201e-06	0.1	3.170252	3.423661e-14	0.1	3.170252	1.717712e-13	0.1	3.170252	1.069535e-07	0.1	3.170252	1.02712169e-07	0.1	3.170252	2.056424e-08	0.1	3.170252	1.574102e-07	0.1
3.691477	9.608354072078401e-06	0.1	3.691477	3.422885e-14	0.1	3.691477	1.740643e-13	0.1	3.691477	1.069553e-07	0.1	3.691477	1.02702025e-07	0.1	3.691477	2.056463e-08	0.1	3.691477	1.613207e-07	0.1
4.314186	9.605859098026401e-06	0.1	4.314186	3.42233e-14	0.1	4.314186	1.755646e-13	0.1	4.314186	1.069513e-07	0.1	4.314186	1.02694747e-07	0.1	4.314186	2.056438e-08	0.1	4.314186	1.638276e-07	0.1
5.00455	9.604524111910401e-06	0.1	5.00455	3.422023e-14	0.1	5.00455	1.763777e-13	0.1	5.00455	1.069482e-07	0.1	5.00455	1.02690719e-07	0.1	5.00455	2.056416e-08	0.1	5.00455	1.6517e-07	0.1
5.752743	9.6038771186392e-06	0.1	5.752743	3.421874e-14	0.1	5.752743	1.767742e-13	0.1	5.752743	1.069466e-07	0.1	5.752743	1.02688756e-07	0.1	5.752743	2.056405e-08	0.1	5.752743	1.658206e-07	0.1
