Batch	m_SP	4	N1a_L	T1a_L	T4a_L	N7a_L					
1.697115e-11	9.742792691612099e-06	0.1	1.697115e-11	8.850851099999999e-08	0.1	1.697115e-11	3.922303883e-11	0.1	1.697115e-11	1.25752972e-13	0.1
3.631881e-11	9.4578660555964e-06	0.1	3.631881e-11	1.85889308e-07	0.1	3.631881e-11	8.36908902e-11	0.1	3.631881e-11	5.672204400000001e-13	0.1
8.114462e-11	8.829423044180639e-06	0.1	8.114462e-11	3.977118e-07	0.1	8.114462e-11	1.8575611150000002e-10	0.1	8.114462e-11	2.7339093e-12	0.1
1.598796e-10	7.82524243622814e-06	0.1	1.598796e-10	7.2659777e-07	0.1	1.598796e-10	3.62073429e-10	0.1	1.598796e-10	9.9861671e-12	0.1
2.587115e-10	6.725243896270961e-06	0.1	2.587115e-10	1.0704408399999999e-06	0.1	2.587115e-10	5.78778239e-10	0.1	2.587115e-10	2.4252824000000002e-11	0.1
3.749732e-10	5.628090550939999e-06	0.1	3.749732e-10	1.3912643300000001e-06	0.1	3.749732e-10	8.282314729999999e-10	0.1	3.749732e-10	4.6711641e-11	0.1
5.035493e-10	4.622584142159311e-06	0.1	5.035493e-10	1.65902314e-06	0.1	5.035493e-10	1.09849331e-09	0.1	5.035493e-10	7.6689509e-11	0.1
6.813837e-10	3.5219949567926397e-06	0.1	6.813837e-10	1.91037844e-06	0.1	6.813837e-10	1.464523056e-09	0.1	6.813837e-10	1.23775637e-10	0.1
8.592181e-10	2.6845144085320884e-06	0.1	8.592181e-10	2.05689801e-06	0.1	8.592181e-10	1.8232439700000001e-09	0.1	8.592181e-10	1.7421548e-10	0.1
1.037052e-09	2.047155222032568e-06	0.1	1.037052e-09	2.12678981e-06	0.1	1.037052e-09	2.1757714879999997e-09	0.1	1.037052e-09	2.2558475e-10	0.1
1.214887e-09	1.5620175478580309e-06	0.1	1.214887e-09	2.1412745e-06	0.1	1.214887e-09	2.522649975e-09	0.1	1.214887e-09	2.7629548e-10	0.1
1.392721e-09	1.192675714708148e-06	0.1	1.392721e-09	2.1162834299999998e-06	0.1	1.392721e-09	2.8640495699999998e-09	0.1	1.392721e-09	3.2534929000000006e-10	0.1
1.570556e-09	9.1142715080248e-07	0.1	1.570556e-09	2.06374539e-06	0.1	1.570556e-09	3.19990643e-09	0.1	1.570556e-09	3.7215819e-10	0.1
1.74839e-09	6.972026158489551e-07	0.1	1.74839e-09	1.9925605300000004e-06	0.1	1.74839e-09	3.53001834e-09	0.1	1.74839e-09	4.164162e-10	0.1
1.926224e-09	5.339771952233001e-07	0.1	1.926224e-09	1.90933883e-06	0.1	1.926224e-09	3.85411466e-09	0.1	1.926224e-09	4.5800635999999997e-10	0.1
2.126575e-09	3.96081648624052e-07	0.1	2.126575e-09	1.8071989200000001e-06	0.1	2.126575e-09	4.211666409999999e-09	0.1	2.126575e-09	5.016791799999999e-10	0.1
2.341935e-09	2.8802669402674797e-07	0.1	2.341935e-09	1.6929432799999998e-06	0.1	2.341935e-09	4.58659908e-09	0.1	2.341935e-09	5.4500616e-10	0.1
2.557296e-09	2.101339970541714e-07	0.1	2.557296e-09	1.5782172600000003e-06	0.1	2.557296e-09	4.95132747e-09	0.1	2.557296e-09	5.848244e-10	0.1
2.772657e-09	1.5392382343926198e-07	0.1	2.772657e-09	1.46585536e-06	0.1	2.772657e-09	5.30546617e-09	0.1	2.772657e-09	6.2141849e-10	0.1
3.03388e-09	1.062277214236535e-07	0.1	3.03388e-09	1.335285e-06	0.1	3.03388e-09	5.72038234e-09	0.1	3.03388e-09	6.6189908e-10	0.1
