Batch	m_SP	5	N1a_L	C5H5	T1a_L	T4a_L	N7a_L							
1.133022e-11	9.7388746586112e-06	0.1	1.133022e-11	3.461292e-08	0.1	1.133022e-11	2.43611475e-07	0.1	1.133022e-11	6.09533281e-13	0.1	1.133022e-11	1.68253839e-20	0.1
2.425599e-11	9.449509836023399e-06	0.1	2.425599e-11	7.299787e-08	0.1	2.425599e-11	5.13776572e-07	0.1	2.425599e-11	1.28559028e-12	0.1	2.425599e-11	7.6346447e-20	0.1
5.415499e-11	8.812688151407673e-06	0.1	5.415499e-11	1.574708e-07	0.1	5.415499e-11	1.10834396e-06	0.1	5.415499e-11	2.773770169e-12	0.1	5.415499e-11	3.7194777000000003e-19	0.1
1.079732e-10	7.772611187374858e-06	0.1	1.079732e-10	2.954258e-07	0.1	1.079732e-10	2.07941425e-06	0.1	1.079732e-10	5.205502246e-12	0.1	1.079732e-10	1.41979547e-18	0.1
1.756414e-10	6.6372725543860735e-06	0.1	1.756414e-10	4.460024e-07	0.1	1.756414e-10	3.13943344e-06	0.1	1.756414e-10	7.862093314999999e-12	0.1	1.756414e-10	3.5745852e-18	0.1
2.485564e-10	5.598804621958916e-06	0.1	2.485564e-10	5.837163e-07	0.1	2.485564e-10	4.1090155699999995e-06	0.1	2.485564e-10	1.0294656397e-11	0.1	2.485564e-10	6.7945146999999995e-18	0.1
3.33297e-10	4.594274484888516e-06	0.1	3.33297e-10	7.169137e-07	0.1	3.33297e-10	5.04691867e-06	0.1	3.33297e-10	1.2651133389999998e-11	0.1	3.33297e-10	1.15196079e-17	0.1
4.259213e-10	3.701259672762328e-06	0.1	4.259213e-10	8.353086e-07	0.1	4.259213e-10	5.8807123e-06	0.1	4.259213e-10	1.475017532e-11	0.1	4.259213e-10	1.7680043400000002e-17	0.1
5.185457e-10	2.98182839226482e-06	0.1	5.185457e-10	9.306765e-07	0.1	5.185457e-10	6.5524382e-06	0.1	5.185457e-10	1.6445545659999998e-11	0.1	5.185457e-10	2.4683912000000002e-17	0.1
6.1117e-10	2.402239478081138e-06	0.1	6.1117e-10	1.007496e-06	0.1	6.1117e-10	7.0936021e-06	0.1	6.1117e-10	1.781571829e-11	0.1	6.1117e-10	3.2367432e-17	0.1
7.075574e-10	1.9183906931845695e-06	0.1	7.075574e-10	1.071617e-06	0.1	7.075574e-10	7.5453778e-06	0.1	7.075574e-10	1.8964163499999998e-11	0.1	7.075574e-10	4.0943046e-17	0.1
8.189972e-10	1.4791228174422673e-06	0.1	8.189972e-10	1.129821e-06	0.1	8.189972e-10	7.9555329e-06	0.1	8.189972e-10	2.00125816e-11	0.1	8.189972e-10	5.1442208e-17	0.1
9.30437e-10	1.1404395904604695e-06	0.1	9.30437e-10	1.17469e-06	0.1	9.30437e-10	8.2717718e-06	0.1	9.30437e-10	2.082710569e-11	0.1	9.30437e-10	6.2430892e-17	0.1
1.041877e-09	8.793080318813923e-07	0.1	1.041877e-09	1.209279e-06	0.1	1.041877e-09	8.515602199999999e-06	0.1	1.041877e-09	2.1461301480000002e-11	0.1	1.041877e-09	7.3797291e-17	0.1
1.153317e-09	6.779701195278284e-07	0.1	1.153317e-09	1.235943e-06	0.1	1.153317e-09	8.7036022e-06	0.1	1.153317e-09	2.195646226e-11	0.1	1.153317e-09	8.545525699999999e-17	0.1
1.282832e-09	5.011449842006551e-07	0.1	1.282832e-09	1.259357e-06	0.1	1.282832e-09	8.8687152e-06	0.1	1.282832e-09	2.239900855e-11	0.1	1.282832e-09	9.9283345e-17	0.1
1.416867e-09	3.6655399983204937e-07	0.1	1.416867e-09	1.277175e-06	0.1	1.416867e-09	8.9943938e-06	0.1	1.416867e-09	2.27444525e-11	0.1	1.416867e-09	1.1383078e-16	0.1
1.550901e-09	2.681103159137145e-07	0.1	1.550901e-09	1.290205e-06	0.1	1.550901e-09	9.0863209e-06	0.1	1.550901e-09	2.300585632e-11	0.1	1.550901e-09	1.2855562999999999e-16	0.1
1.684936e-09	1.9610570772781895e-07	0.1	1.684936e-09	1.299734e-06	0.1	1.684936e-09	9.1535591e-06	0.1	1.684936e-09	2.3205789729999998e-11	0.1	1.684936e-09	1.4341080600000002e-16	0.1
1.847406e-09	1.3423088126324008e-07	0.1	1.847406e-09	1.30792e-06	0.1	1.847406e-09	9.2113377e-06	0.1	1.847406e-09	2.3389078010000003e-11	0.1	1.847406e-09	1.61543638e-16	0.1
