Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
4.836012e-13	9.86933930562e-06	0.1	4.836012e-13	4.462687e-11	0.1	4.836012e-13	1.30107498e-07	0.1	4.836012e-13	4.547257e-13	0.1	4.836012e-13	1.255537e-10	0.1	4.836012e-13	2.4551288e-10	0.1	4.836012e-13	2.829838e-16	0.1
1.431254e-12	9.618417814859999e-06	0.1	1.431254e-12	1.30394e-10	0.1	1.431254e-12	3.8015755e-07	0.1	1.431254e-12	1.328651e-12	0.1	1.431254e-12	3.668521e-10	0.1	1.431254e-12	7.1735733e-10	0.1	1.431254e-12	8.268427e-16	0.1
3.754202e-12	9.02999669913e-06	0.1	3.754202e-12	3.315214e-10	0.1	3.754202e-12	9.6653485e-07	0.1	3.754202e-12	3.378039e-12	0.1	3.754202e-12	9.327061e-10	0.1	3.754202e-12	1.82385118e-09	0.1	3.754202e-12	2.102213e-15	0.1
8.050425e-12	8.034936649830001e-06	0.1	8.050425e-12	6.716418e-10	0.1	8.050425e-12	1.9581395e-06	0.1	8.050425e-12	6.843697e-12	0.1	8.050425e-12	1.889604e-09	0.1	8.050425e-12	3.6950087e-09	0.1	8.050425e-12	4.258953e-15	0.1
1.111053e-11	7.39377706149e-06	0.1	1.111053e-11	8.907957e-10	0.1	1.111053e-11	2.5970723e-06	0.1	1.111053e-11	9.076767e-12	0.1	1.111053e-11	2.506175e-09	0.1	1.111053e-11	4.9006746e-09	0.1	1.111053e-11	5.648632e-15	0.1
1.488947e-11	6.6721572777600005e-06	0.1	1.488947e-11	1.137452e-09	0.1	1.488947e-11	3.3161858000000003e-06	0.1	1.488947e-11	1.159007e-11	0.1	1.488947e-11	3.200119e-09	0.1	1.488947e-11	6.2576423e-09	0.1	1.488947e-11	7.212703e-15	0.1
2.029416e-11	5.76074639196e-06	0.1	2.029416e-11	1.44898e-09	0.1	2.029416e-11	4.2244309000000004e-06	0.1	2.029416e-11	1.476439e-11	0.1	2.029416e-11	4.076576e-09	0.1	2.029416e-11	7.9715022e-09	0.1	2.029416e-11	9.188139e-15	0.1
2.741863e-11	4.7467225323e-06	0.1	2.741863e-11	1.795582e-09	0.1	2.741863e-11	5.2349324e-06	0.1	2.741863e-11	1.829609e-11	0.1	2.741863e-11	5.05171e-09	0.1	2.741863e-11	9.8783188e-09	0.1	2.741863e-11	1.138598e-14	0.1
3.514752e-11	3.84747252489e-06	0.1	3.514752e-11	2.102954e-09	0.1	3.514752e-11	6.1310602e-06	0.1	3.514752e-11	2.142806e-11	0.1	3.514752e-11	5.916473e-09	0.1	3.514752e-11	1.1569311600000001e-08	0.1	3.514752e-11	1.333506e-14	0.1
4.529407e-11	2.9202717969900002e-06	0.1	4.529407e-11	2.419879e-09	0.1	4.529407e-11	7.0550412e-06	0.1	4.529407e-11	2.465737e-11	0.1	4.529407e-11	6.808114e-09	0.1	4.529407e-11	1.3312858100000001e-08	0.1	4.529407e-11	1.534471e-14	0.1
5.544063e-11	2.21651683461e-06	0.1	5.544063e-11	2.660429e-09	0.1	5.544063e-11	7.7563516e-06	0.1	5.544063e-11	2.710845e-11	0.1	5.544063e-11	7.48488e-09	0.1	5.544063e-11	1.46362391e-08	0.1	5.544063e-11	1.687007e-14	0.1
6.558718e-11	1.6823591762400001e-06	0.1	6.558718e-11	2.843008e-09	0.1	6.558718e-11	8.2886537e-06	0.1	6.558718e-11	2.896885e-11	0.1	6.558718e-11	7.998551e-09	0.1	6.558718e-11	1.56406864e-08	0.1	6.558718e-11	1.802782e-14	0.1
7.573374e-11	1.27692823059e-06	0.1	7.573374e-11	2.981588e-09	0.1	7.573374e-11	8.6926779e-06	0.1	7.573374e-11	3.038091e-11	0.1	7.573374e-11	8.388434e-09	0.1	7.573374e-11	1.64030862e-08	0.1	7.573374e-11	1.890657e-14	0.1
8.58803e-11	9.692016078870002e-07	0.1	8.58803e-11	3.086772e-09	0.1	8.58803e-11	8.9993347e-06	0.1	8.58803e-11	3.145268e-11	0.1	8.58803e-11	8.684358e-09	0.1	8.58803e-11	1.69817488e-08	0.1	8.58803e-11	1.957356e-14	0.1
9.602685e-11	7.356340435860001e-07	0.1	9.602685e-11	3.166607e-09	0.1	9.602685e-11	9.2320908e-06	0.1	9.602685e-11	3.226617e-11	0.1	9.602685e-11	8.908968e-09	0.1	9.602685e-11	1.7420961000000002e-08	0.1	9.602685e-11	2.00798e-14	0.1
1.061734e-10	5.58353916405e-07	0.1	1.061734e-10	3.227203e-09	0.1	1.061734e-10	9.4087551e-06	0.1	1.061734e-10	3.288361e-11	0.1	1.061734e-10	9.079449e-09	0.1	1.061734e-10	1.77543242e-08	0.1	1.061734e-10	2.046405e-14	0.1
