Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
1.661463e-09	0.9883486	0.1	1.661463e-09	0.0004150463	0.1	1.661463e-09	0.002089617	0.1	1.661463e-09	0.001714773	0.1	1.661463e-09	0.00181377	0.1
2.537306e-09	0.9822765	0.1	2.537306e-09	0.0005935243	0.1	2.537306e-09	0.003198753	0.1	2.537306e-09	0.002608235	0.1	2.537306e-09	0.002758	0.1
3.591198e-09	0.9750353	0.1	3.591198e-09	0.0007775347	0.1	3.591198e-09	0.004537316	0.1	3.591198e-09	0.003673901	0.1	3.591198e-09	0.003882372	0.1
4.693062e-09	0.9675417	0.1	4.693062e-09	0.0009390809	0.1	4.693062e-09	0.005939055	0.1	4.693062e-09	0.004777265	0.1	4.693062e-09	0.005043313	0.1
5.986818e-09	0.9588446	0.1	5.986818e-09	0.001094931	0.1	5.986818e-09	0.007584953	0.1	5.986818e-09	0.006059007	0.1	5.986818e-09	0.006386255	0.1
7.280574e-09	0.950258	0.1	7.280574e-09	0.001220443	0.1	7.280574e-09	0.009228259	0.1	7.280574e-09	0.00732629	0.1	7.280574e-09	0.007706228	0.1
8.574329e-09	0.9417819	0.1	8.574329e-09	0.001321027	0.1	8.574329e-09	0.01086682	0.1	8.574329e-09	0.008579577	0.1	8.574329e-09	0.009002119	0.1
9.868085e-09	0.9334163	0.1	9.868085e-09	0.001401137	0.1	9.868085e-09	0.012499	0.1	9.868085e-09	0.009819348	0.1	9.868085e-09	0.01027293	0.1
1.116184e-08	0.9251606	0.1	1.116184e-08	0.00146444	0.1	1.116184e-08	0.0141236	0.1	1.116184e-08	0.01104609	0.1	1.116184e-08	0.01151777	0.1
1.256221e-08	0.9163478	0.1	1.256221e-08	0.001517495	0.1	1.256221e-08	0.01587254	0.1	1.256221e-08	0.0123598	0.1	1.256221e-08	0.01283499	0.1
1.412248e-08	0.9066781	0.1	1.412248e-08	0.001561364	0.1	1.412248e-08	0.01780867	0.1	1.412248e-08	0.01380696	0.1	1.412248e-08	0.01426463	0.1
1.568276e-08	0.8971641	0.1	1.568276e-08	0.001592489	0.1	1.568276e-08	0.01973103	0.1	1.568276e-08	0.01523745	0.1	1.568276e-08	0.0156532	0.1
1.724304e-08	0.8878039	0.1	1.724304e-08	0.001613603	0.1	1.724304e-08	0.02163934	0.1	1.724304e-08	0.01665208	0.1	1.724304e-08	0.01699985	0.1
1.880331e-08	0.878595	0.1	1.880331e-08	0.001626866	0.1	1.880331e-08	0.02353359	0.1	1.880331e-08	0.01805159	0.1	1.880331e-08	0.01830388	0.1
2.055333e-08	0.8684435	0.1	2.055333e-08	0.001634502	0.1	2.055333e-08	0.02564165	0.1	2.055333e-08	0.01960419	0.1	2.055333e-08	0.01971514	0.1
2.242984e-08	0.8577627	0.1	2.242984e-08	0.001636217	0.1	2.242984e-08	0.02788307	0.1	2.242984e-08	0.02124996	0.1	2.242984e-08	0.02116753	0.1
2.430635e-08	0.8472889	0.1	2.430635e-08	0.001632947	0.1	2.430635e-08	0.03010543	0.1	2.430635e-08	0.02287707	0.1	2.430635e-08	0.02255659	0.1
2.618286e-08	0.8370176	0.1	2.618286e-08	0.001626013	0.1	2.618286e-08	0.03230943	0.1	2.618286e-08	0.02448648	0.1	2.618286e-08	0.02388227	0.1
2.821634e-08	0.8261105	0.1	2.821634e-08	0.001615511	0.1	2.821634e-08	0.03467787	0.1	2.821634e-08	0.02621156	0.1	2.821634e-08	0.02524754	0.1
3.048525e-08	0.8142077	0.1	3.048525e-08	0.00160123	0.1	3.048525e-08	0.03729716	0.1	3.048525e-08	0.02811431	0.1	3.048525e-08	0.02668409	0.1
3.275417e-08	0.8025785	0.1	3.275417e-08	0.001585142	0.1	3.275417e-08	0.03989287	0.1	3.275417e-08	0.02999494	0.1	3.275417e-08	0.02803036	0.1
3.502309e-08	0.791215	0.1	3.502309e-08	0.001567907	0.1	3.502309e-08	0.04246601	0.1	3.502309e-08	0.0318545	0.1	3.502309e-08	0.02928805	0.1
3.774784e-08	0.777908	0.1	3.774784e-08	0.001546337	0.1	3.774784e-08	0.04552745	0.1	3.774784e-08	0.03406104	0.1	3.774784e-08	0.03068435	0.1
4.04726e-08	0.7649586	0.1	4.04726e-08	0.001524315	0.1	4.04726e-08	0.04855868	0.1	4.04726e-08	0.03623967	0.1	4.04726e-08	0.03196017	0.1
4.319735e-08	0.7523535	0.1	4.319735e-08	0.001502188	0.1	4.319735e-08	0.05156053	0.1	4.319735e-08	0.03839138	0.1	4.319735e-08	0.03312028	0.1
4.650592e-08	0.7374913	0.1	4.650592e-08	0.001475488	0.1	4.650592e-08	0.05516679	0.1	4.650592e-08	0.04096895	0.1	4.650592e-08	0.03438086	0.1
4.981449e-08	0.7230947	0.1	4.981449e-08	0.001449185	0.1	4.981449e-08	0.05873093	0.1	4.981449e-08	0.04350882	0.1	4.981449e-08	0.03548829	0.1
5.339154e-08	0.7080285	0.1	5.339154e-08	0.001421332	0.1	5.339154e-08	0.06253689	0.1	5.339154e-08	0.04621307	0.1	5.339154e-08	0.0365251	0.1
