Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
1.134436e-12	0.9887213149999999	0.1	1.134436e-12	0.0030251992	0.1	1.134436e-12	2.737232e-06	0.1	1.134436e-12	0.003754905	0.1	1.134436e-12	1.802836e-07	0.1
1.331048e-12	0.986778951	0.1	1.331048e-12	0.0036137473	0.1	1.331048e-12	3.267862e-06	0.1	1.331048e-12	0.004401473	0.1	1.331048e-12	2.121199e-07	0.1
1.52766e-12	0.984840492	0.1	1.52766e-12	0.0042109814	0.1	1.52766e-12	3.811327e-06	0.1	1.52766e-12	0.005046805	0.1	1.52766e-12	2.440148e-07	0.1
1.724272e-12	0.9829054829999999	0.1	1.724272e-12	0.0048147338	0.1	1.724272e-12	4.366766e-06	0.1	1.724272e-12	0.0056909	0.1	1.724272e-12	2.759434e-07	0.1
1.920883e-12	0.98097429	0.1	1.920883e-12	0.0054233162	0.1	1.920883e-12	4.933478e-06	0.1	1.920883e-12	0.006333763	0.1	1.920883e-12	3.078863e-07	0.1
2.141999e-12	0.9788067739999999	0.1	2.141999e-12	0.0061118947	0.1	2.141999e-12	5.583587e-06	0.1	2.141999e-12	0.007055272	0.1	2.141999e-12	3.438085e-07	0.1
2.37945e-12	0.976484304	0.1	2.37945e-12	0.006854679	0.1	2.37945e-12	6.296064e-06	0.1	2.37945e-12	0.007828355	0.1	2.37945e-12	3.823643e-07	0.1
2.616901e-12	0.974167061	0.1	2.616901e-12	0.007599622	0.1	2.616901e-12	7.022761e-06	0.1	2.616901e-12	0.008599646	0.1	2.616901e-12	4.208836e-07	0.1
2.854353e-12	0.971855267	0.1	2.854353e-12	0.0083457426	0.1	2.854353e-12	7.763162e-06	0.1	2.854353e-12	0.00936915	0.1	2.854353e-12	4.593548e-07	0.1
3.139516e-12	0.969085917	0.1	3.139516e-12	0.0092423259	0.1	3.139516e-12	8.669864e-06	0.1	3.139516e-12	0.01029091	0.1	3.139516e-12	5.054801e-07	0.1
3.424679e-12	0.9663242120000001	0.1	3.424679e-12	0.0101386542	0.1	3.424679e-12	9.595154e-06	0.1	3.424679e-12	0.01121011	0.1	3.424679e-12	5.515119e-07	0.1
3.709842e-12	0.963570174	0.1	3.709842e-12	0.0110340882	0.1	3.709842e-12	1.053857e-05	0.1	3.709842e-12	0.01212674	0.1	3.709842e-12	5.974421e-07	0.1
4.052096e-12	0.9602747300000001	0.1	4.052096e-12	0.012106996	0.1	4.052096e-12	1.169428e-05	0.1	4.052096e-12	0.01322352	0.1	4.052096e-12	6.524259e-07	0.1
4.39435e-12	0.9569903129999999	0.1	4.39435e-12	0.0131774597	0.1	4.39435e-12	1.287504e-05	0.1	4.39435e-12	0.01431661	0.1	4.39435e-12	7.072482e-07	0.1
4.76422e-12	0.953453049	0.1	4.76422e-12	0.014331153000000001	0.1	4.76422e-12	1.417874e-05	0.1	4.76422e-12	0.01549378	0.1	4.76422e-12	7.663073e-07	0.1
5.175512e-12	0.9495347110000001	0.1	5.175512e-12	0.015609896	0.1	5.175512e-12	1.566166e-05	0.1	5.175512e-12	0.01679778	0.1	5.175512e-12	8.317483e-07	0.1
5.604295e-12	0.945466403	0.1	5.604295e-12	0.016938117699999998	0.1	5.604295e-12	1.724435e-05	0.1	5.604295e-12	0.01815162	0.1	5.604295e-12	8.997085e-07	0.1
6.103042e-12	0.94075553	0.1	6.103042e-12	0.018476568999999998	0.1	6.103042e-12	1.913175e-05	0.1	6.103042e-12	0.0197192	0.1	6.103042e-12	9.78416e-07	0.1
6.624482e-12	0.935855038	0.1	6.624482e-12	0.020077401	0.1	6.624482e-12	2.115775e-05	0.1	6.624482e-12	0.02134988	0.1	6.624482e-12	1.06031e-06	0.1
7.236694e-12	0.930133113	0.1	7.236694e-12	0.021946865	0.1	7.236694e-12	2.360428e-05	0.1	7.236694e-12	0.02325374	0.1	7.236694e-12	1.155944e-06	0.1
7.90349e-12	0.9239400710000001	0.1	7.90349e-12	0.023970635	0.1	7.90349e-12	2.635112e-05	0.1	7.90349e-12	0.02531428	0.1	7.90349e-12	1.259472e-06	0.1
8.65216e-12	0.917034719	0.1	8.65216e-12	0.026227505999999998	0.1	8.65216e-12	2.953589e-05	0.1	8.65216e-12	0.02761167	0.1	8.65216e-12	1.374926e-06	0.1
9.466944e-12	0.9095770698000001	0.1	9.466944e-12	0.028665208999999997	0.1	9.466944e-12	3.312102e-05	0.1	9.466944e-12	0.03009263	0.1	9.466944e-12	1.499634e-06	0.1
1.03809e-11	0.9012827619999999	0.1	1.03809e-11	0.031376821	0.1	1.03809e-11	3.72878e-05	0.1	1.03809e-11	0.03285175	0.1	1.03809e-11	1.638361e-06	0.1
1.129485e-11	0.8930627906999999	0.1	1.129485e-11	0.034064461000000004	0.1	1.129485e-11	4.160558e-05	0.1	1.129485e-11	0.03558586	0.1	1.129485e-11	1.775868e-06	0.1
1.220881e-11	0.8849170056000001	0.1	1.220881e-11	0.036728288	0.1	1.220881e-11	4.607167e-05	0.1	1.220881e-11	0.03829514	0.1	1.220881e-11	1.912163e-06	0.1
1.312276e-11	0.8768446562000001	0.1	1.312276e-11	0.039368459	0.1	1.312276e-11	5.068349e-05	0.1	1.312276e-11	0.04097977	0.1	1.312276e-11	2.047255e-06	0.1
1.415092e-11	0.8678506668	0.1	1.415092e-11	0.042310467000000004	0.1	1.415092e-11	5.604261e-05	0.1	1.415092e-11	0.04397065	0.1	1.415092e-11	2.197801e-06	0.1
1.525523e-11	0.8582926868999999	0.1	1.525523e-11	0.045437511	0.1	1.525523e-11	6.199635e-05	0.1	1.525523e-11	0.0471488	0.1	1.525523e-11	2.357825e-06	0.1
1.635954e-11	0.8488393721	0.1	1.635954e-11	0.048530816	0.1	1.635954e-11	6.815067e-05	0.1	1.635954e-11	0.05029182	0.1	1.635954e-11	2.516135e-06	0.1
1.746385e-11	0.8394897424999999	0.1	1.746385e-11	0.051590668000000006	0.1	1.746385e-11	7.450132e-05	0.1	1.746385e-11	0.05340004	0.1	1.746385e-11	2.672745e-06	0.1
1.865668e-11	0.8295061563999999	0.1	1.865668e-11	0.054858593000000004	0.1	1.865668e-11	8.157681e-05	0.1	1.865668e-11	0.05671868	0.1	1.865668e-11	2.840017e-06	0.1
1.998229e-11	0.8185506065000001	0.1	1.998229e-11	0.05844537899999999	0.1	1.998229e-11	8.969674e-05	0.1	1.998229e-11	0.06036003	0.1	1.998229e-11	3.023627e-06	0.1
2.130791e-11	0.8077401310000001	0.1	2.130791e-11	0.061985383000000005	0.1	2.130791e-11	9.808031e-05	0.1	2.130791e-11	0.06395272	0.1	2.130791e-11	3.204861e-06	0.1
2.263352e-11	0.7970730983000001	0.1	2.263352e-11	0.065479132	0.1	2.263352e-11	0.0001067208	0.1	2.263352e-11	0.0674973	0.1	2.263352e-11	3.383745e-06	0.1
2.417829e-11	0.7848214081	0.1	2.417829e-11	0.06949277599999999	0.1	2.417829e-11	0.000117105	0.1	2.417829e-11	0.07156792	0.1	2.417829e-11	3.589272e-06	0.1
2.577784e-11	0.7723354804	0.1	2.577784e-11	0.0735842	0.1	2.577784e-11	0.0001282048	0.1	2.577784e-11	0.07571579	0.1	2.577784e-11	3.798808e-06	0.1
2.737739e-11	0.7600502778	0.1	2.737739e-11	0.07761079500000001	0.1	2.737739e-11	0.0001396471	0.1	2.737739e-11	0.07979634	0.1	2.737739e-11	4.005052e-06	0.1
2.924433e-11	0.7459616381	0.1	2.924433e-11	0.082229753	0.1	2.924433e-11	0.000153421	0.1	2.924433e-11	0.08447516	0.1	2.924433e-11	4.241671e-06	0.1
3.117812e-11	0.7316480900000001	0.1	3.117812e-11	0.086923851	0.1	3.117812e-11	0.000168147	0.1	3.117812e-11	0.08922785	0.1	3.117812e-11	4.48218e-06	0.1
3.319437e-11	0.7170215717999999	0.1	3.319437e-11	0.09172203000000001	0.1	3.319437e-11	0.0001839793	0.1	3.319437e-11	0.09408353	0.1	3.319437e-11	4.728063e-06	0.1
3.554048e-11	0.7003770551	0.1	3.554048e-11	0.097184034	0.1	3.554048e-11	0.0002029908	0.1	3.554048e-11	0.09960799	0.1	3.554048e-11	5.00802e-06	0.1
3.798334e-11	0.683465669	0.1	3.798334e-11	0.10273574199999999	0.1	3.798334e-11	0.0002234295	0.1	3.798334e-11	0.1052198	0.1	3.798334e-11	5.292637e-06	0.1
4.081327e-11	0.6643967626	0.1	4.081327e-11	0.10899824899999999	0.1	4.081327e-11	0.0002478853	0.1	4.081327e-11	0.111546	0.1	4.081327e-11	5.613773e-06	0.1
4.387692e-11	0.6443679867000001	0.1	4.387692e-11	0.11557895400000001	0.1	4.387692e-11	0.0002752505	0.1	4.387692e-11	0.1181887	0.1	4.387692e-11	5.951318e-06	0.1
4.729113e-11	0.6227779854	0.1	4.729113e-11	0.122676122	0.1	4.729113e-11	0.0003067686	0.1	4.729113e-11	0.125347	0.1	4.729113e-11	6.315466e-06	0.1
5.130288e-11	0.5983602666	0.1	5.130288e-11	0.13070743499999998	0.1	5.130288e-11	0.0003450807	0.1	5.130288e-11	0.1334401	0.1	5.130288e-11	6.727687e-06	0.1
5.588393e-11	0.5716837753	0.1	5.588393e-11	0.139487231	0.1	5.588393e-11	0.000390379	0.1	5.588393e-11	0.1422782	0.1	5.588393e-11	7.178509e-06	0.1
6.109482e-11	0.5428321131	0.1	6.109482e-11	0.148989841	0.1	6.109482e-11	0.0004437212	0.1	6.109482e-11	0.1518325	0.1	6.109482e-11	7.66667e-06	0.1
6.764051e-11	0.5087181021	0.1	6.764051e-11	0.160235201	0.1	6.764051e-11	0.0005131501	0.1	6.764051e-11	0.1631231	0.1	6.764051e-11	8.244669e-06	0.1
7.418621e-11	0.4768283662	0.1	7.418621e-11	0.170757102	0.1	7.418621e-11	0.0005849186	0.1	7.418621e-11	0.1736712	0.1	7.418621e-11	8.785801e-06	0.1
8.07319e-11	0.4470150654999999	0.1	8.07319e-11	0.18060269099999998	0.1	8.07319e-11	0.0006586796	0.1	8.07319e-11	0.1835263	0.1	8.07319e-11	9.292435e-06	0.1
8.72776e-11	0.4191398093	0.1	8.72776e-11	0.18981637699999998	0.1	8.72776e-11	0.000734121	0.1	8.72776e-11	0.1927353	0.1	8.72776e-11	9.766805e-06	0.1
9.40858e-11	0.3920629182	0.1	9.40858e-11	0.19877381	0.1	9.40858e-11	0.0008140689	0.1	9.40858e-11	0.201675	0.1	9.40858e-11	1.022822e-05	0.1
1.01944e-10	0.36306361519999997	0.1	1.01944e-10	0.20837582999999998	0.1	1.01944e-10	0.0009078589	0.1	1.01944e-10	0.211243	0.1	1.01944e-10	1.072311e-05	0.1
1.098023e-10	0.3362939715	0.1	1.098023e-10	0.21724801	0.1	1.098023e-10	0.001002897	0.1	1.098023e-10	0.220069	0.1	1.098023e-10	1.118061e-05	0.1
