Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.000213358	9.874250269065e-06	0.1	0.000213358	1.725541e-11	0.1	0.000213358	1.080221e-112	0.1	0.000213358	2.991507e-08	0.1	0.000213358	9.571789e-08	0.1
0.0004381329	9.743597639910601e-06	0.1	0.0004381329	1.702727e-11	0.1	0.0004381329	2.203599e-112	0.1	0.0004381329	6.103593e-08	0.1	0.0004381329	1.95249e-07	0.1
0.0008876828	9.487499380210499e-06	0.1	0.0008876828	1.658043e-11	0.1	0.0008876828	4.405965e-112	0.1	0.0008876828	1.220717e-07	0.1	0.0008876828	3.903129e-07	0.1
0.00165834	9.064271198367e-06	0.1	0.00165834	1.5843e-11	0.1	0.00165834	8.047655e-112	0.1	0.00165834	2.231342e-07	0.1	0.00165834	7.124797e-07	0.1
0.002942768	8.401557540802e-06	0.1	0.002942768	1.469083e-11	0.1	0.002942768	1.376003e-111	0.1	0.002942768	3.823273e-07	0.1	0.002942768	1.216003e-06	0.1
0.004575099	7.631865363696e-06	0.1	0.004575099	1.335649e-11	0.1	0.004575099	2.04222e-111	0.1	0.004575099	5.698266e-07	0.1	0.004575099	1.7982e-06	0.1
0.007060705	6.6020785309621995e-06	0.1	0.007060705	1.157748e-11	0.1	0.007060705	2.941851e-111	0.1	0.007060705	8.284966e-07	0.1	0.007060705	2.569325e-06	0.1
0.00975963	5.6558221205871005e-06	0.1	0.00975963	9.94863e-12	0.1	0.00975963	3.782791e-111	0.1	0.00975963	1.079649e-06	0.1	0.00975963	3.264437e-06	0.1
0.01245855	4.8632955631281e-06	0.1	0.01245855	8.58818e-12	0.1	0.01245855	4.504467e-111	0.1	0.01245855	1.306361e-06	0.1	0.01245855	3.830261e-06	0.1
0.01515748	4.201097621608801e-06	0.1	0.01515748	7.453516e-12	0.1	0.01515748	5.126378e-111	0.1	0.01515748	1.513622e-06	0.1	0.01515748	4.285207e-06	0.1
