Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
5.665455e-12	9.777007228950001e-06	0.1	5.665455e-12	2.151555e-08	0.1	5.665455e-12	2.336878e-12	0.1	5.665455e-12	3.938636e-11	0.1	5.665455e-12	6.513211e-08	0.1	5.665455e-12	1.165857e-07	0.1	5.665455e-12	1.538694e-10	0.1	5.665455e-12	4.237968e-09	0.1	5.665455e-12	1.060805e-08	0.1	5.665455e-12	3.72332e-09	0.1	5.665455e-12	1.060805e-12	0.1	5.665455e-12	8.98008e-10	0.1	5.665455e-12	1.554446e-14	0.1
1.260718e-11	9.51066389241e-06	0.1	1.260718e-11	4.718292e-08	0.1	1.260718e-11	5.129177e-12	0.1	1.260718e-11	8.645064e-11	0.1	1.260718e-11	1.429971e-07	0.1	1.260718e-11	2.559041e-07	0.1	1.260718e-11	3.377339e-10	0.1	1.260718e-11	9.30207e-09	0.1	1.260718e-11	2.328398e-08	0.1	1.260718e-11	8.172447e-09	0.1	1.260718e-11	2.328398e-12	0.1	1.260718e-11	1.97107e-09	0.1	1.260718e-11	3.41191e-14	0.1
2.615251e-11	9.0116619812947e-06	0.1	2.615251e-11	9.513895e-08	0.1	2.615251e-11	1.036026e-11	0.1	2.615251e-11	1.746274e-10	0.1	2.615251e-11	2.889931e-07	0.1	2.615251e-11	5.169401e-07	0.1	2.615251e-11	6.82211e-10	0.1	2.615251e-11	1.878982e-08	0.1	2.615251e-11	4.703274e-08	0.1	2.615251e-11	1.650802e-08	0.1	2.615251e-11	4.703272e-12	0.1	2.615251e-11	3.981483e-09	0.1	2.615251e-11	6.891922e-14	0.1
5.02331e-11	8.1883104783812e-06	0.1	5.02331e-11	1.738434e-07	0.1	5.02331e-11	1.899034e-11	0.1	5.02331e-11	3.201199e-10	0.1	5.02331e-11	5.302486e-07	0.1	5.02331e-11	9.477086e-07	0.1	5.02331e-11	1.250602e-09	0.1	5.02331e-11	3.444461e-08	0.1	5.02331e-11	8.621811e-08	0.1	5.02331e-11	3.026169e-08	0.1	5.02331e-11	8.621803e-12	0.1	5.02331e-11	7.298657e-09	0.1	5.02331e-11	1.263393e-13	0.1
8.363551e-11	7.169287872517801e-06	0.1	8.363551e-11	2.703805e-07	0.1	8.363551e-11	2.966892e-11	0.1	8.363551e-11	5.001921e-10	0.1	8.363551e-11	8.295872e-07	0.1	8.363551e-11	1.480976e-06	0.1	8.363551e-11	1.954085e-09	0.1	8.363551e-11	5.381989e-08	0.1	8.363551e-11	1.347162e-07	0.1	8.363551e-11	4.728399e-08	0.1	8.363551e-11	1.34716e-11	0.1	8.363551e-11	1.140418e-08	0.1	8.363551e-11	1.974055e-13	0.1
1.302446e-10	5.9557550595032e-06	0.1	1.302446e-10	3.837092e-07	0.1	1.302446e-10	4.23811e-11	0.1	1.302446e-10	7.146409e-10	0.1	1.302446e-10	1.187464e-06	0.1	1.302446e-10	2.116264e-06	0.1	1.302446e-10	2.791868e-09	0.1	1.302446e-10	7.689359e-08	0.1	1.302446e-10	1.924714e-07	0.1	1.302446e-10	6.755547e-08	0.1	1.302446e-10	1.92471e-11	0.1	1.302446e-10	1.629335e-08	0.1	1.302446e-10	2.820366e-13	0.1
1.768537e-10	4.9476365440448e-06	0.1	1.768537e-10	4.759942e-07	0.1	1.768537e-10	5.293608e-11	0.1	1.768537e-10	8.927961e-10	0.1	1.768537e-10	1.486358e-06	0.1	1.768537e-10	2.644285e-06	0.1	1.768537e-10	3.487866e-09	0.1	1.768537e-10	9.606178e-08	0.1	1.768537e-10	2.404507e-07	0.1	1.768537e-10	8.439564e-08	0.1	1.768537e-10	2.4045e-11	0.1	1.768537e-10	2.035494e-08	0.1	1.768537e-10	3.523424e-13	0.1
2.473625e-10	3.7373247576779996e-06	0.1	2.473625e-10	5.83421e-07	0.1	2.473625e-10	6.5598e-11	0.1	2.473625e-10	1.106693e-09	0.1	2.473625e-10	1.848083e-06	0.1	2.473625e-10	3.278691e-06	0.1	2.473625e-10	4.323503e-09	0.1	2.473625e-10	1.190747e-07	0.1	2.473625e-10	2.980531e-07	0.1	2.473625e-10	1.046134e-07	0.1	2.473625e-10	2.980518e-11	0.1	2.473625e-10	2.523115e-08	0.1	2.473625e-10	4.367489e-13	0.1
3.178712e-10	2.823085074981e-06	0.1	3.178712e-10	6.606635e-07	0.1	3.178712e-10	7.515066e-11	0.1	3.178712e-10	1.268279e-09	0.1	3.178712e-10	2.124663e-06	0.1	3.178712e-10	3.758468e-06	0.1	3.178712e-10	4.954779e-09	0.1	3.178712e-10	1.364584e-07	0.1	3.178712e-10	3.415648e-07	0.1	3.178712e-10	1.198854e-07	0.1	3.178712e-10	3.415629e-11	0.1	3.178712e-10	2.891453e-08	0.1	3.178712e-10	5.005075e-13	0.1
3.8838e-10	2.1324901821109e-06	0.1	3.8838e-10	7.151999e-07	0.1	3.8838e-10	8.235465e-11	0.1	3.8838e-10	1.390349e-09	0.1	3.8838e-10	2.336845e-06	0.1	3.8838e-10	4.121431e-06	0.1	3.8838e-10	5.431686e-09	0.1	3.8838e-10	1.495899e-07	0.1	3.8838e-10	3.744327e-07	0.1	3.8838e-10	1.314215e-07	0.1	3.8838e-10	3.744302e-11	0.1	3.8838e-10	3.169687e-08	0.1	3.8838e-10	5.486691e-13	0.1
4.588887e-10	1.6108317639157e-06	0.1	4.588887e-10	7.526766e-07	0.1	4.588887e-10	8.778452e-11	0.1	4.588887e-10	1.482571e-09	0.1	4.588887e-10	2.5003e-06	0.1	4.588887e-10	4.396144e-06	0.1	4.588887e-10	5.791987e-09	0.1	4.588887e-10	1.595095e-07	0.1	4.588887e-10	3.992605e-07	0.1	4.588887e-10	1.401356e-07	0.1	4.588887e-10	3.992573e-11	0.1	4.588887e-10	3.379858e-08	0.1	4.588887e-10	5.850491e-13	0.1
5.293975e-10	1.2167838585924e-06	0.1	5.293975e-10	7.773568e-07	0.1	5.293975e-10	9.187428e-11	0.1	5.293975e-10	1.552246e-09	0.1	5.293975e-10	2.62687e-06	0.1	5.293975e-10	4.604184e-06	0.1	5.293975e-10	6.064205e-09	0.1	5.293975e-10	1.670028e-07	0.1	5.293975e-10	4.18015e-07	0.1	5.293975e-10	1.46718e-07	0.1	5.293975e-10	4.180112e-11	0.1	5.293975e-10	3.538617e-08	0.1	5.293975e-10	6.125297e-13	0.1
5.999063e-10	9.1912917329772e-07	0.1	5.999063e-10	7.924584e-07	0.1	5.999063e-10	9.495174e-11	0.1	5.999063e-10	1.604889e-09	0.1	5.999063e-10	2.7255e-06	0.1	5.999063e-10	4.76185e-06	0.1	5.999063e-10	6.269888e-09	0.1	5.999063e-10	1.726634e-07	0.1	5.999063e-10	4.32182e-07	0.1	5.999063e-10	1.516903e-07	0.1	5.999063e-10	4.321775e-11	0.1	5.999063e-10	3.65854e-08	0.1	5.999063e-10	6.332878e-13	0.1
6.70415e-10	6.942882016064401e-07	0.1	6.70415e-10	8.004101e-07	0.1	6.70415e-10	9.726455e-11	0.1	6.70415e-10	1.644667e-09	0.1	6.70415e-10	2.802951e-06	0.1	6.70415e-10	4.881455e-06	0.1	6.70415e-10	6.425311e-09	0.1	6.70415e-10	1.769396e-07	0.1	6.70415e-10	4.428836e-07	0.1	6.70415e-10	1.554462e-07	0.1	6.70415e-10	4.428783e-11	0.1	6.70415e-10	3.749128e-08	0.1	6.70415e-10	6.489678e-13	0.1
7.409238e-10	5.244488358914e-07	0.1	7.409238e-10	8.030443e-07	0.1	7.409238e-10	9.899976e-11	0.1	7.409238e-10	1.674727e-09	0.1	7.409238e-10	2.86433e-06	0.1	7.409238e-10	4.9723e-06	0.1	7.409238e-10	6.54277e-09	0.1	7.409238e-10	1.8017e-07	0.1	7.409238e-10	4.509675e-07	0.1	7.409238e-10	1.582833e-07	0.1	7.409238e-10	4.509616e-11	0.1	7.409238e-10	3.817556e-08	0.1	7.409238e-10	6.608121e-13	0.1
8.143946e-10	3.9151477159479997e-07	0.1	8.143946e-10	8.016191e-07	0.1	8.143946e-10	1.003454e-10	0.1	8.143946e-10	1.698268e-09	0.1	8.143946e-10	2.915341e-06	0.1	8.143946e-10	5.04392e-06	0.1	8.143946e-10	6.634763e-09	0.1	8.143946e-10	1.826988e-07	0.1	8.143946e-10	4.57295e-07	0.1	8.143946e-10	1.605039e-07	0.1	8.143946e-10	4.572884e-11	0.1	8.143946e-10	3.871116e-08	0.1	8.143946e-10	6.700826e-13	0.1
8.997135e-10	2.788174887386e-07	0.1	8.997135e-10	7.961334e-07	0.1	8.997135e-10	1.014704e-10	0.1	8.997135e-10	1.718243e-09	0.1	8.997135e-10	2.962227e-06	0.1	8.997135e-10	5.105274e-06	0.1	8.997135e-10	6.712824e-09	0.1	8.997135e-10	1.848431e-07	0.1	8.997135e-10	4.626596e-07	0.1	8.997135e-10	1.623866e-07	0.1	8.997135e-10	4.626521e-11	0.1	8.997135e-10	3.916522e-08	0.1	8.997135e-10	6.779418e-13	0.1
9.850325e-10	1.9856013567093e-07	0.1	9.850325e-10	7.877932e-07	0.1	9.850325e-10	1.022547e-10	0.1	9.850325e-10	1.732485e-09	0.1	9.850325e-10	2.999387e-06	0.1	9.850325e-10	5.14963e-06	0.1	9.850325e-10	6.768493e-09	0.1	9.850325e-10	1.863706e-07	0.1	9.850325e-10	4.664802e-07	0.1	9.850325e-10	1.637273e-07	0.1	9.850325e-10	4.664719e-11	0.1	9.850325e-10	3.948859e-08	0.1	9.850325e-10	6.835386e-13	0.1
1.070351e-09	1.4140485867024e-07	0.1	1.070351e-09	7.775493e-07	0.1	1.070351e-09	1.027965e-10	0.1	1.070351e-09	1.742646e-09	0.1	1.070351e-09	3.029507e-06	0.1	1.070351e-09	5.181865e-06	0.1	1.070351e-09	6.808214e-09	0.1	1.070351e-09	1.874588e-07	0.1	1.070351e-09	4.692014e-07	0.1	1.070351e-09	1.646821e-07	0.1	1.070351e-09	4.691922e-11	0.1	1.070351e-09	3.971889e-08	0.1	1.070351e-09	6.875242e-13	0.1
