Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
3.984573e-09	9.8712132997387e-06	0.1	3.984573e-09	5.47919e-09	0.1	3.984573e-09	6.581937e-11	0.1	3.984573e-09	3.583903e-08	0.1	3.984573e-09	6.988606900000001e-08	0.1	3.984573e-09	1.736813e-08	0.1	3.984573e-09	4.893403e-11	0.1
1.100684e-08	9.6484376200689e-06	0.1	1.100684e-08	1.496423e-08	0.1	1.100684e-08	1.797603e-10	0.1	1.100684e-08	9.788155e-08	0.1	1.100684e-08	1.9086877e-07	0.1	1.100684e-08	4.743481e-08	0.1	1.100684e-08	1.336457e-10	0.1
2.25948e-08	9.2917585771194e-06	0.1	2.25948e-08	3.014984e-08	0.1	2.25948e-08	3.621828e-10	0.1	2.25948e-08	1.972162e-07	0.1	2.25948e-08	3.8457036e-07	0.1	2.25948e-08	9.557362e-08	0.1	2.25948e-08	2.692749e-10	0.1
4.190807e-08	8.7263552637264e-06	0.1	4.190807e-08	5.422041e-08	0.1	4.190807e-08	6.513452e-10	0.1	4.190807e-08	3.54682e-07	0.1	4.190807e-08	6.916254399999999e-07	0.1	4.190807e-08	1.71883e-07	0.1	4.190807e-08	4.842736e-10	0.1
7.975788e-08	7.7161268621038e-06	0.1	7.975788e-08	9.722269e-08	0.1	7.975788e-08	1.167959e-09	0.1	7.975788e-08	6.360362e-07	0.1	7.975788e-08	1.24025447e-06	0.1	7.975788e-08	3.082279e-07	0.1	7.975788e-08	8.684207e-10	0.1
1.294711e-07	6.564749687667899e-06	0.1	1.294711e-07	1.462225e-07	0.1	1.294711e-07	1.756668e-09	0.1	1.294711e-07	9.567101e-07	0.1	1.294711e-07	1.8655416999999998e-06	0.1	1.294711e-07	4.636232e-07	0.1	1.294711e-07	1.306243e-09	0.1
1.870932e-07	5.4434216136e-06	0.1	1.870932e-07	1.939285e-07	0.1	1.870932e-07	2.329893e-09	0.1	1.870932e-07	1.269028e-06	0.1	1.870932e-07	2.4745146e-06	0.1	1.870932e-07	6.149631e-07	0.1	1.870932e-07	1.732642e-09	0.1
2.566686e-07	4.3416171380664e-06	0.1	2.566686e-07	2.407828e-07	0.1	2.566686e-07	2.892969e-09	0.1	2.566686e-07	1.575926e-06	0.1	2.566686e-07	3.0728906e-06	0.1	2.566686e-07	7.636679e-07	0.1	2.566686e-07	2.151623e-09	0.1
3.441739e-07	3.2667774239716e-06	0.1	3.441739e-07	2.864585e-07	0.1	3.441739e-07	3.442009e-09	0.1	3.441739e-07	1.875342e-06	0.1	3.441739e-07	3.6566285e-06	0.1	3.441739e-07	9.087325e-07	0.1	3.441739e-07	2.560355e-09	0.1
4.316792e-07	2.4580357210584e-06	0.1	4.316792e-07	3.207911e-07	0.1	4.316792e-07	3.854843e-09	0.1	4.316792e-07	2.100664e-06	0.1	4.316792e-07	4.0958560000000005e-06	0.1	4.316792e-07	1.017883e-06	0.1	4.316792e-07	2.867906e-09	0.1
5.191845e-07	1.8495120780990002e-06	0.1	5.191845e-07	3.465888e-07	0.1	5.191845e-07	4.16519e-09	0.1	5.191845e-07	2.270235e-06	0.1	5.191845e-07	4.4263507e-06	0.1	5.191845e-07	1.100009e-06	0.1	5.191845e-07	3.099325e-09	0.1
6.066898e-07	1.3916406716788001e-06	0.1	6.066898e-07	3.659648e-07	0.1	6.066898e-07	4.398425e-09	0.1	6.066898e-07	2.397859e-06	0.1	6.066898e-07	4.6750300000000005e-06	0.1	6.066898e-07	1.161803e-06	0.1	6.066898e-07	3.27346e-09	0.1
6.941951e-07	1.0471225231588e-06	0.1	6.941951e-07	3.805087e-07	0.1	6.941951e-07	4.573636e-09	0.1	6.941951e-07	2.493919e-06	0.1	6.941951e-07	4.862149299999999e-06	0.1	6.941951e-07	1.208296e-06	0.1	6.941951e-07	3.404492e-09	0.1
7.817004e-07	7.8789588727884e-07	0.1	7.817004e-07	3.91417e-07	0.1	7.817004e-07	4.70519e-09	0.1	7.817004e-07	2.56623e-06	0.1	7.817004e-07	5.0029484e-06	0.1	7.817004e-07	1.243278e-06	0.1	7.817004e-07	3.503092e-09	0.1
8.692057e-07	5.928454357227001e-07	0.1	8.692057e-07	3.995897e-07	0.1	8.692057e-07	4.803895e-09	0.1	8.692057e-07	2.620672e-06	0.1	8.692057e-07	5.1088956e-06	0.1	8.692057e-07	1.269598e-06	0.1	8.692057e-07	3.57729e-09	0.1
9.56711e-07	4.4608307965043997e-07	0.1	9.56711e-07	4.05704e-07	0.1	9.56711e-07	4.877883e-09	0.1	9.56711e-07	2.661668e-06	0.1	9.56711e-07	5.1886169e-06	0.1	9.56711e-07	1.289401e-06	0.1	9.56711e-07	3.633127e-09	0.1
1.054941e-06	3.2415504368691e-07	0.1	1.054941e-06	4.107423e-07	0.1	1.054941e-06	4.93902e-09	0.1	1.054941e-06	2.695765e-06	0.1	1.054941e-06	5.2548544e-06	0.1	1.054941e-06	1.305851e-06	0.1	1.054941e-06	3.679524e-09	0.1
1.160321e-06	2.3014473510552e-07	0.1	1.160321e-06	4.145791e-07	0.1	1.160321e-06	4.985774e-09	0.1	1.160321e-06	2.7221e-06	0.1	1.160321e-06	5.3059317e-06	0.1	1.160321e-06	1.318532e-06	0.1	1.160321e-06	3.715308e-09	0.1
1.265702e-06	1.6340122995464e-07	0.1	1.265702e-06	4.172537e-07	0.1	1.265702e-06	5.018571e-09	0.1	1.265702e-06	2.740842e-06	0.1	1.265702e-06	5.3422003e-06	0.1	1.265702e-06	1.327533e-06	0.1	1.265702e-06	3.740725e-09	0.1
1.375437e-06	1.1438566943595001e-07	0.1	1.375437e-06	4.191656e-07	0.1	1.375437e-06	5.042238e-09	0.1	1.375437e-06	2.754655e-06	0.1	1.375437e-06	5.3688418e-06	0.1	1.375437e-06	1.334141e-06	0.1	1.375437e-06	3.759402e-09	0.1
