Batch	m_SP	4	N7a_L	T1a_L	T4a_L	N1a_L					
1.870067e-11	9.741040475294e-06	0.1	1.870067e-11	3.773647899999999e-12	0.1	1.870067e-11	2.58137057e-07	0.1	1.870067e-11	2.7760599199999995e-19	0.1
4.001481e-11	9.454396108296e-06	0.1	4.001481e-11	7.955447e-12	0.1	4.001481e-11	5.44092583e-07	0.1	4.001481e-11	1.2403969100000001e-18	0.1
8.939783e-11	8.822702142427999e-06	0.1	8.939783e-11	1.7176711699999998e-11	0.1	8.939783e-11	1.17426634e-06	0.1	8.939783e-11	5.85263441e-18	0.1
1.782873e-10	7.7913876291308e-06	0.1	1.782873e-10	3.2249056800000003e-11	0.1	1.782873e-10	2.20309691e-06	0.1	1.782873e-10	2.10602036e-17	0.1
2.897853e-10	6.6682336526596e-06	0.1	2.897853e-10	4.8690827e-11	0.1	2.897853e-10	3.3235421399999996e-06	0.1	2.897853e-10	4.91740171e-17	0.1
4.203813e-10	5.558580876158999e-06	0.1	4.203813e-10	6.4967366e-11	0.1	4.203813e-10	4.43051321e-06	0.1	4.203813e-10	8.9808938e-17	0.1
5.668324e-10	4.5338230517254e-06	0.1	5.668324e-10	8.0034095e-11	0.1	5.668324e-10	5.45278836e-06	0.1	5.668324e-10	1.39821471e-16	0.1
6.927552e-10	3.8060088483005997e-06	0.1	6.927552e-10	9.0761836e-11	0.1	6.927552e-10	6.1788361e-06	0.1	6.927552e-10	1.8336292400000003e-16	0.1
8.16308e-10	3.2061097565224e-06	0.1	8.16308e-10	9.9626596e-11	0.1	8.16308e-10	6.7772752e-06	0.1	8.16308e-10	2.24744442e-16	0.1
1.014329e-09	2.43618270337144e-06	0.1	1.014329e-09	1.11046319e-10	0.1	1.014329e-09	7.5453209e-06	0.1	1.014329e-09	2.85872337e-16	0.1
1.21235e-09	1.85163681452304e-06	0.1	1.21235e-09	1.1976599000000002e-10	0.1	1.21235e-09	8.1284314e-06	0.1	1.21235e-09	3.3898453999999996e-16	0.1
1.410372e-09	1.4076255369262e-06	0.1	1.410372e-09	1.2643806599999999e-10	0.1	1.410372e-09	8.571343700000001e-06	0.1	1.410372e-09	3.83678282e-16	0.1
1.608393e-09	1.0702416997379e-06	0.1	1.608393e-09	1.31556499e-10	0.1	1.608393e-09	8.9078856e-06	0.1	1.608393e-09	4.20436493e-16	0.1
1.806414e-09	8.13812378326902e-07	0.1	1.806414e-09	1.35495604e-10	0.1	1.806414e-09	9.163665800000002e-06	0.1	1.806414e-09	4.50152692e-16	0.1
2.004435e-09	6.18875091650612e-07	0.1	2.004435e-09	1.3853933e-10	0.1	2.004435e-09	9.358103399999999e-06	0.1	2.004435e-09	4.73856425e-16	0.1
2.202456e-09	4.70662784356044e-07	0.1	2.202456e-09	1.40903149e-10	0.1	2.202456e-09	9.505927e-06	0.1	2.202456e-09	4.92563775e-16	0.1
2.425329e-09	3.45877681708012e-07	0.1	2.425329e-09	1.4295263e-10	0.1	2.425329e-09	9.6303742e-06	0.1	2.425329e-09	5.087927870000001e-16	0.1
2.664768e-09	2.484370136203508e-07	0.1	2.664768e-09	1.44622736e-10	0.1	2.664768e-09	9.727542100000001e-06	0.1	2.664768e-09	5.217755379999999e-16	0.1
2.904208e-09	1.7845722654408478e-07	0.1	2.904208e-09	1.45894787e-10	0.1	2.904208e-09	9.7973124e-06	0.1	2.904208e-09	5.31268187e-16	0.1
3.143648e-09	1.281963861109982e-07	0.1	3.143648e-09	1.46881609e-10	0.1	3.143648e-09	9.8474124e-06	0.1	3.143648e-09	5.38177334e-16	0.1
