Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
1.210125e-09	0.9894832199999999	0.1	1.210125e-09	0.0003398345	0.1	1.210125e-09	0.000144535427	0.1	1.210125e-09	6.7980501e-06	0.1	1.210125e-09	7.7154262e-05	0.1
1.444781e-09	0.98757629	0.1	1.444781e-09	0.000431738	0.1	1.444781e-09	0.000186205157	0.1	1.444781e-09	8.5832384e-06	0.1	1.444781e-09	0.000108667678	0.1
1.679437e-09	0.9857086300000001	0.1	1.679437e-09	0.0005314705	0.1	1.679437e-09	0.00023205926800000002	0.1	1.679437e-09	1.0508439999999999e-05	0.1	1.679437e-09	0.00014509579899999998	0.1
1.944627e-09	0.9836434800000001	0.1	1.944627e-09	0.0006532799	0.1	1.944627e-09	0.000288769104	0.1	1.944627e-09	1.2846695100000001e-05	0.1	1.944627e-09	0.00019195467	0.1
2.230173e-09	0.98147182	0.1	2.230173e-09	0.0007948301	0.1	2.230173e-09	0.00035544054100000006	0.1	2.230173e-09	1.55498482e-05	0.1	2.230173e-09	0.00024888696	0.1
2.552267e-09	0.97908399	0.1	2.552267e-09	0.0009668812	0.1	2.552267e-09	0.00043735731	0.1	2.552267e-09	1.88197576e-05	0.1	2.552267e-09	0.00032080265000000003	0.1
2.898727e-09	0.9765853800000001	0.1	2.898727e-09	0.001165913	0.1	2.898727e-09	0.00053306793	0.1	2.898727e-09	2.25857822e-05	0.1	2.898727e-09	0.00040681749	0.1
3.301341e-09	0.9737680799999999	0.1	3.301341e-09	0.001414415	0.1	3.301341e-09	0.00065368326	0.1	3.301341e-09	2.7268538999999998e-05	0.1	3.301341e-09	0.00051742383	0.1
3.717993e-09	0.97094463	0.1	3.717993e-09	0.001689915	0.1	3.717993e-09	0.000788535	0.1	3.717993e-09	3.2440675e-05	0.1	3.717993e-09	0.00064321424	0.1
4.230636e-09	0.96759121	0.1	4.230636e-09	0.002052736	0.1	4.230636e-09	0.0009675339999999999	0.1	4.230636e-09	3.9228342e-05	0.1	4.230636e-09	0.000812706	0.1
4.765834e-09	0.9642223900000001	0.1	4.765834e-09	0.002457482	0.1	4.765834e-09	0.00116867341	0.1	4.765834e-09	4.6775939e-05	0.1	4.765834e-09	0.0010056716499999999	0.1
5.391252e-09	0.9604436399999999	0.1	5.391252e-09	0.002961154	0.1	5.391252e-09	0.00142061341	0.1	5.391252e-09	5.6140988e-05	0.1	5.391252e-09	0.00125010281	0.1
6.043557e-09	0.95666829	0.1	6.043557e-09	0.003518394	0.1	6.043557e-09	0.00170097261	0.1	6.043557e-09	6.6475164e-05	0.1	6.043557e-09	0.0015247396	0.1
6.803405e-09	0.95246463	0.1	6.803405e-09	0.004204205	0.1	6.803405e-09	0.0020478043799999996	0.1	6.803405e-09	7.9164287e-05	0.1	6.803405e-09	0.0018673279	0.1
7.563253e-09	0.94844902	0.1	7.563253e-09	0.004924971	0.1	7.563253e-09	0.00241394488	0.1	7.563253e-09	9.2473315e-05	0.1	7.563253e-09	0.0022315412	0.1
8.445349e-09	0.9439987200000001	0.1	8.445349e-09	0.005799919	0.1	8.445349e-09	0.00286013122	0.1	8.445349e-09	0.00010860102199999999	0.1	8.445349e-09	0.0026780447000000003	0.1
9.358006e-09	0.9396059	0.1	9.358006e-09	0.006742439	0.1	9.358006e-09	0.0033424110800000005	0.1	9.358006e-09	0.00012594747	0.1	9.358006e-09	0.0031631772	0.1
1.027066e-08	0.9354029500000001	0.1	1.027066e-08	0.00771721	0.1	1.027066e-08	0.00384258018	0.1	1.027066e-08	0.000143864709	0.1	1.027066e-08	0.0036684229	0.1
1.129734e-08	0.93087421	0.1	1.129734e-08	0.008846145	0.1	1.129734e-08	0.0044232344	0.1	1.129734e-08	0.000164592967	0.1	1.129734e-08	0.0042570727	0.1
1.240004e-08	0.92621475	0.1	1.240004e-08	0.01009018	0.1	1.240004e-08	0.0050644426999999995	0.1	1.240004e-08	0.000187412574	0.1	1.240004e-08	0.0049091577	0.1
