Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
3.265297e-11	9.7009720364064e-06	0.1	3.265297e-11	3.148717e-08	0.1	3.265297e-11	4.225378e-08	0.1	3.265297e-11	3.778719e-10	0.1	3.265297e-11	1.599154e-07	0.1	3.265297e-11	4.639461e-08	0.1	3.265297e-11	3.170785e-10	0.1
6.972736e-11	9.3916924055664e-06	0.1	6.972736e-11	6.616593e-08	0.1	6.972736e-11	8.878901e-08	0.1	6.972736e-11	7.940314e-10	0.1	6.972736e-11	3.360297e-07	0.1	6.972736e-11	9.749203e-08	0.1	6.972736e-11	6.662884e-10	0.1
1.561593e-10	8.7084369898629e-06	0.1	1.561593e-10	1.427824e-07	0.1	1.561593e-10	1.915947e-07	0.1	1.561593e-10	1.713407e-09	0.1	1.561593e-10	7.250821e-07	0.1	1.561593e-10	2.103833e-07	0.1	1.561593e-10	1.437774e-09	0.1
3.117367e-10	7.6014818044464e-06	0.1	3.117367e-10	2.669262e-07	0.1	3.117367e-10	3.581566e-07	0.1	3.117367e-10	3.202932e-09	0.1	3.117367e-10	1.355351e-06	0.1	3.117367e-10	3.933065e-07	0.1	3.117367e-10	2.687738e-09	0.1
4.612305e-10	6.6706839075296e-06	0.1	4.612305e-10	3.713306e-07	0.1	4.612305e-10	4.982167e-07	0.1	4.612305e-10	4.455444e-09	0.1	4.612305e-10	1.885277e-06	0.1	4.612305e-10	5.471463e-07	0.1	4.612305e-10	3.738853e-09	0.1
5.756693e-10	6.035982980076e-06	0.1	5.756693e-10	4.425321e-07	0.1	5.756693e-10	5.937245e-07	0.1	5.756693e-10	5.309533e-09	0.1	5.756693e-10	2.246602e-06	0.1	5.756693e-10	6.52063e-07	0.1	5.756693e-10	4.455633e-09	0.1
7.330673e-10	5.2605349527576e-06	0.1	7.330673e-10	5.295339e-07	0.1	7.330673e-10	7.104145e-07	0.1	7.330673e-10	6.353036e-09	0.1	7.330673e-10	2.688022e-06	0.1	7.330673e-10	7.802634e-07	0.1	7.330673e-10	5.331408e-09	0.1
9.553587e-10	4.3321078933781995e-06	0.1	9.553587e-10	6.33717e-07	0.1	9.553587e-10	8.501295e-07	0.1	9.553587e-10	7.602426e-09	0.1	9.553587e-10	3.216476e-06	0.1	9.553587e-10	9.337835e-07	0.1	9.553587e-10	6.380026e-09	0.1
1.258881e-09	3.3232855775085e-06	0.1	1.258881e-09	7.469468e-07	0.1	1.258881e-09	1.00195e-06	0.1	1.258881e-09	8.960045e-09	0.1	1.258881e-09	3.790625e-06	0.1	1.258881e-09	1.100638e-06	0.1	1.258881e-09	7.519549e-09	0.1
1.562402e-09	2.54948270637783e-06	0.1	1.562402e-09	8.338187e-07	0.1	1.562402e-09	1.118406e-06	0.1	1.562402e-09	1.000142e-08	0.1	1.562402e-09	4.230963e-06	0.1	1.562402e-09	1.228655e-06	0.1	1.562402e-09	8.393687e-09	0.1
1.865924e-09	1.95592182272165e-06	0.1	1.865924e-09	9.004701e-07	0.1	1.865924e-09	1.207741e-06	0.1	1.865924e-09	1.080025e-08	0.1	1.865924e-09	4.568695e-06	0.1	1.865924e-09	1.326876e-06	0.1	1.865924e-09	9.064271e-09	0.1
