Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
3.984784e-12	9.8037089219e-06	0.1	3.984784e-12	1.31586e-16	0.1	3.984784e-12	3.741917e-36	0.1	3.984784e-12	7.365813e-33	0.1	3.984784e-12	4.253037e-34	0.1	3.984784e-12	1.695256e-17	0.1	3.984784e-12	1.959877e-16	0.1	3.984784e-12	1.638548e-16	0.1	3.984784e-12	9.141078e-17	0.1	3.984784e-12	6.81922e-17	0.1	3.984784e-12	7.525023e-17	0.1	3.984784e-12	1.148039e-14	0.1	3.984784e-12	8.91999e-12	0.1	3.984784e-12	2.189224e-08	0.1	3.984784e-12	2.769815e-08	0.1	3.984784e-12	1.872123e-08	0.1	3.984784e-12	1.812806e-08	0.1	3.984784e-12	3.261798e-08	0.1	3.984784e-12	3.204437e-08	0.1	3.984784e-12	2.853579e-08	0.1	3.984784e-12	1.644952e-08	0.1
8.726528e-12	9.57606947478e-06	0.1	8.726528e-12	2.851857e-16	0.1	8.726528e-12	1.763349e-35	0.1	8.726528e-12	3.472208e-32	0.1	8.726528e-12	2.00528e-33	0.1	8.726528e-12	3.673945e-17	0.1	8.726528e-12	4.247335e-16	0.1	8.726528e-12	3.551197e-16	0.1	8.726528e-12	1.981083e-16	0.1	8.726528e-12	1.477909e-16	0.1	8.726528e-12	1.630851e-16	0.1	8.726528e-12	2.487939e-14	0.1	8.726528e-12	1.932724e-11	0.1	8.726528e-12	4.742006e-08	0.1	8.726528e-12	5.979315e-08	0.1	8.726528e-12	4.018239e-08	0.1	8.726528e-12	3.891533e-08	0.1	8.726528e-12	7.045479e-08	0.1	8.726528e-12	6.946819e-08	0.1	8.726528e-12	6.182336e-08	0.1	8.726528e-12	3.566614e-08	0.1
1.795214e-11	9.15024399146e-06	0.1	1.795214e-11	5.749998e-16	0.1	1.795214e-11	7.212202e-35	0.1	1.795214e-11	1.421043e-31	0.1	1.795214e-11	8.210165e-33	0.1	1.795214e-11	7.406837e-17	0.1	1.795214e-11	8.562461e-16	0.1	1.795214e-11	7.159949e-16	0.1	1.795214e-11	3.994094e-16	0.1	1.795214e-11	2.979738e-16	0.1	1.795214e-11	3.288e-16	0.1	1.795214e-11	5.015486e-14	0.1	1.795214e-11	3.894899e-11	0.1	1.795214e-11	9.550715e-08	0.1	1.795214e-11	1.196539e-07	0.1	1.795214e-11	7.95222e-08	0.1	1.795214e-11	7.703815e-08	0.1	1.795214e-11	1.411468e-07	0.1	1.795214e-11	1.401373e-07	0.1	1.795214e-11	1.245657e-07	0.1	1.795214e-11	7.197035e-08	0.1
3.435324e-11	8.445405088519999e-06	0.1	3.435324e-11	1.062115e-15	0.1	3.435324e-11	2.48667e-34	0.1	3.435324e-11	4.904914e-31	0.1	3.435324e-11	2.835847e-32	0.1	3.435324e-11	1.367947e-16	0.1	3.435324e-11	1.581263e-15	0.1	3.435324e-11	1.322534e-15	0.1	3.435324e-11	7.377036e-16	0.1	3.435324e-11	5.503841e-16	0.1	3.435324e-11	6.072919e-16	0.1	3.435324e-11	9.26199e-14	0.1	3.435324e-11	7.188523e-11	0.1	3.435324e-11	1.76097e-07	0.1	3.435324e-11	2.182091e-07	0.1	3.435324e-11	1.422323e-07	0.1	3.435324e-11	1.378641e-07	0.1	3.435324e-11	2.57904e-07	0.1	3.435324e-11	2.591004e-07	0.1	3.435324e-11	2.298303e-07	0.1	3.435324e-11	1.331333e-07	0.1
5.648494e-11	7.5899681976e-06	0.1	5.648494e-11	1.666434e-15	0.1	5.648494e-11	6.203937e-34	0.1	5.648494e-11	1.225462e-30	0.1	5.648494e-11	7.091767e-32	0.1	5.648494e-11	2.145857e-16	0.1	5.648494e-11	2.48025e-15	0.1	5.648494e-11	2.074992e-15	0.1	5.648494e-11	1.157308e-15	0.1	5.648494e-11	8.634992e-16	0.1	5.648494e-11	9.527178e-16	0.1	5.648494e-11	1.452712e-13	0.1	5.648494e-11	1.126693e-10	0.1	5.648494e-11	2.75666e-07	0.1	5.648494e-11	3.368751e-07	0.1	5.648494e-11	2.140473e-07	0.1	5.648494e-11	2.076247e-07	0.1	5.648494e-11	3.991577e-07	0.1	5.648494e-11	4.070486e-07	0.1	5.648494e-11	3.600868e-07	0.1	5.648494e-11	2.092849e-07	0.1
8.513799e-11	6.6243575102e-06	0.1	8.513799e-11	2.367195e-15	0.1	8.513799e-11	1.272291e-33	0.1	8.513799e-11	2.517603e-30	0.1	8.513799e-11	1.458632e-31	0.1	8.513799e-11	3.04752e-16	0.1	8.513799e-11	3.522025e-15	0.1	8.513799e-11	2.947531e-15	0.1	8.513799e-11	1.643764e-15	0.1	8.513799e-11	1.226547e-15	0.1	8.513799e-11	1.353163e-15	0.1	8.513799e-11	2.062816e-13	0.1	8.513799e-11	1.598547e-10	0.1	8.513799e-11	3.905497e-07	0.1	8.513799e-11	4.694622e-07	0.1	8.513799e-11	2.889643e-07	0.1	8.513799e-11	2.805556e-07	0.1	8.513799e-11	5.579711e-07	0.1	8.513799e-11	5.792005e-07	0.1	8.513799e-11	5.106653e-07	0.1	8.513799e-11	2.980148e-07	0.1
1.13791e-10	5.794764502392e-06	0.1	1.13791e-10	2.986285e-15	0.1	1.13791e-10	2.055313e-33	0.1	1.13791e-10	4.07389e-30	0.1	1.13791e-10	2.36293e-31	0.1	1.13791e-10	3.843733e-16	0.1	1.13791e-10	4.441742e-15	0.1	1.13791e-10	3.718398e-15	0.1	1.13791e-10	2.07343e-15	0.1	1.13791e-10	1.54725e-15	0.1	1.13791e-10	1.706832e-15	0.1	1.13791e-10	2.601419e-13	0.1	1.13791e-10	2.014439e-10	0.1	1.13791e-10	4.915251e-07	0.1	1.13791e-10	5.821007e-07	0.1	1.13791e-10	3.476286e-07	0.1	1.13791e-10	3.378224e-07	0.1	1.13791e-10	6.938402e-07	0.1	1.13791e-10	7.319246e-07	0.1	1.13791e-10	6.432789e-07	0.1	1.13791e-10	3.768391e-07	0.1
1.563801e-10	4.767649245107999e-06	0.1	1.563801e-10	3.776476e-15	0.1	1.563801e-10	3.353889e-33	0.1	1.563801e-10	6.663439e-30	0.1	1.563801e-10	3.870969e-31	0.1	1.563801e-10	4.859481e-16	0.1	1.563801e-10	5.614702e-15	0.1	1.563801e-10	4.702401e-15	0.1	1.563801e-10	2.621734e-15	0.1	1.563801e-10	1.956542e-15	0.1	1.563801e-10	2.158084e-15	0.1	1.563801e-10	3.288331e-13	0.1	1.563801e-10	2.543942e-10	0.1	1.563801e-10	6.196936e-07	0.1	1.563801e-10	7.197397e-07	0.1	1.563801e-10	4.121914e-07	0.1	1.563801e-10	4.010925e-07	0.1	1.563801e-10	8.612742e-07	0.1	1.563801e-10	9.279327e-07	0.1	1.563801e-10	8.119803e-07	0.1	1.563801e-10	4.781492e-07	0.1
1.989691e-10	3.9381547353299994e-06	0.1	1.989691e-10	4.435264e-15	0.1	1.989691e-10	4.709794e-33	0.1	1.989691e-10	9.377584e-30	0.1	1.989691e-10	5.455654e-31	0.1	1.989691e-10	5.70585e-16	0.1	1.989691e-10	6.591713e-15	0.1	1.989691e-10	5.522924e-15	0.1	1.989691e-10	3.078786e-15	0.1	1.989691e-10	2.297732e-15	0.1	1.989691e-10	2.534133e-15	0.1	1.989691e-10	3.860537e-13	0.1	1.989691e-10	2.984243e-10	0.1	1.989691e-10	7.259315e-07	0.1	1.989691e-10	8.29256e-07	0.1	1.989691e-10	4.5714e-07	0.1	1.989691e-10	4.453875e-07	0.1	1.989691e-10	9.958257e-07	0.1	1.989691e-10	1.092504e-06	0.1	1.989691e-10	9.52151e-07	0.1	1.989691e-10	5.633326e-07	0.1
2.415582e-10	3.2640484177259998e-06	0.1	2.415582e-10	4.985108e-15	0.1	2.415582e-10	6.045439e-33	0.1	2.415582e-10	1.206091e-29	0.1	2.415582e-10	7.02629e-31	0.1	2.415582e-10	6.411899e-16	0.1	2.415582e-10	7.406439e-15	0.1	2.415582e-10	6.207948e-15	0.1	2.415582e-10	3.460228e-15	0.1	2.415582e-10	2.582472e-15	0.1	2.415582e-10	2.847854e-15	0.1	2.415582e-10	4.337779e-13	0.1	2.415582e-10	3.350925e-10	0.1	2.415582e-10	8.141677e-07	0.1	2.415582e-10	9.170518e-07	0.1	2.415582e-10	4.884662e-07	0.1	2.415582e-10	4.764652e-07	0.1	2.415582e-10	1.104721e-06	0.1	2.415582e-10	1.230889e-06	0.1	2.415582e-10	1.068816e-06	0.1	2.415582e-10	6.350409e-07	0.1
2.841472e-10	2.713174535424e-06	0.1	2.841472e-10	5.444447e-15	0.1	2.841472e-10	7.31341e-33	0.1	2.841472e-10	1.461715e-29	0.1	2.841472e-10	8.526186e-31	0.1	2.841472e-10	7.001459e-16	0.1	2.841472e-10	8.086471e-15	0.1	2.841472e-10	6.780436e-15	0.1	2.841472e-10	3.778892e-15	0.1	2.841472e-10	2.820324e-15	0.1	2.841472e-10	3.109813e-15	0.1	2.841472e-10	4.736224e-13	0.1	2.841472e-10	3.656686e-10	0.1	2.841472e-10	8.87576e-07	0.1	2.841472e-10	9.879162e-07	0.1	2.841472e-10	5.103261e-07	0.1	2.841472e-10	4.983257e-07	0.1	2.841472e-10	1.193415e-06	0.1	2.841472e-10	1.347398e-06	0.1	2.841472e-10	1.166057e-06	0.1	2.841472e-10	6.954629e-07	0.1
