Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
8.081388e-09	0.9826124	0.1	8.081388e-09	7.97595e-109	0.1	8.081388e-09	0.004035907	0.1	8.081388e-09	0.003294112	0.1	8.081388e-09	0.001363761	0.1
1.258942e-08	0.9731091	0.1	1.258942e-08	1.233532e-108	0.1	1.258942e-08	0.006241955	0.1	1.258942e-08	0.005094655	0.1	1.258942e-08	0.002108865	0.1
1.960638e-08	0.9585874	0.1	1.960638e-08	1.89967e-108	0.1	1.960638e-08	0.00961339	0.1	1.960638e-08	0.007846267	0.1	1.960638e-08	0.003246668	0.1
3.016906e-08	0.937329	0.1	3.016906e-08	2.874844e-108	0.1	3.016906e-08	0.01455049	0.1	3.016906e-08	0.01187535	0.1	3.016906e-08	0.004909671	0.1
4.528007e-08	0.9081126	0.1	4.528007e-08	4.215107e-108	0.1	4.528007e-08	0.02134085	0.1	4.528007e-08	0.01741576	0.1	4.528007e-08	0.007187106	0.1
6.734593e-08	0.8678067	0.1	6.734593e-08	6.064188e-108	0.1	6.734593e-08	0.03072389	0.1	6.734593e-08	0.0250683	0.1	6.734593e-08	0.01030446	0.1
9.60577e-08	0.8191743	0.1	9.60577e-08	8.295511e-108	0.1	9.60577e-08	0.04208244	0.1	9.60577e-08	0.03432407	0.1	9.60577e-08	0.01400634	0.1
1.264309e-07	0.7719219	0.1	1.264309e-07	1.046392e-107	0.1	1.264309e-07	0.05317722	0.1	1.264309e-07	0.04335238	0.1	1.264309e-07	0.01750946	0.1
1.568042e-07	0.7284949	0.1	1.568042e-07	1.245727e-107	0.1	1.568042e-07	0.06344569	0.1	1.568042e-07	0.051693	0.1	1.568042e-07	0.02061386	0.1
1.871774e-07	0.6884694	0.1	1.871774e-07	1.429504e-107	0.1	1.871774e-07	0.07299065	0.1	1.871774e-07	0.05942891	0.1	1.871774e-07	0.02334572	0.1
2.175507e-07	0.6514815	0.1	2.175507e-07	1.599395e-107	0.1	2.175507e-07	0.0818981	0.1	2.175507e-07	0.06662996	0.1	2.175507e-07	0.02573119	0.1
2.492394e-07	0.61579	0.1	2.492394e-07	1.763397e-107	0.1	2.492394e-07	0.09058959	0.1	2.492394e-07	0.07363648	0.1	2.492394e-07	0.02787892	0.1
2.861902e-07	0.5775066	0.1	2.861902e-07	1.939398e-107	0.1	2.861902e-07	0.1000376	0.1	2.861902e-07	0.08122719	0.1	2.861902e-07	0.02998189	0.1
3.290777e-07	0.5370509	0.1	3.290777e-07	2.125504e-107	0.1	3.290777e-07	0.1101881	0.1	3.290777e-07	0.08934863	0.1	3.290777e-07	0.03193781	0.1
3.586588e-07	0.5113618	0.1	3.586588e-07	2.243753e-107	0.1	3.586588e-07	0.1167353	0.1	3.586588e-07	0.09456684	0.1	3.586588e-07	0.03301699	0.1
3.969776e-07	0.4804818	0.1	3.969776e-07	2.385981e-107	0.1	3.969776e-07	0.1247226	0.1	3.969776e-07	0.10091	0.1	3.969776e-07	0.03412653	0.1
4.374808e-07	0.4504826	0.1	4.374808e-07	2.524254e-107	0.1	4.374808e-07	0.1326165	0.1	4.374808e-07	0.107153	0.1	4.374808e-07	0.03498923	0.1
4.779839e-07	0.4229034	0.1	4.779839e-07	2.651468e-107	0.1	4.779839e-07	0.1400007	0.1	4.779839e-07	0.1129688	0.1	4.779839e-07	0.03557878	0.1
5.184871e-07	0.397486	0.1	5.184871e-07	2.768801e-107	0.1	5.184871e-07	0.1469218	0.1	5.184871e-07	0.1183983	0.1	5.184871e-07	0.03593692	0.1
5.589903e-07	0.3740073	0.1	5.589903e-07	2.877269e-107	0.1	5.589903e-07	0.1534192	0.1	5.589903e-07	0.1234764	0.1	5.589903e-07	0.03610075	0.1
5.994935e-07	0.3522733	0.1	5.994935e-07	2.977755e-107	0.1	5.994935e-07	0.1595272	0.1	5.994935e-07	0.1282333	0.1	5.994935e-07	0.03610283	0.1
6.399967e-07	0.332115	0.1	6.399967e-07	3.071027e-107	0.1	6.399967e-07	0.1652756	0.1	6.399967e-07	0.1326954	0.1	6.399967e-07	0.03597143	0.1
6.804998e-07	0.3133839	0.1	6.804998e-07	3.157763e-107	0.1	6.804998e-07	0.170691	0.1	6.804998e-07	0.1368861	0.1	6.804998e-07	0.03573095	0.1
7.217462e-07	0.295641	0.1	7.217462e-07	3.239986e-107	0.1	7.217462e-07	0.1758878	0.1	7.217462e-07	0.1408962	0.1	7.217462e-07	0.03539546	0.1
