Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
1.557021e-05	0.98995526	0.1	1.557021e-05	5.961999e-06	0.1	1.557021e-05	2.208234e-05	0.1	1.557021e-05	0.00342254	0.1	1.557021e-05	2.8387367999999998e-05	0.1	1.557021e-05	3.296375e-06	0.1	1.557021e-05	5.758051e-10	0.1
1.712202e-05	0.98898078	0.1	1.712202e-05	6.571541e-06	0.1	1.712202e-05	2.206627e-05	0.1	1.712202e-05	0.003891398	0.1	1.712202e-05	2.8366739e-05	0.1	1.712202e-05	3.293975e-06	0.1	1.712202e-05	6.457814e-10	0.1
1.87371e-05	0.9879598600000001	0.1	1.87371e-05	7.205321e-06	0.1	1.87371e-05	2.204939e-05	0.1	1.87371e-05	0.004386981	0.1	1.87371e-05	2.8345061e-05	0.1	1.87371e-05	3.291454e-06	0.1	1.87371e-05	7.209667e-10	0.1
2.060523e-05	0.9867726200000001	0.1	2.060523e-05	7.937456e-06	0.1	2.060523e-05	2.202972e-05	0.1	2.060523e-05	0.004967539	0.1	2.060523e-05	2.831978e-05	0.1	2.060523e-05	3.288515e-06	0.1	2.060523e-05	8.109213e-10	0.1
2.247335e-05	0.98558078	0.1	2.247335e-05	8.668429e-06	0.1	2.247335e-05	2.200992e-05	0.1	2.247335e-05	0.005553871	0.1	2.247335e-05	2.8294343999999998e-05	0.1	2.247335e-05	3.285558e-06	0.1	2.247335e-05	9.040717e-10	0.1
2.434148e-05	0.98438598	0.1	2.434148e-05	9.398123e-06	0.1	2.434148e-05	2.199005e-05	0.1	2.434148e-05	0.006144309	0.1	2.434148e-05	2.8268803e-05	0.1	2.434148e-05	3.28259e-06	0.1	2.434148e-05	1.000406e-09	0.1
2.628774e-05	0.9831394200000001	0.1	2.628774e-05	1.015689e-05	0.1	2.628774e-05	2.196928e-05	0.1	2.628774e-05	0.006762451	0.1	2.628774e-05	2.8242121e-05	0.1	2.628774e-05	3.27949e-06	0.1	2.628774e-05	1.104143e-09	0.1
2.854656e-05	0.9816917599999999	0.1	2.854656e-05	1.103555e-05	0.1	2.854656e-05	2.194515e-05	0.1	2.854656e-05	0.007482328	0.1	2.854656e-05	2.8211097e-05	0.1	2.854656e-05	3.275886e-06	0.1	2.854656e-05	1.228836e-09	0.1
3.080539e-05	0.9802442100000001	0.1	3.080539e-05	1.191205e-05	0.1	3.080539e-05	2.192099e-05	0.1	3.080539e-05	0.00820369	0.1	3.080539e-05	2.8180052e-05	0.1	3.080539e-05	3.27228e-06	0.1	3.080539e-05	1.358122e-09	0.1
3.306421e-05	0.97879758	0.1	3.306421e-05	1.278632e-05	0.1	3.306421e-05	2.189684e-05	0.1	3.306421e-05	0.008925656	0.1	3.306421e-05	2.8149006999999997e-05	0.1	3.306421e-05	3.268674e-06	0.1	3.306421e-05	1.491975e-09	0.1
