Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
2.657873e-08	0.98452	0.1	2.657873e-08	1.214305e-05	0.1	2.657873e-08	5.685734e-06	0.1	2.657873e-08	0.004264695	0.1	2.657873e-08	4.2170617e-05	0.1	2.657873e-08	7.189516e-06	0.1	2.657873e-08	0.003400097	0.1
3.362563e-08	0.9804916	0.1	3.362563e-08	1.525046e-05	0.1	3.362563e-08	7.191129e-06	0.1	3.362563e-08	0.005382911	0.1	3.362563e-08	5.3293199000000004e-05	0.1	3.362563e-08	9.091912e-06	0.1	3.362563e-08	0.004277136	0.1
4.193949e-08	0.9757853	0.1	4.193949e-08	1.885944e-05	0.1	4.193949e-08	8.970936e-06	0.1	4.193949e-08	0.006696299	0.1	4.193949e-08	6.6409935e-05	0.1	4.193949e-08	1.134043e-05	0.1	4.193949e-08	0.00529493	0.1
5.215377e-08	0.9700764	0.1	5.215377e-08	2.321172e-05	0.1	5.215377e-08	1.116728e-05	0.1	5.215377e-08	0.00830198	0.1	5.215377e-08	8.2537953e-05	0.1	5.215377e-08	1.411406e-05	0.1	5.215377e-08	0.006517229	0.1
6.639457e-08	0.9622608	0.1	6.639457e-08	2.913634e-05	0.1	6.639457e-08	1.425639e-05	0.1	6.639457e-08	0.01052778	0.1	6.639457e-08	0.000105092854	0.1	6.639457e-08	1.80124e-05	0.1	6.639457e-08	0.008163039	0.1
8.063536e-08	0.9546232	0.1	8.063536e-08	3.490343e-05	0.1	8.063536e-08	1.738829e-05	0.1	8.063536e-08	0.01274087	0.1	8.063536e-08	0.00012778167999999998	0.1	8.063536e-08	2.196022e-05	0.1	8.063536e-08	0.009733195	0.1
9.487615e-08	0.9471724	0.1	9.487615e-08	4.052318e-05	0.1	9.487615e-08	2.057404e-05	0.1	9.487615e-08	0.01494349	0.1	9.487615e-08	0.000150651302	0.1	9.487615e-08	2.596916e-05	0.1	9.487615e-08	0.0112208	0.1
1.091169e-07	0.9399142	0.1	1.091169e-07	4.600554e-05	0.1	1.091169e-07	2.382298e-05	0.1	1.091169e-07	0.0171376	0.1	1.091169e-07	0.000173734952	0.1	1.091169e-07	3.004787e-05	0.1	1.091169e-07	0.01262077	0.1
1.233577e-07	0.932852	0.1	1.233577e-07	5.136014e-05	0.1	1.233577e-07	2.714273e-05	0.1	1.233577e-07	0.01932483	0.1	1.233577e-07	0.000197052406	0.1	1.233577e-07	3.420199e-05	0.1	1.233577e-07	0.01392977	0.1
1.405636e-07	0.9245812	0.1	1.405636e-07	5.767249e-05	0.1	1.405636e-07	3.125659e-05	0.1	1.405636e-07	0.02196011	0.1	1.405636e-07	0.000225544613	0.1	1.405636e-07	3.93253e-05	0.1	1.405636e-07	0.01538769	0.1
1.577695e-07	0.9165936	0.1	1.577695e-07	6.382775e-05	0.1	1.577695e-07	3.549012e-05	0.1	1.577695e-07	0.02458888	0.1	1.577695e-07	0.00025437411	0.1	1.577695e-07	4.456211e-05	0.1	1.577695e-07	0.01671043	0.1
1.788084e-07	0.9071998	0.1	1.788084e-07	7.116268e-05	0.1	1.788084e-07	4.083621e-05	0.1	1.788084e-07	0.02779594	0.1	1.788084e-07	0.00029003143	0.1	1.788084e-07	5.111161e-05	0.1	1.788084e-07	0.01814826	0.1
2.031103e-07	0.8968349	0.1	2.031103e-07	7.940457e-05	0.1	2.031103e-07	4.724798e-05	0.1	2.031103e-07	0.03149118	0.1	2.031103e-07	0.0003316451	0.1	2.031103e-07	5.885366e-05	0.1	2.031103e-07	0.01957505	0.1
