Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.04784e-08	9.99989500005e-06	0.1	4.04784e-08	1.9859805e-15	0.1	4.04784e-08	1.428288e-15	0.1	4.04784e-08	1.961284e-17	0.1	4.04784e-08	2.740025597e-15	0.1	4.04784e-08	2.434068e-17	0.1	4.04784e-08	3.185684e-18	0.1
3.925582e-07	9.999864000360001e-06	0.1	3.925582e-07	2.138837e-14	0.1	3.925582e-07	1.549211e-14	0.1	3.925582e-07	1.98155e-16	0.1	3.925582e-07	2.769503671e-14	0.1	3.925582e-07	2.445456e-16	0.1	3.925582e-07	3.221523e-17	0.1
9.125799e-07	9.99984600054e-06	0.1	9.125799e-07	5.3567209999999997e-14	0.1	9.125799e-07	3.908283e-14	0.1	9.125799e-07	4.88501e-16	0.1	9.125799e-07	6.657514529999999e-14	0.1	9.125799e-07	5.982156e-16	0.1	9.125799e-07	7.986513e-17	0.1
1.487237e-06	9.9998400006e-06	0.1	1.487237e-06	9.052556e-14	0.1	1.487237e-06	6.647887e-14	0.1	1.487237e-06	8.466293e-16	0.1	1.487237e-06	1.106688906e-13	0.1	1.487237e-06	1.028801e-15	0.1	1.487237e-06	1.395774e-16	0.1
2.247407e-06	9.99983800062e-06	0.1	2.247407e-06	1.3942805e-13	0.1	2.247407e-06	1.031919e-13	0.1	2.247407e-06	1.380112e-15	0.1	2.247407e-06	1.697326321e-13	0.1	2.247407e-06	1.662093e-15	0.1	2.247407e-06	2.302065e-16	0.1
3.373829e-06	9.99983800062e-06	0.1	3.373829e-06	2.1060398e-13	0.1	3.373829e-06	1.575887e-13	0.1	3.373829e-06	2.293654e-15	0.1	3.373829e-06	2.5813445940000003e-13	0.1	3.373829e-06	2.73168e-15	0.1	3.373829e-06	3.889638e-16	0.1
5.393739e-06	9.99983800062e-06	0.1	5.393739e-06	3.337025e-13	0.1	5.393739e-06	2.54514e-13	0.1	5.393739e-06	4.28905e-15	0.1	5.393739e-06	4.1883266599999996e-13	0.1	5.393739e-06	5.030556e-15	0.1	5.393739e-06	7.464969e-16	0.1
1.001067e-05	9.999837000630001e-06	0.1	1.001067e-05	5.933517999999999e-13	0.1	1.001067e-05	4.726821e-13	0.1	1.001067e-05	1.053101e-14	0.1	1.001067e-05	7.96197017e-13	0.1	1.001067e-05	1.207751e-14	0.1	1.001067e-05	1.925605e-15	0.1
2.386148e-05	9.999834000660001e-06	0.1	2.386148e-05	1.2234111000000002e-12	0.1	2.386148e-05	1.101038e-12	0.1	2.386148e-05	4.077987e-14	0.1	2.386148e-05	1.99719411e-12	0.1	2.386148e-05	4.550446e-14	0.1	2.386148e-05	8.260848e-15	0.1
5.618003e-05	9.99982900071e-06	0.1	5.618003e-05	2.0972664e-12	0.1	5.618003e-05	2.425266e-12	0.1	5.618003e-05	1.575235e-13	0.1	5.618003e-05	5.07559315e-12	0.1	5.618003e-05	1.727213e-13	0.1	5.618003e-05	3.820196e-14	0.1
0.000130051	9.999817000830001e-06	0.1	0.000130051	2.73162e-12	0.1	0.000130051	4.821673e-12	0.1	0.000130051	5.300147e-13	0.1	0.000130051	1.27439979e-11	0.1	0.000130051	5.761498e-13	0.1	0.000130051	1.73796e-13	0.1
0.0002678541	9.999797001030001e-06	0.1	0.0002678541	2.8703480000000002e-12	0.1	0.0002678541	7.639575e-12	0.1	0.0002678541	1.306356e-12	0.1	0.0002678541	2.75369211e-11	0.1	0.0002678541	1.415575e-12	0.1	0.0002678541	6.02448e-13	0.1
0.000529493	9.999762001380001e-06	0.1	0.000529493	2.880197e-12	0.1	0.000529493	9.906257e-12	0.1	0.000529493	2.801518e-12	0.1	0.000529493	5.57463441e-11	0.1	0.000529493	3.031581e-12	0.1	0.000529493	1.743944e-12	0.1
